Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
2034,,53,19.7,88.15,64.6 ,49.4 ,52.0 ,80.9 ,36.4 ,60.1 ,61.5 ,30.2 ,55.8 ,37.0 ,86.1 ,48.7 ,16.6 ,20.4 ,72.0 ,52.1 ,90.2 ,31.4 ,147.7 ,27.2 ,19.0 ,39.1 ,52.6 ,47.3 
2035,,65,35.35,103,76.2 ,40.8 ,118.8 ,38.3 ,49.4 ,76.0 ,43.2 ,51.2 ,65.2 ,32.4 ,118.1 ,74.8 ,59.3 ,30.1 ,85.8 ,49.6 ,53.4 ,83.2 ,67.6 ,75.4 ,61.7 ,71.4 ,87.9 ,51.1 
2036,,73,38.35,114.2,80.0 ,76.0 ,81.1 ,76.8 ,61.2 ,51.5 ,27.7 ,97.7 ,109.0 ,107.4 ,80.1 ,88.7 ,64.6 ,63.0 ,42.2 ,69.2 ,34.5 ,120.6 ,119.4 ,75.1 ,48.8 ,78.3 ,50.9 ,51.9 
2037,,71,40.5,104.85,24.9 ,52.1 ,48.1 ,76.1 ,68.2 ,66.9 ,103.8 ,42.8 ,74.6 ,103.5 ,72.7 ,56.0 ,38.2 ,164.9 ,98.1 ,50.2 ,76.5 ,60.0 ,82.0 ,68.5 ,91.5 ,52.5 ,47.9 ,105.9 
2038,,70,35.05,100.7,34.7 ,50.2 ,65.6 ,98.1 ,79.6 ,35.4 ,49.4 ,56.8 ,85.9 ,82.3 ,68.2 ,22.7 ,66.6 ,78.9 ,73.8 ,78.5 ,136.0 ,102.4 ,74.5 ,61.1 ,54.8 ,52.6 ,73.3 ,99.0 
2039,,60,14.9,102.35,52.8 ,101.8 ,99.4 ,34.0 ,102.9 ,58.7 ,100.3 ,55.8 ,24.0 ,10.9 ,67.5 ,14.8 ,46.4 ,15.0 ,88.2 ,97.0 ,106.8 ,38.2 ,87.8 ,30.8 ,47.4 ,83.6 ,55.3 ,36.5 
2040,,69,43.85,111.95,59.7 ,73.4 ,47.6 ,91.8 ,45.2 ,139.1 ,73.0 ,20.5 ,67.3 ,48.7 ,44.9 ,52.4 ,64.9 ,42.8 ,68.9 ,76.7 ,64.1 ,112.4 ,61.1 ,61.6 ,103.4 ,111.5 ,66.9 ,59.9 
2041,,66,41.8,100.5,44.6 ,58.7 ,81.6 ,72.7 ,88.7 ,59.3 ,63.4 ,27.7 ,88.1 ,57.6 ,82.0 ,48.3 ,46.5 ,64.6 ,71.3 ,69.3 ,70.1 ,56.1 ,44.9 ,130.0 ,45.9 ,39.0 ,63.5 ,112.3 
2042,,58,25.65,103.25,40.0 ,90.5 ,79.8 ,22.8 ,33.8 ,39.5 ,36.1 ,87.0 ,28.5 ,73.5 ,31.6 ,36.5 ,38.9 ,121.0 ,40.8 ,49.6 ,58.7 ,102.8 ,103.7 ,19.8 ,60.4 ,70.1 ,71.0 ,60.6 
2043,,71,28.65,117.25,64.8 ,112.2 ,31.4 ,48.5 ,27.1 ,24.2 ,52.1 ,91.5 ,93.4 ,96.8 ,69.4 ,38.4 ,50.2 ,32.2 ,82.2 ,30.2 ,111.9 ,108.9 ,93.7 ,71.9 ,80.2 ,48.5 ,144.0 ,122.3 
2044,,68,41.1,103.3,79.5 ,68.8 ,91.0 ,86.6 ,110.6 ,91.6 ,69.7 ,66.5 ,65.6 ,61.7 ,53.4 ,53.7 ,40.4 ,57.4 ,53.9 ,96.0 ,58.2 ,60.5 ,48.8 ,60.0 ,67.4 ,41.8 ,39.3 ,129.5 
2045,,61,31.05,108.15,32.6 ,74.3 ,36.7 ,48.4 ,29.5 ,65.3 ,110.4 ,36.1 ,78.5 ,41.6 ,11.3 ,105.9 ,38.6 ,80.3 ,65.9 ,68.0 ,55.5 ,44.4 ,51.8 ,36.2 ,116.1 ,83.0 ,84.3 ,73.4 
2046,,64,27.9,109.25,32.0 ,80.0 ,47.3 ,74.7 ,69.4 ,55.9 ,76.0 ,107.3 ,52.3 ,29.9 ,95.8 ,53.3 ,28.2 ,116.4 ,109.7 ,53.9 ,27.6 ,24.5 ,64.9 ,77.2 ,49.0 ,108.8 ,72.6 ,36.7 
2047,,58,25.65,96.35,66.8 ,83.5 ,32.1 ,63.8 ,39.2 ,25.6 ,33.2 ,22.9 ,99.6 ,80.9 ,26.2 ,93.8 ,82.6 ,67.2 ,52.3 ,44.2 ,25.7 ,70.5 ,98.9 ,54.4 ,50.9 ,40.1 ,82.2 ,60.2 
2048,,66,29.2,105.25,66.8 ,64.7 ,57.6 ,100.6 ,66.4 ,38.8 ,104.3 ,49.2 ,90.8 ,76.6 ,53.8 ,76.4 ,78.9 ,25.6 ,32.8 ,56.2 ,106.2 ,62.6 ,109.7 ,63.4 ,45.1 ,23.9 ,67.9 ,87.7 
2049,,80,45.65,135.6,59.2 ,57.5 ,114.6 ,176.7 ,54.2 ,76.0 ,54.4 ,60.2 ,46.4 ,61.6 ,123.2 ,44.5 ,89.6 ,128.9 ,44.9 ,67.2 ,65.2 ,63.7 ,72.7 ,61.8 ,75.2 ,142.3 ,125.6 ,69.5 
2050,,87,47.9,146.5,90.0 ,77.5 ,79.9 ,49.5 ,145.4 ,46.3 ,168.0 ,66.8 ,100.5 ,43.0 ,75.6 ,78.4 ,124.4 ,70.8 ,85.9 ,83.4 ,89.8 ,50.9 ,79.5 ,81.2 ,85.0 ,88.8 ,147.6 ,81.5 
2051,,62,25.15,122.55,48.4 ,64.0 ,189.9 ,64.4 ,58.2 ,27.9 ,9.6 ,78.5 ,96.0 ,42.2 ,49.7 ,75.9 ,57.4 ,149.1 ,68.4 ,53.6 ,32.3 ,56.9 ,56.2 ,22.4 ,49.7 ,47.7 ,48.5 ,59.2 
2052,,70,31.4,139.55,46.7 ,46.6 ,82.5 ,105.7 ,114.9 ,64.6 ,59.6 ,29.8 ,38.6 ,33.0 ,43.3 ,139.9 ,139.2 ,87.0 ,67.2 ,80.2 ,44.6 ,70.7 ,27.3 ,38.9 ,43.7 ,167.5 ,61.3 ,47.1 
2053,,63,28.6,98.6,88.1 ,103.8 ,26.6 ,48.8 ,48.7 ,93.4 ,32.5 ,72.2 ,63.0 ,23.6 ,30.6 ,55.1 ,53.8 ,48.3 ,91.4 ,37.8 ,135.7 ,68.6 ,74.8 ,75.5 ,50.9 ,65.3 ,91.6 ,53.3 
2054,,79,42.6,131.6,84.7 ,88.8 ,75.2 ,142.4 ,45.8 ,65.9 ,107.5 ,68.5 ,120.8 ,40.6 ,94.6 ,44.6 ,96.9 ,83.4 ,72.1 ,34.1 ,84.6 ,56.8 ,160.7 ,69.5 ,99.7 ,58.8 ,47.5 ,71.4 
2055,,69,26.7,118.2,75.5 ,69.1 ,35.6 ,68.4 ,77.9 ,111.3 ,55.7 ,46.1 ,58.5 ,49.4 ,74.8 ,73.4 ,24.8 ,58.0 ,125.1 ,42.0 ,91.6 ,18.1 ,51.5 ,91.3 ,97.9 ,191.9 ,44.5 ,28.6 
2056,,64,36.05,100.25,84.4 ,54.3 ,56.7 ,93.8 ,83.1 ,32.9 ,102.7 ,89.2 ,34.6 ,37.5 ,64.7 ,90.6 ,45.5 ,54.6 ,39.1 ,43.9 ,49.2 ,44.8 ,74.7 ,62.6 ,121.5 ,97.8 ,51.6 ,38.1 
2057,,64,34,97.25,60.2 ,34.0 ,27.1 ,87.5 ,52.6 ,55.2 ,74.3 ,73.7 ,55.2 ,45.9 ,80.1 ,54.7 ,77.7 ,96.7 ,97.8 ,34.0 ,37.0 ,37.7 ,103.2 ,65.5 ,79.7 ,80.9 ,71.3 ,64.9 
2058,,68,38.8,104.75,63.6 ,22.5 ,88.7 ,67.6 ,71.7 ,110.9 ,86.7 ,74.6 ,59.8 ,42.1 ,98.6 ,39.1 ,78.0 ,79.5 ,75.2 ,83.4 ,61.4 ,88.1 ,51.7 ,125.1 ,48.9 ,39.1 ,38.5 ,43.7 
2059,,63,35.35,110.95,35.7 ,54.2 ,48.6 ,58.9 ,118.7 ,100.0 ,57.3 ,56.6 ,42.7 ,114.7 ,107.2 ,52.8 ,74.8 ,24.0 ,62.3 ,46.4 ,106.9 ,100.2 ,36.2 ,53.1 ,38.4 ,52.4 ,44.3 ,35.0 
2060,,77,36.3,134.95,118.7 ,77.4 ,76.8 ,94.6 ,52.3 ,36.2 ,155.9 ,49.7 ,36.4 ,39.6 ,116.7 ,79.7 ,61.1 ,66.1 ,151.2 ,61.8 ,111.8 ,60.8 ,51.8 ,22.5 ,83.9 ,82.8 ,99.2 ,67.2 
2061,,70,38.25,108.4,80.9 ,88.2 ,105.3 ,100.0 ,76.8 ,59.3 ,53.0 ,45.3 ,119.0 ,66.9 ,59.0 ,38.4 ,59.4 ,104.1 ,38.9 ,19.2 ,39.1 ,82.9 ,55.0 ,44.1 ,102.9 ,38.1 ,111.5 ,93.0 
2062,,88,39.85,138.65,57.7 ,13.1 ,57.9 ,131.1 ,70.4 ,54.9 ,135.7 ,48.7 ,136.5 ,63.9 ,55.5 ,122.7 ,107.3 ,134.6 ,95.3 ,53.3 ,31.0 ,91.5 ,93.7 ,95.9 ,65.8 ,148.8 ,140.8 ,105.3 
2063,,67,31.5,104,52.8 ,62.3 ,104.6 ,59.5 ,49.5 ,121.7 ,40.5 ,79.2 ,63.4 ,58.6 ,45.7 ,76.5 ,44.8 ,82.5 ,58.4 ,26.5 ,78.8 ,34.0 ,103.4 ,72.8 ,101.1 ,98.7 ,29.0 ,73.8 
2064,,73,32.2,101.05,82.1 ,122.2 ,58.0 ,78.6 ,83.2 ,34.0 ,84.2 ,80.1 ,76.0 ,73.5 ,85.1 ,30.4 ,57.4 ,80.9 ,70.8 ,19.2 ,69.8 ,93.3 ,61.0 ,103.3 ,90.2 ,98.8 ,75.4 ,44.1 
2065,,69,30.75,112.25,70.2 ,173.0 ,74.9 ,39.9 ,80.8 ,54.4 ,96.7 ,71.3 ,53.3 ,65.6 ,39.6 ,32.4 ,109.0 ,51.4 ,60.7 ,24.4 ,115.5 ,56.0 ,29.1 ,47.6 ,107.2 ,59.8 ,60.3 ,89.7 
2066,,77,40.1,126.65,131.0 ,129.7 ,85.0 ,51.1 ,120.9 ,62.5 ,37.6 ,68.3 ,49.1 ,49.5 ,101.3 ,67.7 ,123.6 ,82.9 ,59.6 ,97.7 ,98.3 ,59.9 ,35.5 ,69.9 ,42.6 ,119.4 ,46.9 ,59.7 
2067,,75,35.65,127.65,58.6 ,101.1 ,41.3 ,158.5 ,90.1 ,55.4 ,94.9 ,31.8 ,67.5 ,72.6 ,94.7 ,95.2 ,92.9 ,86.3 ,136.4 ,68.6 ,35.7 ,48.3 ,35.6 ,75.6 ,58.8 ,63.1 ,118.9 ,35.8 
2068,,75,37.9,138.45,64.6 ,73.4 ,93.9 ,43.2 ,80.9 ,76.9 ,68.9 ,93.9 ,60.8 ,18.7 ,35.8 ,71.8 ,62.7 ,65.0 ,148.6 ,80.0 ,40.0 ,117.3 ,52.7 ,128.3 ,57.6 ,42.4 ,71.4 ,160.8 
2069,,67,29.85,119.3,64.0 ,65.3 ,28.2 ,137.5 ,51.4 ,58.3 ,33.4 ,75.5 ,101.9 ,56.5 ,113.2 ,45.9 ,31.5 ,73.2 ,58.5 ,74.1 ,54.9 ,24.1 ,52.8 ,90.6 ,90.5 ,48.5 ,54.3 ,125.4 
2070,,70,41.15,101.3,53.3 ,88.9 ,75.9 ,73.3 ,53.0 ,57.8 ,121.1 ,45.1 ,83.0 ,37.2 ,47.7 ,91.2 ,91.1 ,64.3 ,93.3 ,25.8 ,50.6 ,55.8 ,49.8 ,74.3 ,98.0 ,78.6 ,71.8 ,104.6 
2071,,69,35.5,119.5,64.8 ,56.1 ,151.2 ,81.9 ,82.6 ,25.2 ,101.7 ,97.1 ,82.5 ,31.2 ,44.0 ,91.2 ,57.8 ,41.4 ,39.8 ,40.1 ,46.6 ,71.8 ,84.0 ,49.5 ,137.3 ,76.6 ,61.2 ,55.7 
2072,,78,30.35,110,31.1 ,104.1 ,83.0 ,83.6 ,110.0 ,29.6 ,104.2 ,67.0 ,52.6 ,84.2 ,64.2 ,22.4 ,133.3 ,77.0 ,76.7 ,110.0 ,93.0 ,55.0 ,50.8 ,104.5 ,70.0 ,97.0 ,79.7 ,93.6 
2073,,67,28.1,121.15,66.3 ,56.3 ,28.7 ,52.6 ,102.4 ,31.5 ,89.6 ,55.7 ,75.5 ,15.0 ,64.3 ,57.4 ,94.6 ,42.5 ,87.1 ,154.4 ,61.1 ,60.3 ,88.4 ,139.9 ,45.0 ,53.6 ,27.5 ,61.3 
2074,,78,38.95,136.6,60.8 ,39.8 ,130.1 ,148.9 ,36.9 ,44.5 ,72.3 ,127.6 ,79.9 ,59.3 ,62.5 ,53.5 ,44.5 ,84.0 ,96.9 ,143.1 ,120.9 ,91.0 ,60.4 ,88.6 ,90.8 ,55.1 ,38.1 ,53.7 
2075,,74,48.55,125.6,54.4 ,61.4 ,84.8 ,145.5 ,59.3 ,67.4 ,85.3 ,86.5 ,48.9 ,39.2 ,89.7 ,75.5 ,48.2 ,75.5 ,137.4 ,66.2 ,113.8 ,83.6 ,69.3 ,52.0 ,69.2 ,67.8 ,55.7 ,55.4 
2076,,87,39.35,141.2,79.6 ,136.3 ,42.8 ,74.0 ,35.3 ,80.8 ,42.2 ,80.9 ,65.3 ,63.1 ,59.7 ,66.3 ,109.7 ,92.9 ,73.0 ,123.9 ,87.4 ,36.5 ,146.1 ,62.0 ,126.0 ,112.7 ,187.4 ,121.0 
2077,,63,43.4,103.05,68.9 ,53.0 ,49.9 ,46.7 ,79.4 ,83.6 ,57.1 ,46.4 ,44.2 ,75.3 ,107.1 ,99.1 ,43.6 ,94.7 ,107.0 ,57.0 ,44.0 ,51.5 ,45.1 ,41.8 ,47.2 ,48.3 ,43.2 ,82.9 
2078,,72,35.8,117.2,48.9 ,57.8 ,107.8 ,104.7 ,98.2 ,49.4 ,37.4 ,65.9 ,54.0 ,38.0 ,54.7 ,97.4 ,94.5 ,85.3 ,126.6 ,38.7 ,89.9 ,56.4 ,87.9 ,34.2 ,77.0 ,141.5 ,53.7 ,27.7 
2079,,84,38.25,121.8,98.1 ,86.6 ,100.4 ,87.8 ,108.2 ,41.8 ,32.5 ,120.6 ,46.8 ,63.8 ,78.9 ,110.5 ,75.0 ,97.1 ,172.9 ,89.0 ,36.7 ,56.6 ,99.1 ,39.8 ,123.0 ,62.5 ,88.5 ,100.0 
2080,,64,28.55,94.3,59.5 ,64.9 ,60.3 ,77.9 ,29.3 ,85.4 ,94.8 ,50.7 ,52.8 ,74.0 ,65.2 ,27.8 ,32.6 ,63.6 ,71.9 ,61.4 ,54.7 ,78.7 ,93.8 ,85.0 ,86.7 ,49.5 ,24.5 ,95.9 
2081,,73,49.5,108.6,110.6 ,106.6 ,57.5 ,63.6 ,48.9 ,67.2 ,41.8 ,72.3 ,71.3 ,87.1 ,113.8 ,71.4 ,75.5 ,95.6 ,96.3 ,56.9 ,53.2 ,53.0 ,72.8 ,100.3 ,73.5 ,62.4 ,50.1 ,72.2 
2082,,69,38.55,111.4,75.4 ,97.3 ,38.2 ,42.9 ,76.3 ,61.1 ,77.0 ,120.0 ,38.9 ,69.1 ,56.8 ,102.8 ,51.9 ,85.1 ,121.7 ,70.4 ,53.5 ,49.0 ,45.1 ,81.8 ,87.7 ,58.0 ,62.6 ,35.8 
2083,,72,34.4,123.25,65.4 ,85.1 ,67.1 ,81.2 ,34.1 ,57.3 ,133.2 ,64.5 ,69.1 ,33.8 ,79.6 ,64.6 ,98.4 ,48.6 ,139.5 ,57.3 ,113.3 ,72.3 ,73.5 ,46.4 ,50.6 ,71.7 ,34.7 ,92.0 
2084,,71,43.85,119.5,107.3 ,78.6 ,50.6 ,64.0 ,56.3 ,73.2 ,85.8 ,119.1 ,30.6 ,48.7 ,49.6 ,73.7 ,119.9 ,69.7 ,120.2 ,43.1 ,53.5 ,44.6 ,48.6 ,90.5 ,47.3 ,88.0 ,48.7 ,110.8 
2085,,89,52.5,134.2,63.8 ,93.3 ,86.8 ,113.7 ,111.4 ,91.7 ,70.7 ,89.5 ,72.8 ,72.4 ,115.1 ,148.8 ,54.6 ,100.6 ,84.1 ,78.8 ,100.0 ,63.6 ,144.2 ,89.0 ,77.8 ,40.0 ,50.4 ,124.2 
2086,,76,41.3,134.4,48.3 ,40.1 ,62.7 ,41.8 ,63.7 ,52.4 ,99.9 ,78.7 ,40.8 ,71.3 ,79.9 ,112.6 ,68.7 ,63.3 ,156.2 ,94.7 ,42.4 ,42.4 ,57.7 ,86.3 ,179.3 ,85.5 ,61.1 ,100.9 
2087,,70,38.5,101.15,68.8 ,71.7 ,67.4 ,71.8 ,74.1 ,49.3 ,94.2 ,102.5 ,152.1 ,50.1 ,79.7 ,99.8 ,89.9 ,46.5 ,85.5 ,78.3 ,41.0 ,70.8 ,71.9 ,44.6 ,70.7 ,36.0 ,26.5 ,50.9 
2088,,69,40.2,115.65,114.9 ,64.0 ,18.0 ,116.4 ,42.5 ,54.5 ,59.0 ,190.0 ,56.3 ,37.9 ,56.5 ,73.3 ,44.8 ,44.4 ,45.7 ,48.3 ,70.9 ,62.9 ,80.8 ,89.3 ,90.5 ,58.0 ,50.3 ,89.5 
2089,,71,37.05,110.75,67.3 ,105.8 ,42.6 ,108.7 ,42.2 ,43.6 ,46.8 ,73.4 ,70.5 ,68.6 ,42.7 ,89.2 ,33.4 ,83.6 ,98.4 ,127.8 ,40.6 ,95.9 ,33.5 ,85.6 ,112.8 ,53.0 ,42.5 ,99.1 
2090,,77,33.35,125.45,45.5 ,92.8 ,68.3 ,98.0 ,25.4 ,150.3 ,113.6 ,96.6 ,96.6 ,80.6 ,54.2 ,41.3 ,85.5 ,51.3 ,72.6 ,45.6 ,23.9 ,79.7 ,137.3 ,57.4 ,101.7 ,88.0 ,63.4 ,98.1 
2091,,76,45.9,115.95,92.4 ,67.0 ,46.2 ,87.1 ,45.6 ,64.4 ,57.9 ,91.8 ,177.1 ,90.9 ,61.2 ,86.3 ,52.9 ,50.2 ,70.1 ,52.4 ,91.2 ,84.7 ,109.1 ,61.5 ,70.9 ,21.6 ,78.5 ,122.8 
2092,,80,35.4,126.3,36.3 ,137.3 ,108.1 ,114.7 ,157.7 ,89.3 ,102.8 ,88.4 ,52.8 ,79.0 ,18.5 ,68.0 ,41.8 ,49.3 ,34.6 ,90.8 ,66.6 ,107.1 ,36.2 ,63.7 ,83.7 ,68.8 ,115.3 ,109.8 
2093,,84,48,145.15,78.7 ,87.5 ,38.0 ,76.5 ,94.2 ,103.2 ,52.1 ,48.2 ,49.6 ,92.4 ,108.0 ,71.5 ,190.5 ,84.7 ,47.8 ,56.2 ,52.4 ,100.6 ,54.1 ,92.5 ,113.6 ,89.9 ,72.4 ,176.7 
2094,,91,52.25,134,55.1 ,86.0 ,75.4 ,114.2 ,113.5 ,58.5 ,39.4 ,72.2 ,78.0 ,59.9 ,109.6 ,99.0 ,133.5 ,174.8 ,108.3 ,49.4 ,110.0 ,107.3 ,86.4 ,88.0 ,134.5 ,102.7 ,73.3 ,55.5 
2095,,80,36.85,135.5,119.9 ,128.8 ,53.6 ,88.6 ,91.9 ,58.8 ,54.6 ,70.1 ,148.4 ,24.0 ,62.3 ,124.0 ,132.5 ,135.2 ,64.3 ,135.8 ,36.5 ,37.2 ,42.0 ,44.0 ,47.3 ,78.7 ,60.3 ,88.4 
