Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
2034,,75,46.4,116.35,93.5 ,47.7 ,85.4 ,61.3 ,53.3 ,108.4 ,75.4 ,47.9 ,64.1 ,72.8 ,75.5 ,86.4 ,64.6 ,110.4 ,83.5 ,137.0 ,63.9 ,54.3 ,34.1 ,122.3 ,68.6 ,54.3 ,45.1 ,89.1 
2035,,78,32,138.85,49.5 ,61.4 ,125.2 ,48.2 ,69.0 ,141.5 ,48.9 ,31.5 ,13.2 ,82.1 ,62.4 ,136.2 ,109.0 ,84.8 ,104.1 ,97.8 ,60.1 ,127.7 ,48.0 ,32.5 ,143.2 ,52.1 ,84.4 ,62.0 
2036,,69,39.4,103.9,48.6 ,44.8 ,84.1 ,42.5 ,82.4 ,54.4 ,36.3 ,80.3 ,111.8 ,78.7 ,62.8 ,48.9 ,72.8 ,45.3 ,137.3 ,80.3 ,96.0 ,79.0 ,36.1 ,71.4 ,54.4 ,92.5 ,66.2 ,70.1 
2037,,70,36.55,119.8,50.7 ,75.2 ,74.9 ,78.2 ,73.6 ,39.8 ,79.6 ,36.6 ,106.2 ,75.5 ,70.2 ,51.2 ,92.2 ,75.6 ,36.5 ,177.9 ,85.1 ,37.8 ,60.5 ,44.4 ,67.6 ,17.7 ,133.4 ,46.3 
2038,,80,35.45,127.1,49.3 ,27.7 ,94.7 ,96.9 ,122.0 ,83.9 ,91.4 ,73.2 ,14.3 ,89.6 ,43.2 ,50.3 ,115.4 ,58.7 ,71.0 ,93.0 ,94.1 ,85.5 ,178.7 ,56.2 ,53.1 ,132.2 ,113.3 ,44.4 
2039,,66,32.9,113.75,63.8 ,92.1 ,114.2 ,43.3 ,113.3 ,71.4 ,31.7 ,67.6 ,74.9 ,34.1 ,39.2 ,74.7 ,125.6 ,50.1 ,36.5 ,87.2 ,21.7 ,86.8 ,43.9 ,35.5 ,46.9 ,70.7 ,113.2 ,53.8 
2040,,82,35.85,141.5,38.2 ,27.2 ,42.6 ,139.0 ,59.2 ,106.7 ,72.8 ,112.7 ,43.2 ,33.5 ,195.4 ,77.0 ,60.3 ,83.6 ,127.9 ,88.5 ,64.1 ,63.0 ,99.1 ,68.1 ,65.9 ,95.0 ,144.0 ,67.1 
2041,,70,32,111.4,86.4 ,61.0 ,101.0 ,58.4 ,50.3 ,74.2 ,21.5 ,139.6 ,75.9 ,81.5 ,70.6 ,60.7 ,92.1 ,46.3 ,96.7 ,65.1 ,46.6 ,92.1 ,65.6 ,19.3 ,48.5 ,42.5 ,121.8 ,77.8 
2042,,72,38.5,116.9,50.6 ,127.1 ,39.3 ,70.8 ,54.5 ,60.2 ,73.5 ,113.2 ,64.9 ,89.2 ,94.8 ,51.3 ,106.9 ,55.7 ,111.3 ,62.0 ,71.5 ,120.6 ,54.5 ,37.7 ,27.8 ,66.9 ,45.4 ,99.3 
2043,,80,39.45,128.35,70.7 ,102.8 ,126.8 ,70.8 ,74.3 ,96.1 ,98.9 ,129.9 ,50.7 ,31.1 ,86.8 ,76.5 ,102.8 ,100.2 ,67.8 ,147.8 ,37.8 ,102.7 ,77.4 ,73.9 ,51.5 ,45.8 ,41.1 ,73.4 
2044,,86,42.15,147.35,142.9 ,42.9 ,116.0 ,72.2 ,30.3 ,91.2 ,44.5 ,154.7 ,98.7 ,70.6 ,106.4 ,98.0 ,125.4 ,109.2 ,48.2 ,48.0 ,54.0 ,60.4 ,115.9 ,75.3 ,151.8 ,113.3 ,41.4 ,70.3 
2045,,70,41.15,112.6,88.5 ,44.9 ,39.0 ,89.9 ,46.8 ,59.2 ,50.0 ,123.2 ,75.7 ,73.2 ,62.4 ,76.1 ,69.7 ,70.2 ,67.6 ,64.7 ,142.8 ,47.2 ,43.3 ,21.9 ,102.0 ,99.5 ,48.8 ,85.7 
2046,,74,42.65,104.75,80.1 ,102.8 ,44.3 ,50.7 ,35.4 ,78.4 ,106.7 ,54.5 ,61.1 ,80.6 ,90.9 ,108.1 ,46.5 ,96.8 ,96.7 ,41.0 ,100.5 ,77.9 ,79.9 ,67.0 ,76.2 ,54.3 ,73.6 ,86.4 
2047,,88,38.55,136.05,101.8 ,113.2 ,81.0 ,44.3 ,38.9 ,68.5 ,130.7 ,106.5 ,112.7 ,93.7 ,67.7 ,141.4 ,96.2 ,57.1 ,100.7 ,76.7 ,38.2 ,104.6 ,91.9 ,183.9 ,81.0 ,31.9 ,59.3 ,89.3 
2048,,83,45.6,129.85,140.6 ,72.9 ,104.8 ,58.4 ,63.6 ,61.8 ,92.7 ,119.1 ,74.6 ,80.1 ,80.2 ,78.1 ,73.5 ,66.3 ,97.5 ,98.4 ,84.4 ,78.3 ,170.1 ,93.9 ,106.9 ,26.9 ,39.7 ,51.5 
2049,,85,51.3,129.95,81.5 ,102.3 ,171.6 ,52.3 ,50.3 ,52.5 ,71.1 ,72.4 ,82.1 ,116.6 ,57.1 ,53.4 ,87.9 ,73.4 ,137.2 ,122.7 ,43.9 ,85.6 ,116.6 ,61.0 ,87.4 ,98.0 ,107.0 ,64.0 
2050,,79,39.95,122.7,96.6 ,37.5 ,150.6 ,77.8 ,107.2 ,54.0 ,93.8 ,57.8 ,68.7 ,86.6 ,104.0 ,80.0 ,135.8 ,81.9 ,73.7 ,51.2 ,40.5 ,71.0 ,69.3 ,109.6 ,40.8 ,39.4 ,107.2 ,61.7 
2051,,78,51.3,125,67.7 ,48.4 ,104.6 ,57.5 ,105.1 ,100.9 ,60.0 ,82.6 ,61.0 ,56.3 ,133.4 ,76.9 ,58.0 ,54.2 ,130.1 ,63.5 ,77.7 ,67.2 ,47.9 ,106.4 ,66.7 ,64.3 ,78.6 ,119.9 
2052,,67,31.8,125.9,36.3 ,27.9 ,79.2 ,60.0 ,66.6 ,66.0 ,128.2 ,32.2 ,31.4 ,53.6 ,36.6 ,123.6 ,77.0 ,82.3 ,137.7 ,63.9 ,37.6 ,77.8 ,96.2 ,77.4 ,52.6 ,71.4 ,46.2 ,58.6 
2053,,81,42.65,120.9,98.9 ,65.0 ,89.2 ,70.8 ,67.7 ,89.1 ,86.0 ,126.0 ,66.3 ,138.9 ,92.6 ,76.7 ,97.1 ,39.3 ,98.7 ,94.3 ,115.8 ,107.2 ,64.9 ,57.4 ,81.7 ,46.0 ,29.4 ,47.3 
2054,,71,36,104.95,98.1 ,85.2 ,77.9 ,76.0 ,48.0 ,68.4 ,82.0 ,35.2 ,58.1 ,63.0 ,55.5 ,36.8 ,88.4 ,57.3 ,78.3 ,106.6 ,73.0 ,53.2 ,50.3 ,56.6 ,31.7 ,165.5 ,103.3 ,55.4 
2055,,80,40.45,130.6,51.5 ,87.5 ,149.1 ,39.6 ,45.3 ,22.9 ,62.4 ,55.4 ,143.1 ,114.1 ,97.3 ,102.1 ,93.9 ,98.7 ,81.4 ,63.9 ,86.2 ,71.7 ,63.4 ,116.2 ,82.1 ,53.5 ,118.1 ,41.3 
2056,,76,35.55,100.85,81.7 ,99.4 ,77.7 ,97.9 ,92.0 ,31.4 ,69.9 ,80.6 ,102.3 ,28.5 ,80.3 ,40.4 ,85.1 ,73.8 ,75.4 ,126.7 ,79.2 ,80.5 ,69.2 ,39.7 ,73.4 ,84.2 ,98.0 ,69.0 
2057,,86,47.85,131.85,123.5 ,75.4 ,104.9 ,101.8 ,78.9 ,100.0 ,35.2 ,56.3 ,65.9 ,55.9 ,101.9 ,111.4 ,79.9 ,100.7 ,50.5 ,52.3 ,54.8 ,178.4 ,65.3 ,77.4 ,95.1 ,140.2 ,112.3 ,45.2 
2058,,78,30.2,132.05,132.0 ,74.7 ,77.7 ,122.4 ,67.3 ,73.0 ,30.2 ,60.2 ,92.3 ,132.6 ,115.4 ,66.8 ,48.7 ,71.1 ,98.9 ,30.2 ,132.1 ,72.3 ,88.5 ,40.7 ,75.8 ,12.1 ,75.0 ,81.1 
2059,,87,45.6,125.9,123.1 ,39.3 ,78.7 ,66.7 ,77.8 ,67.6 ,111.4 ,160.8 ,124.2 ,44.5 ,127.6 ,108.4 ,89.8 ,53.6 ,93.9 ,93.5 ,66.3 ,75.3 ,76.0 ,46.7 ,110.9 ,83.2 ,86.7 ,93.8 
2060,,89,48.05,144.7,70.2 ,152.8 ,108.6 ,83.5 ,106.4 ,40.1 ,115.8 ,96.4 ,80.4 ,106.2 ,77.9 ,80.0 ,63.1 ,75.8 ,163.9 ,102.5 ,83.7 ,50.9 ,56.9 ,136.6 ,111.7 ,50.8 ,77.0 ,45.3 
2061,,88,41.15,144.75,155.9 ,131.6 ,36.8 ,88.0 ,111.7 ,45.6 ,103.9 ,28.0 ,160.2 ,49.3 ,84.2 ,45.5 ,59.3 ,107.1 ,82.4 ,133.6 ,83.6 ,49.8 ,103.1 ,119.0 ,58.3 ,96.4 ,104.8 ,77.4 
2062,,87,40.7,133.3,101.8 ,148.5 ,75.1 ,87.7 ,41.4 ,50.9 ,111.7 ,74.8 ,63.4 ,57.9 ,118.1 ,110.8 ,111.9 ,67.2 ,78.4 ,114.0 ,107.0 ,104.4 ,172.5 ,72.7 ,98.2 ,40.0 ,31.1 ,48.0 
2063,,84,29.15,146.65,51.8 ,57.2 ,104.0 ,85.9 ,104.8 ,82.9 ,127.7 ,66.2 ,135.8 ,37.1 ,150.9 ,125.9 ,88.7 ,153.6 ,12.6 ,98.7 ,32.6 ,42.1 ,25.7 ,96.8 ,55.8 ,63.1 ,142.4 ,96.3 
2064,,76,40.8,113.35,52.5 ,116.8 ,80.1 ,32.9 ,65.1 ,52.7 ,57.3 ,81.1 ,107.5 ,109.9 ,58.5 ,48.7 ,77.8 ,51.8 ,82.9 ,68.5 ,66.1 ,80.8 ,209.3 ,104.8 ,53.6 ,73.1 ,28.1 ,71.3 
2065,,86,29.65,126.15,73.9 ,146.3 ,117.2 ,104.6 ,117.7 ,73.1 ,81.8 ,104.7 ,92.0 ,117.6 ,127.5 ,107.4 ,109.8 ,64.4 ,44.8 ,28.8 ,8.8 ,87.9 ,124.8 ,78.0 ,50.4 ,91.4 ,30.5 ,87.3 
2066,,74,38.05,106.15,42.0 ,52.3 ,76.3 ,78.9 ,43.9 ,34.1 ,84.4 ,103.9 ,50.1 ,96.7 ,86.0 ,104.8 ,77.0 ,92.2 ,127.4 ,70.2 ,77.7 ,78.7 ,54.2 ,107.5 ,66.2 ,31.0 ,76.1 ,67.8 
2067,,86,49.15,111.25,63.5 ,98.5 ,89.5 ,56.8 ,87.0 ,45.6 ,52.7 ,85.0 ,72.6 ,68.7 ,73.0 ,37.6 ,70.9 ,90.8 ,100.4 ,101.7 ,109.9 ,112.1 ,199.4 ,110.4 ,103.6 ,83.5 ,78.0 ,92.8 
2068,,71,42.35,99.35,76.6 ,45.5 ,41.7 ,85.8 ,69.8 ,52.7 ,99.6 ,50.3 ,53.5 ,90.7 ,56.1 ,79.3 ,31.7 ,75.5 ,73.6 ,75.7 ,84.4 ,99.1 ,98.8 ,95.7 ,43.0 ,77.3 ,108.2 ,58.7 
2069,,85,42.35,139.75,119.2 ,127.2 ,130.1 ,93.3 ,50.9 ,72.0 ,85.7 ,104.3 ,107.0 ,54.1 ,149.4 ,67.3 ,79.0 ,115.8 ,37.5 ,168.8 ,41.8 ,59.6 ,52.0 ,124.4 ,68.3 ,42.9 ,44.7 ,66.0 
2070,,80,30.9,134.55,118.7 ,94.2 ,49.9 ,127.6 ,72.3 ,44.3 ,39.8 ,22.0 ,59.3 ,48.4 ,99.1 ,60.2 ,68.8 ,58.6 ,105.4 ,117.2 ,141.5 ,69.8 ,88.5 ,80.6 ,167.0 ,64.2 ,118.9 ,15.3 
2071,,85,33.4,137.35,41.6 ,25.2 ,42.6 ,107.5 ,56.7 ,65.5 ,70.8 ,111.8 ,91.9 ,149.9 ,117.4 ,73.3 ,109.0 ,103.6 ,82.6 ,87.9 ,74.3 ,11.9 ,121.4 ,84.9 ,163.1 ,124.8 ,76.8 ,52.4 
2072,,87,44.15,136.2,123.7 ,141.2 ,112.6 ,119.1 ,70.7 ,72.6 ,71.5 ,131.2 ,95.3 ,73.9 ,97.1 ,45.5 ,74.5 ,56.0 ,151.1 ,8.9 ,116.3 ,88.9 ,89.9 ,86.1 ,42.8 ,49.0 ,86.0 ,97.7 
2073,,99,40.35,165.3,106.1 ,49.2 ,133.7 ,108.4 ,134.2 ,33.1 ,101.3 ,94.3 ,91.9 ,169.6 ,238.9 ,69.8 ,41.5 ,117.6 ,77.0 ,104.3 ,161.0 ,152.4 ,59.9 ,67.8 ,39.2 ,79.2 ,115.7 ,41.8 
2074,,89,55.45,122.9,64.0 ,64.9 ,106.0 ,94.6 ,61.9 ,71.4 ,123.2 ,198.9 ,88.1 ,55.3 ,55.6 ,107.0 ,66.1 ,119.9 ,101.0 ,66.0 ,39.3 ,89.8 ,121.6 ,101.9 ,63.4 ,91.0 ,122.6 ,78.7 
2075,,78,46.1,109.7,50.0 ,77.2 ,80.8 ,66.8 ,100.8 ,42.2 ,61.2 ,83.1 ,36.7 ,72.4 ,84.4 ,67.1 ,166.2 ,107.2 ,87.8 ,78.9 ,112.2 ,83.9 ,53.4 ,75.9 ,82.5 ,91.1 ,60.7 ,56.7 
2076,,77,38.5,153.45,72.5 ,55.0 ,155.3 ,45.7 ,106.8 ,38.5 ,66.1 ,177.6 ,108.1 ,103.8 ,96.7 ,53.8 ,38.5 ,43.2 ,151.6 ,48.1 ,59.7 ,75.5 ,76.8 ,44.8 ,49.2 ,101.9 ,51.8 ,38.2 
2077,,78,41.45,147.65,130.5 ,65.6 ,128.6 ,52.3 ,122.8 ,21.9 ,54.0 ,164.8 ,91.8 ,92.3 ,53.0 ,63.9 ,60.7 ,66.9 ,64.6 ,183.4 ,49.2 ,56.0 ,40.2 ,91.0 ,91.9 ,53.0 ,42.7 ,52.8 
2078,,73,48.95,106.15,74.0 ,62.9 ,135.7 ,96.9 ,55.0 ,56.3 ,46.4 ,72.4 ,51.5 ,111.4 ,80.0 ,73.1 ,34.8 ,65.5 ,90.7 ,61.2 ,90.8 ,53.3 ,61.3 ,63.8 ,84.7 ,74.7 ,100.9 ,75.0 
2079,,79,40.35,136.2,89.5 ,44.2 ,65.3 ,71.9 ,102.7 ,47.5 ,51.2 ,147.7 ,63.6 ,36.5 ,84.4 ,135.6 ,92.7 ,91.4 ,136.8 ,99.1 ,84.6 ,76.8 ,29.9 ,52.0 ,46.6 ,95.1 ,52.2 ,109.3 
2080,,85,51.05,122.05,64.9 ,105.5 ,146.8 ,92.8 ,113.5 ,75.3 ,113.0 ,96.8 ,129.5 ,35.0 ,80.0 ,80.9 ,71.5 ,90.0 ,83.2 ,55.1 ,103.9 ,47.0 ,114.6 ,59.5 ,67.9 ,81.1 ,64.7 ,75.5 
2081,,93,50.45,138.2,106.1 ,88.4 ,89.0 ,77.7 ,26.7 ,52.0 ,90.7 ,97.4 ,48.9 ,56.4 ,124.8 ,71.9 ,178.0 ,85.2 ,126.4 ,101.8 ,127.6 ,57.7 ,80.8 ,119.9 ,146.3 ,70.9 ,86.1 ,130.1 
2082,,85,37.75,136.9,114.1 ,131.3 ,109.6 ,66.8 ,91.0 ,47.0 ,192.4 ,139.1 ,36.3 ,39.2 ,77.8 ,65.9 ,57.2 ,65.8 ,53.2 ,92.9 ,134.7 ,72.0 ,20.1 ,91.7 ,88.0 ,83.4 ,97.4 ,88.0 
2083,,83,45.5,148.9,75.4 ,92.7 ,95.3 ,59.7 ,58.9 ,43.1 ,47.9 ,54.8 ,41.5 ,51.2 ,77.1 ,72.8 ,107.1 ,115.9 ,72.9 ,79.5 ,181.9 ,89.1 ,81.0 ,183.2 ,53.6 ,99.7 ,77.5 ,93.0 
2084,,82,29.4,133.15,163.7 ,29.0 ,120.2 ,83.5 ,27.1 ,98.0 ,92.9 ,60.3 ,87.5 ,103.3 ,90.3 ,65.8 ,79.4 ,83.5 ,146.1 ,38.3 ,59.0 ,98.4 ,116.0 ,90.1 ,73.9 ,68.4 ,81.0 ,29.8 
2085,,89,32.8,141.25,47.9 ,85.8 ,82.8 ,88.0 ,135.0 ,60.2 ,94.6 ,67.1 ,131.8 ,173.5 ,27.6 ,116.8 ,57.0 ,80.8 ,130.6 ,94.8 ,68.4 ,147.5 ,91.4 ,38.0 ,85.7 ,132.6 ,18.8 ,91.3 
2086,,82,47.1,152.55,46.5 ,52.8 ,166.7 ,62.3 ,50.3 ,93.4 ,102.0 ,78.3 ,101.9 ,97.9 ,172.5 ,47.7 ,55.4 ,53.3 ,93.1 ,122.8 ,60.8 ,103.9 ,49.0 ,60.7 ,138.4 ,44.1 ,55.1 ,63.3 
2087,,85,33.95,145.05,68.0 ,88.8 ,40.9 ,96.1 ,124.9 ,62.7 ,90.1 ,34.8 ,63.5 ,58.1 ,33.1 ,99.8 ,55.3 ,71.9 ,108.7 ,114.7 ,65.1 ,24.0 ,68.0 ,149.5 ,118.6 ,197.3 ,140.6 ,78.9 
2088,,88,40.2,162.6,50.2 ,89.6 ,89.0 ,70.2 ,92.9 ,20.0 ,59.1 ,128.4 ,140.7 ,184.5 ,112.3 ,43.1 ,63.7 ,133.3 ,39.9 ,44.0 ,121.9 ,98.7 ,46.0 ,53.8 ,93.4 ,92.6 ,40.5 ,205.5 
2089,,95,61.4,142.35,132.2 ,145.0 ,141.4 ,64.5 ,87.6 ,28.5 ,97.1 ,59.6 ,96.6 ,106.4 ,81.1 ,86.6 ,65.2 ,122.2 ,96.6 ,91.4 ,131.9 ,66.1 ,91.1 ,137.8 ,63.2 ,73.0 ,143.3 ,80.3 
2090,,75,36.75,110.95,72.5 ,31.0 ,108.2 ,76.5 ,71.2 ,41.8 ,113.7 ,37.7 ,59.2 ,61.0 ,85.5 ,97.6 ,60.2 ,174.3 ,50.6 ,80.2 ,88.9 ,64.9 ,69.1 ,104.6 ,104.9 ,35.8 ,45.6 ,87.0 
2091,,92,43.75,152.6,179.4 ,65.3 ,89.1 ,109.7 ,110.5 ,88.7 ,47.9 ,164.7 ,73.7 ,111.0 ,74.4 ,66.3 ,76.0 ,122.4 ,65.3 ,45.3 ,134.9 ,101.1 ,140.5 ,70.3 ,60.9 ,42.2 ,39.2 ,134.2 
2092,,85,49.75,145.1,66.7 ,66.1 ,144.2 ,56.5 ,80.0 ,43.7 ,65.1 ,67.3 ,112.7 ,76.8 ,83.0 ,78.9 ,57.1 ,124.5 ,60.6 ,146.0 ,55.8 ,99.3 ,79.6 ,176.5 ,70.2 ,77.7 ,33.4 ,137.1 
2093,,86,41.9,126.45,123.2 ,53.6 ,39.7 ,84.7 ,37.0 ,44.1 ,114.9 ,100.6 ,57.5 ,119.8 ,91.9 ,116.0 ,51.0 ,93.1 ,128.3 ,52.2 ,84.9 ,93.8 ,64.9 ,136.8 ,86.4 ,124.6 ,91.2 ,90.5 
2094,,81,47.7,146.5,86.5 ,77.4 ,90.2 ,59.9 ,64.7 ,84.0 ,80.4 ,78.8 ,25.3 ,136.4 ,177.3 ,63.1 ,82.3 ,71.2 ,156.6 ,49.3 ,46.1 ,55.6 ,55.6 ,103.4 ,100.9 ,83.0 ,56.0 ,67.0 
2095,,98,53.1,174.1,192.4 ,121.5 ,153.8 ,91.2 ,123.8 ,75.5 ,89.7 ,155.8 ,83.4 ,72.5 ,193.1 ,73.3 ,23.5 ,54.5 ,77.2 ,75.9 ,87.6 ,120.9 ,122.7 ,70.5 ,82.8 ,94.5 ,51.7 ,85.7 
