Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
2034,,62,26.8,100,38.6 ,88.4 ,99.0 ,19.5 ,39.2 ,30.5 ,54.1 ,64.5 ,72.2 ,61.9 ,23.1 ,60.4 ,34.4 ,101.0 ,35.1 ,58.6 ,79.7 ,68.8 ,73.3 ,77.9 ,35.8 ,105.3 ,99.0 ,67.7 
2035,,68,33.6,118.35,85.3 ,63.3 ,66.1 ,35.5 ,110.5 ,59.7 ,66.1 ,48.9 ,92.6 ,105.5 ,68.3 ,41.2 ,26.4 ,71.2 ,55.2 ,43.2 ,31.7 ,42.0 ,56.1 ,56.7 ,61.6 ,91.6 ,126.2 ,132.1 
2036,,79,39.35,149.15,138.9 ,56.1 ,159.4 ,91.4 ,67.3 ,40.7 ,87.1 ,174.7 ,50.1 ,74.9 ,38.0 ,51.1 ,71.7 ,104.9 ,135.6 ,68.0 ,48.1 ,79.2 ,31.8 ,60.0 ,82.2 ,54.9 ,79.5 ,65.8 
2037,,63,8.95,131.1,5.8 ,42.7 ,40.4 ,29.4 ,12.1 ,60.8 ,87.2 ,65.8 ,40.5 ,89.0 ,39.2 ,59.7 ,49.4 ,86.9 ,75.3 ,33.2 ,145.6 ,71.4 ,142.4 ,3.2 ,92.3 ,67.4 ,119.8 ,63.4 
2038,,68,30.8,113.15,111.9 ,76.9 ,114.4 ,40.9 ,49.9 ,27.7 ,64.0 ,56.2 ,47.2 ,95.3 ,54.3 ,45.4 ,91.5 ,56.5 ,91.6 ,40.7 ,82.5 ,72.4 ,89.5 ,65.1 ,21.4 ,144.7 ,33.9 ,58.7 
2039,,86,27.75,130,96.6 ,96.9 ,68.2 ,66.5 ,132.4 ,79.5 ,58.7 ,37.3 ,36.0 ,80.7 ,10.1 ,64.3 ,92.4 ,127.6 ,72.4 ,82.5 ,45.6 ,63.8 ,327.0 ,105.5 ,19.5 ,72.1 ,119.4 ,110.5 
2040,,72,21.5,121.55,105.4 ,134.8 ,67.6 ,65.1 ,20.6 ,32.9 ,110.9 ,22.4 ,75.6 ,104.6 ,35.6 ,122.5 ,120.6 ,47.7 ,96.1 ,83.9 ,51.1 ,78.2 ,83.0 ,71.0 ,50.0 ,72.2 ,18.0 ,79.3 
2041,,72,27.45,130.6,85.1 ,13.4 ,79.1 ,97.8 ,89.3 ,67.2 ,139.1 ,37.3 ,57.2 ,51.9 ,122.1 ,36.1 ,87.9 ,99.6 ,28.1 ,26.8 ,143.8 ,72.6 ,52.1 ,86.7 ,52.5 ,121.8 ,60.6 ,34.0 
2042,,74,18.8,150.3,28.6 ,64.1 ,92.5 ,88.7 ,32.6 ,100.7 ,40.4 ,67.4 ,51.6 ,54.3 ,119.0 ,124.0 ,217.4 ,88.4 ,93.0 ,21.1 ,34.4 ,7.6 ,176.6 ,16.5 ,46.7 ,92.6 ,41.3 ,79.0 
2043,,70,28.35,115.8,58.4 ,72.3 ,33.0 ,29.2 ,76.6 ,78.1 ,65.8 ,80.0 ,36.5 ,67.3 ,91.8 ,83.1 ,141.9 ,109.9 ,119.3 ,27.3 ,50.4 ,34.1 ,59.3 ,27.5 ,103.8 ,49.2 ,74.3 ,112.3 
2044,,67,23.25,123.35,47.3 ,120.1 ,51.4 ,15.5 ,23.1 ,61.7 ,63.3 ,68.0 ,57.1 ,23.4 ,57.7 ,193.2 ,73.4 ,29.3 ,56.1 ,86.0 ,50.5 ,27.2 ,54.1 ,40.4 ,95.3 ,103.3 ,93.4 ,126.6 
2045,,68,26.9,105.1,109.0 ,80.3 ,54.2 ,32.5 ,36.3 ,21.3 ,96.9 ,76.3 ,95.8 ,49.7 ,82.6 ,137.7 ,59.9 ,77.8 ,55.1 ,49.4 ,97.2 ,89.9 ,61.6 ,42.6 ,11.5 ,81.9 ,49.1 ,101.2 
2046,,78,30.45,141.4,56.4 ,81.7 ,78.0 ,107.1 ,80.2 ,70.2 ,116.2 ,32.6 ,28.3 ,150.6 ,57.0 ,62.5 ,81.3 ,34.5 ,135.8 ,53.9 ,147.0 ,56.9 ,110.6 ,62.8 ,26.5 ,95.0 ,93.8 ,68.5 
2047,,72,24.4,130.1,95.0 ,47.7 ,11.3 ,62.3 ,75.3 ,53.5 ,8.4 ,45.4 ,167.7 ,129.6 ,53.3 ,78.4 ,53.5 ,130.6 ,85.5 ,65.2 ,58.6 ,95.0 ,66.9 ,120.1 ,77.9 ,71.0 ,37.5 ,48.3 
2048,,67,36.85,115.7,60.5 ,90.6 ,60.6 ,71.5 ,57.1 ,79.9 ,61.4 ,99.9 ,135.8 ,69.5 ,35.2 ,56.9 ,75.6 ,31.0 ,79.3 ,60.3 ,38.5 ,131.5 ,55.4 ,46.6 ,72.8 ,61.7 ,47.3 ,41.2 
2049,,75,30.85,133.45,59.5 ,94.3 ,68.7 ,63.2 ,133.4 ,133.5 ,49.2 ,29.2 ,32.5 ,61.4 ,66.0 ,68.3 ,80.1 ,85.3 ,101.9 ,11.4 ,79.2 ,101.7 ,101.3 ,74.8 ,39.7 ,164.6 ,65.2 ,39.8 
2050,,63,22.7,103.2,52.5 ,91.5 ,40.2 ,60.5 ,78.3 ,24.3 ,27.8 ,73.6 ,116.1 ,58.9 ,84.5 ,45.8 ,113.7 ,52.4 ,18.9 ,85.7 ,30.9 ,68.4 ,81.9 ,62.5 ,55.5 ,92.7 ,21.1 ,79.2 
2051,,70,20.1,134.3,43.8 ,55.6 ,55.6 ,63.4 ,65.3 ,65.6 ,89.6 ,19.5 ,81.5 ,104.7 ,128.0 ,45.0 ,99.6 ,144.6 ,20.7 ,62.8 ,103.8 ,40.7 ,75.7 ,42.4 ,31.5 ,140.6 ,81.6 ,19.2 
2052,,64,18.3,134.9,47.9 ,50.5 ,36.5 ,11.0 ,48.2 ,31.5 ,64.0 ,207.7 ,17.8 ,90.1 ,134.5 ,24.0 ,56.6 ,89.4 ,46.9 ,130.6 ,48.3 ,22.1 ,135.3 ,18.8 ,31.8 ,68.0 ,78.9 ,66.5 
2053,,72,21.95,128,137.3 ,6.9 ,82.5 ,108.0 ,45.2 ,99.2 ,37.8 ,81.2 ,64.4 ,159.5 ,118.7 ,4.2 ,68.6 ,60.4 ,82.4 ,102.1 ,37.0 ,39.8 ,75.4 ,100.8 ,67.9 ,39.0 ,74.4 ,56.8 
2054,,67,29.85,121.4,89.9 ,48.1 ,15.1 ,32.6 ,60.0 ,72.1 ,68.4 ,70.6 ,57.3 ,60.7 ,49.7 ,27.1 ,45.2 ,53.3 ,78.4 ,50.6 ,43.2 ,102.2 ,71.6 ,123.2 ,75.9 ,119.6 ,50.0 ,145.5 
2055,,60,17.45,119.35,34.0 ,18.6 ,40.9 ,121.8 ,14.0 ,103.6 ,58.4 ,41.6 ,80.1 ,116.9 ,45.6 ,65.6 ,21.3 ,107.4 ,61.9 ,39.6 ,153.8 ,35.9 ,109.4 ,16.3 ,59.5 ,21.3 ,44.3 ,45.8 
2056,,71,32.9,123.2,40.5 ,84.6 ,77.8 ,34.4 ,56.5 ,141.2 ,78.0 ,18.1 ,59.7 ,46.9 ,67.7 ,31.4 ,49.2 ,134.9 ,84.7 ,58.0 ,63.4 ,89.1 ,99.0 ,111.5 ,58.4 ,66.4 ,96.9 ,66.8 
2057,,63,28.3,135.85,29.6 ,38.7 ,41.4 ,19.3 ,58.9 ,69.7 ,62.9 ,41.3 ,49.2 ,56.9 ,44.7 ,93.9 ,34.8 ,46.6 ,84.2 ,27.0 ,77.4 ,147.3 ,70.8 ,48.4 ,124.4 ,151.5 ,41.3 ,58.1 
2058,,55,16.1,101.4,29.4 ,45.6 ,47.1 ,81.1 ,25.4 ,10.1 ,62.9 ,67.8 ,56.6 ,36.8 ,48.3 ,97.0 ,47.3 ,105.8 ,51.4 ,82.1 ,41.8 ,45.0 ,22.1 ,79.1 ,9.5 ,128.8 ,59.9 ,57.7 
2059,,68,22.9,121.8,76.8 ,56.9 ,131.0 ,29.5 ,50.6 ,68.4 ,51.8 ,79.8 ,92.5 ,35.4 ,64.4 ,144.3 ,30.4 ,91.1 ,16.3 ,97.1 ,7.3 ,64.4 ,97.4 ,40.2 ,44.1 ,59.3 ,112.6 ,99.2 
2060,,68,24.65,121.55,55.1 ,47.4 ,26.8 ,38.6 ,21.9 ,99.6 ,74.6 ,67.5 ,61.9 ,22.5 ,65.3 ,53.4 ,156.9 ,108.2 ,75.2 ,44.9 ,115.1 ,101.6 ,85.5 ,52.5 ,45.8 ,128.0 ,46.4 ,37.9 
2061,,71,24.15,129.2,91.7 ,73.7 ,72.2 ,68.7 ,36.3 ,59.7 ,62.3 ,90.0 ,13.5 ,107.8 ,20.7 ,34.8 ,89.2 ,27.6 ,96.4 ,90.9 ,141.3 ,153.7 ,43.2 ,61.1 ,59.9 ,117.1 ,70.9 ,38.3 
2062,,67,26.65,137.75,24.7 ,74.0 ,54.4 ,28.6 ,58.6 ,43.4 ,143.5 ,38.9 ,46.8 ,33.9 ,131.0 ,132.0 ,70.5 ,20.9 ,49.2 ,37.3 ,120.7 ,100.2 ,32.6 ,28.8 ,36.6 ,147.3 ,57.9 ,114.4 
2063,,71,28.65,119.55,106.1 ,120.6 ,155.6 ,82.7 ,56.1 ,43.9 ,92.3 ,54.9 ,53.9 ,51.3 ,39.3 ,33.7 ,106.9 ,108.1 ,38.5 ,55.0 ,118.5 ,69.7 ,61.3 ,47.4 ,23.6 ,94.6 ,99.0 ,2.0 
2064,,68,10.4,125.45,69.2 ,94.8 ,80.3 ,66.2 ,62.2 ,88.5 ,73.1 ,51.0 ,57.9 ,7.6 ,126.3 ,91.9 ,168.5 ,64.5 ,9.8 ,66.8 ,59.6 ,36.1 ,92.4 ,47.3 ,27.9 ,11.0 ,124.6 ,53.3 
2065,,65,25.9,124.95,62.2 ,37.6 ,74.4 ,80.5 ,52.5 ,75.8 ,58.6 ,32.1 ,46.9 ,45.0 ,6.9 ,42.6 ,121.0 ,108.4 ,50.5 ,59.0 ,19.7 ,106.5 ,128.9 ,34.4 ,61.7 ,180.4 ,39.8 ,53.3 
2066,,73,19.2,125.15,73.2 ,42.1 ,32.3 ,76.7 ,76.8 ,81.2 ,13.5 ,93.4 ,16.6 ,85.8 ,158.8 ,57.4 ,132.4 ,59.8 ,100.0 ,98.7 ,21.8 ,76.9 ,43.3 ,91.1 ,108.5 ,72.5 ,34.7 ,117.9 
2067,,78,25.25,160.95,51.7 ,119.4 ,211.4 ,49.7 ,21.2 ,112.7 ,156.0 ,94.7 ,83.4 ,156.2 ,31.8 ,75.1 ,40.4 ,120.8 ,165.7 ,29.3 ,55.9 ,12.7 ,48.8 ,69.8 ,38.6 ,55.5 ,41.9 ,34.8 
2068,,70,27.7,123.05,52.2 ,82.3 ,72.5 ,30.3 ,90.4 ,13.3 ,41.3 ,79.9 ,53.7 ,93.1 ,102.0 ,100.1 ,28.6 ,26.8 ,40.8 ,74.8 ,57.2 ,127.0 ,54.2 ,142.9 ,72.9 ,119.1 ,58.9 ,76.2 
2069,,70,35.15,119.05,48.6 ,107.2 ,48.4 ,84.3 ,57.1 ,101.7 ,61.3 ,62.1 ,69.2 ,5.3 ,51.9 ,122.4 ,80.1 ,40.9 ,115.7 ,44.9 ,91.7 ,162.3 ,45.9 ,57.2 ,83.7 ,29.4 ,51.0 ,57.3 
2070,,64,24.25,108.05,114.0 ,21.7 ,92.8 ,63.1 ,28.3 ,86.0 ,26.8 ,48.8 ,48.4 ,97.8 ,55.9 ,43.8 ,32.1 ,96.2 ,43.0 ,64.8 ,16.7 ,36.6 ,86.2 ,64.1 ,49.7 ,102.1 ,73.4 ,145.4 
2071,,69,17.4,103.6,54.4 ,53.4 ,203.2 ,68.5 ,4.8 ,103.9 ,78.5 ,61.7 ,35.5 ,53.9 ,7.4 ,67.2 ,57.0 ,103.3 ,76.9 ,27.4 ,91.8 ,93.6 ,86.7 ,67.4 ,39.3 ,101.3 ,39.8 ,86.0 
2072,,67,18.35,108.65,117.0 ,18.9 ,67.5 ,45.3 ,78.8 ,88.5 ,70.0 ,79.0 ,15.9 ,57.2 ,23.7 ,66.2 ,52.8 ,79.8 ,100.3 ,22.0 ,131.2 ,41.4 ,92.8 ,65.9 ,17.8 ,99.9 ,94.0 ,100.1 
2073,,77,21.3,145.4,94.1 ,112.2 ,132.1 ,57.6 ,62.2 ,25.6 ,158.2 ,17.0 ,107.5 ,81.8 ,47.6 ,86.3 ,51.1 ,201.8 ,62.2 ,57.5 ,36.9 ,62.3 ,89.6 ,132.6 ,25.7 ,48.6 ,91.7 ,14.0 
2074,,65,17.2,96.75,88.9 ,62.2 ,91.9 ,52.0 ,80.5 ,62.0 ,62.9 ,13.6 ,111.9 ,68.8 ,71.1 ,16.9 ,75.9 ,70.0 ,25.6 ,88.8 ,76.4 ,88.3 ,44.5 ,17.5 ,59.9 ,101.6 ,36.3 ,91.4 
2075,,65,13.2,118.6,47.6 ,36.5 ,9.0 ,111.9 ,99.9 ,55.4 ,87.6 ,100.8 ,52.0 ,148.1 ,59.9 ,94.6 ,11.6 ,64.9 ,52.2 ,87.9 ,19.2 ,107.2 ,59.6 ,14.8 ,57.2 ,125.3 ,36.8 ,28.5 
2076,,65,22.25,107.6,55.5 ,27.1 ,52.0 ,48.3 ,59.4 ,64.7 ,37.1 ,89.2 ,107.4 ,38.8 ,48.5 ,17.4 ,61.4 ,107.8 ,61.6 ,85.2 ,73.4 ,81.3 ,97.5 ,85.2 ,48.3 ,72.6 ,13.8 ,131.7 
2077,,77,37.15,116.15,128.7 ,55.9 ,55.5 ,116.6 ,34.7 ,115.7 ,53.5 ,66.7 ,89.3 ,102.2 ,110.7 ,63.1 ,102.5 ,101.2 ,110.4 ,39.6 ,14.4 ,52.9 ,81.5 ,93.8 ,50.9 ,104.9 ,63.0 ,57.6 
2078,,69,25.4,124.65,48.8 ,88.8 ,45.1 ,74.5 ,88.6 ,62.8 ,75.4 ,35.9 ,31.5 ,115.5 ,59.0 ,100.8 ,10.7 ,125.5 ,19.3 ,54.2 ,64.2 ,144.7 ,100.0 ,52.6 ,53.8 ,123.8 ,55.0 ,31.6 
2079,,67,23.15,123.55,96.3 ,38.2 ,32.5 ,63.2 ,83.0 ,19.0 ,86.4 ,60.4 ,45.1 ,41.0 ,117.7 ,103.9 ,78.8 ,56.8 ,43.6 ,129.4 ,168.7 ,78.1 ,53.1 ,69.9 ,52.6 ,16.8 ,67.7 ,27.3 
2080,,80,29.8,156.9,106.5 ,56.5 ,5.0 ,34.3 ,32.4 ,118.1 ,48.8 ,51.9 ,146.6 ,78.4 ,167.2 ,59.1 ,111.3 ,35.2 ,57.4 ,59.3 ,84.1 ,68.9 ,128.7 ,42.7 ,27.2 ,193.6 ,124.0 ,91.4 
2081,,72,23.75,143.1,43.0 ,51.8 ,159.1 ,61.6 ,31.0 ,125.5 ,38.5 ,46.6 ,33.6 ,26.6 ,89.8 ,16.8 ,100.1 ,70.8 ,68.2 ,38.5 ,211.0 ,89.6 ,20.9 ,50.3 ,42.9 ,72.0 ,127.1 ,114.6 
2082,,74,34.95,123.05,53.7 ,125.7 ,17.9 ,111.5 ,68.3 ,79.9 ,64.4 ,84.3 ,61.9 ,31.4 ,135.7 ,86.6 ,57.5 ,38.5 ,52.3 ,43.2 ,77.3 ,87.6 ,117.5 ,56.2 ,62.5 ,68.4 ,120.4 ,73.2 
2083,,75,27.4,174.55,33.6 ,25.8 ,84.8 ,30.7 ,69.9 ,170.6 ,78.5 ,189.4 ,29.0 ,68.5 ,36.9 ,15.8 ,76.0 ,100.3 ,80.9 ,44.7 ,37.3 ,79.1 ,88.1 ,93.7 ,111.8 ,178.5 ,35.4 ,57.9 
2084,,73,13.1,162.1,76.8 ,78.7 ,46.0 ,13.1 ,140.2 ,94.9 ,184.0 ,29.8 ,64.8 ,55.9 ,8.8 ,72.5 ,13.1 ,36.0 ,68.9 ,46.7 ,103.0 ,32.4 ,64.5 ,35.3 ,57.5 ,93.4 ,276.4 ,63.0 
2085,,77,24.1,128.7,76.7 ,106.3 ,45.1 ,80.1 ,123.3 ,25.4 ,75.6 ,69.3 ,56.5 ,83.8 ,31.2 ,114.5 ,19.0 ,137.1 ,101.3 ,66.5 ,86.2 ,22.8 ,98.4 ,83.4 ,55.5 ,134.1 ,44.8 ,119.6 
2086,,59,9.95,113.5,67.1 ,36.2 ,131.2 ,24.9 ,60.3 ,100.2 ,54.7 ,0.8 ,126.8 ,36.8 ,58.6 ,26.0 ,79.0 ,94.5 ,74.6 ,93.7 ,91.3 ,84.9 ,16.2 ,7.3 ,12.6 ,52.6 ,42.1 ,51.4 
2087,,79,24.15,151.9,98.3 ,39.6 ,113.0 ,43.3 ,37.6 ,40.3 ,45.9 ,61.1 ,73.7 ,108.2 ,144.2 ,62.1 ,80.8 ,48.7 ,69.4 ,89.6 ,10.2 ,159.6 ,133.9 ,65.6 ,128.7 ,193.9 ,20.5 ,27.8 
2088,,72,27.25,135.6,41.4 ,106.5 ,82.0 ,43.4 ,108.4 ,46.2 ,163.3 ,111.1 ,52.7 ,47.8 ,33.8 ,53.8 ,106.4 ,77.3 ,41.0 ,24.5 ,104.8 ,160.1 ,108.9 ,46.0 ,30.0 ,80.5 ,18.1 ,46.5 
2089,,68,29.5,121.15,47.2 ,26.6 ,50.7 ,32.4 ,67.4 ,90.3 ,70.1 ,37.1 ,95.2 ,83.2 ,131.0 ,113.4 ,48.7 ,78.7 ,26.4 ,53.5 ,128.9 ,34.5 ,70.1 ,51.4 ,104.7 ,82.6 ,48.0 ,66.6 
2090,,73,18.05,127.95,192.6 ,15.5 ,102.7 ,81.5 ,62.3 ,81.5 ,95.1 ,7.9 ,105.7 ,124.9 ,45.3 ,129.3 ,53.5 ,20.6 ,46.6 ,29.9 ,59.8 ,88.2 ,50.2 ,29.8 ,74.3 ,66.9 ,72.7 ,126.6 
2091,,62,28.85,109.6,47.2 ,80.7 ,107.2 ,33.4 ,93.7 ,40.9 ,53.3 ,27.0 ,84.5 ,33.6 ,78.9 ,87.2 ,79.3 ,112.0 ,56.9 ,25.0 ,40.8 ,66.8 ,36.4 ,40.6 ,49.4 ,59.5 ,130.6 ,30.7 
2092,,88,24.1,178.8,55.2 ,161.0 ,10.3 ,67.5 ,6.4 ,65.5 ,64.8 ,70.5 ,79.2 ,196.6 ,147.1 ,66.3 ,78.3 ,53.4 ,53.6 ,37.9 ,136.8 ,234.3 ,102.7 ,104.7 ,64.3 ,67.0 ,107.9 ,79.8 
2093,,79,22.15,130.9,128.7 ,24.7 ,95.1 ,21.1 ,95.7 ,70.5 ,101.9 ,23.2 ,101.3 ,63.1 ,82.0 ,81.3 ,108.0 ,66.7 ,199.0 ,27.2 ,102.3 ,75.5 ,67.1 ,16.9 ,54.3 ,84.7 ,72.6 ,133.1 
2094,,61,19.15,100.9,99.2 ,78.0 ,69.3 ,4.9 ,66.6 ,65.4 ,48.9 ,39.1 ,77.0 ,62.0 ,48.0 ,3.5 ,33.4 ,102.6 ,36.6 ,43.0 ,48.7 ,199.4 ,47.6 ,55.6 ,37.4 ,56.3 ,87.6 ,74.6 
2095,,70,28.1,118,89.1 ,21.8 ,34.4 ,102.7 ,51.3 ,117.5 ,58.6 ,85.6 ,73.3 ,19.7 ,118.5 ,64.1 ,82.2 ,64.4 ,81.1 ,65.5 ,161.2 ,74.7 ,47.7 ,36.7 ,60.6 ,63.5 ,78.8 ,38.6 
