Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
2034,,68,29.4,110.55,51.0 ,66.1 ,56.6 ,107.5 ,34.0 ,142.4 ,17.6 ,77.9 ,53.5 ,52.7 ,49.4 ,82.3 ,47.7 ,70.1 ,46.4 ,35.6 ,104.8 ,111.9 ,109.2 ,66.7 ,24.8 ,73.3 ,77.1 ,85.8 
2035,,66,30.9,124.7,77.0 ,38.9 ,53.7 ,147.5 ,87.4 ,51.0 ,30.5 ,41.4 ,106.6 ,54.7 ,99.7 ,55.4 ,136.7 ,31.3 ,85.2 ,33.9 ,112.7 ,40.6 ,63.6 ,47.6 ,23.8 ,54.3 ,66.7 ,51.0 
2036,,59,23.05,110.45,52.7 ,91.7 ,34.2 ,98.5 ,43.1 ,60.0 ,45.2 ,23.7 ,106.6 ,26.8 ,27.4 ,71.9 ,91.3 ,61.4 ,54.5 ,48.8 ,52.3 ,61.3 ,134.9 ,22.4 ,72.0 ,114.3 ,27.4 ,15.2 
2037,,68,29.25,122.75,28.2 ,120.3 ,52.9 ,67.1 ,191.4 ,83.2 ,73.1 ,41.3 ,72.4 ,40.9 ,107.2 ,48.3 ,52.0 ,41.2 ,125.2 ,98.6 ,47.2 ,93.7 ,69.5 ,14.9 ,72.1 ,30.3 ,38.4 ,35.1 
2038,,66,39.05,110.1,65.2 ,112.8 ,51.5 ,84.4 ,35.9 ,49.1 ,61.2 ,39.0 ,79.8 ,98.6 ,69.1 ,54.3 ,52.5 ,107.4 ,115.7 ,40.4 ,80.2 ,84.1 ,48.7 ,39.1 ,44.3 ,59.6 ,61.3 ,50.7 
2039,,79,37.1,138.25,172.1 ,89.9 ,29.1 ,76.3 ,58.6 ,60.3 ,46.3 ,52.4 ,79.3 ,20.1 ,108.4 ,141.5 ,114.4 ,64.6 ,104.1 ,135.0 ,47.6 ,114.9 ,61.5 ,55.0 ,54.1 ,82.9 ,45.1 ,99.8 
2040,,71,40.85,116.4,63.7 ,99.0 ,56.1 ,66.6 ,53.4 ,62.0 ,46.7 ,64.0 ,140.8 ,62.5 ,78.8 ,63.5 ,90.8 ,62.6 ,54.7 ,60.2 ,32.9 ,128.4 ,57.0 ,91.7 ,35.0 ,90.6 ,104.4 ,61.3 
2041,,71,37.6,121.8,77.1 ,47.3 ,79.4 ,135.5 ,26.5 ,88.1 ,78.6 ,68.7 ,57.7 ,58.9 ,50.0 ,37.1 ,94.6 ,92.3 ,76.5 ,42.4 ,136.1 ,38.1 ,81.3 ,70.4 ,47.6 ,43.4 ,81.0 ,108.1 
2042,,72,46.4,113.25,61.4 ,66.3 ,113.6 ,100.2 ,76.8 ,66.6 ,101.9 ,48.7 ,49.1 ,79.2 ,82.3 ,112.9 ,122.9 ,88.1 ,49.8 ,47.3 ,45.5 ,83.9 ,54.9 ,8.8 ,49.8 ,67.5 ,105.9 ,63.2 
2043,,73,20.65,135.7,121.2 ,19.7 ,54.9 ,96.1 ,40.4 ,59.5 ,37.8 ,100.4 ,52.2 ,70.4 ,48.7 ,136.6 ,21.6 ,134.8 ,82.6 ,56.8 ,96.5 ,49.5 ,58.1 ,23.6 ,18.2 ,68.6 ,204.3 ,101.2 
2044,,82,54.15,119.75,74.6 ,53.3 ,62.6 ,57.2 ,34.8 ,108.4 ,65.5 ,102.4 ,90.5 ,67.3 ,71.8 ,107.8 ,84.9 ,73.0 ,91.4 ,81.9 ,55.3 ,105.3 ,126.6 ,121.8 ,55.0 ,117.7 ,96.9 ,65.8 
2045,,70,35,100.3,97.0 ,35.4 ,40.7 ,76.8 ,37.4 ,89.8 ,71.0 ,75.3 ,73.6 ,46.6 ,103.6 ,105.1 ,87.6 ,86.5 ,61.8 ,87.6 ,86.6 ,62.5 ,87.5 ,34.3 ,62.0 ,76.5 ,61.5 ,34.6 
2046,,68,18.5,138.75,141.8 ,33.4 ,99.4 ,25.1 ,97.1 ,19.2 ,70.2 ,17.8 ,174.5 ,81.4 ,42.7 ,9.6 ,76.1 ,105.7 ,31.4 ,43.2 ,127.7 ,59.0 ,82.2 ,135.7 ,50.1 ,40.7 ,33.0 ,51.8 
2047,,67,27.6,104.8,41.0 ,94.6 ,40.3 ,53.3 ,53.2 ,93.9 ,100.8 ,108.8 ,63.9 ,38.5 ,74.3 ,69.6 ,53.1 ,36.1 ,82.7 ,83.0 ,79.0 ,19.1 ,72.2 ,145.3 ,89.1 ,46.7 ,11.5 ,78.4 
2048,,65,25.6,125.4,55.7 ,68.9 ,96.9 ,119.5 ,63.8 ,76.0 ,80.0 ,53.5 ,131.3 ,43.1 ,58.6 ,59.4 ,25.9 ,148.1 ,71.1 ,16.4 ,25.3 ,102.5 ,51.3 ,68.2 ,35.9 ,42.6 ,47.1 ,29.9 
2049,,80,37.1,156.15,42.8 ,51.0 ,83.4 ,51.8 ,96.3 ,67.6 ,35.6 ,33.3 ,84.6 ,93.3 ,39.0 ,178.1 ,247.7 ,82.2 ,72.0 ,110.5 ,55.7 ,45.2 ,88.1 ,51.2 ,134.2 ,69.0 ,79.6 ,38.6 
2050,,68,30.55,133.3,46.2 ,50.2 ,35.3 ,112.4 ,57.8 ,130.3 ,49.1 ,19.3 ,45.9 ,52.0 ,74.5 ,43.3 ,34.1 ,43.9 ,101.1 ,95.9 ,27.0 ,87.6 ,34.4 ,137.8 ,65.3 ,87.6 ,79.6 ,136.3 
2051,,75,28.8,145.05,147.6 ,38.2 ,52.1 ,52.8 ,145.7 ,113.3 ,125.1 ,8.4 ,93.2 ,144.4 ,44.8 ,105.9 ,58.1 ,107.8 ,45.8 ,30.5 ,60.1 ,69.6 ,60.9 ,27.1 ,102.8 ,66.1 ,64.0 ,48.0 
2052,,82,26.75,164.75,37.2 ,146.2 ,47.1 ,67.7 ,16.5 ,117.3 ,94.7 ,84.0 ,110.9 ,71.3 ,98.6 ,33.9 ,170.0 ,71.7 ,29.4 ,40.7 ,44.9 ,159.5 ,170.8 ,24.1 ,58.7 ,96.3 ,130.0 ,49.0 
2053,,68,29.15,132.5,50.4 ,133.3 ,60.6 ,61.0 ,33.8 ,69.6 ,103.5 ,29.5 ,76.2 ,131.7 ,53.9 ,49.0 ,74.0 ,52.5 ,67.3 ,47.1 ,62.2 ,176.7 ,56.9 ,86.8 ,68.2 ,35.4 ,28.8 ,27.5 
2054,,70,31,96,95.8 ,82.3 ,60.5 ,86.1 ,70.6 ,60.8 ,88.3 ,85.7 ,54.2 ,65.1 ,41.7 ,71.8 ,87.5 ,90.8 ,25.1 ,84.6 ,83.9 ,48.7 ,54.9 ,19.6 ,96.2 ,36.9 ,71.4 ,118.8 
2055,,73,37.3,98.9,153.1 ,95.6 ,60.5 ,101.4 ,80.6 ,64.3 ,76.7 ,35.3 ,39.3 ,90.4 ,78.1 ,91.0 ,83.4 ,59.6 ,76.9 ,56.0 ,27.3 ,64.4 ,66.2 ,65.6 ,96.4 ,57.3 ,54.6 ,93.8 
2056,,72,19.65,162.8,101.4 ,14.5 ,73.8 ,96.8 ,45.9 ,54.2 ,94.3 ,27.7 ,150.9 ,62.2 ,20.2 ,84.8 ,179.5 ,174.7 ,41.2 ,38.1 ,87.7 ,44.2 ,97.0 ,19.1 ,46.1 ,40.1 ,83.3 ,58.0 
2057,,86,37.7,149.15,63.7 ,35.7 ,106.1 ,111.6 ,131.6 ,74.1 ,109.2 ,113.6 ,87.6 ,192.7 ,105.9 ,60.5 ,74.5 ,115.8 ,69.6 ,166.7 ,43.1 ,66.3 ,84.4 ,56.7 ,38.9 ,36.5 ,71.8 ,53.1 
2058,,68,27.15,114.8,137.5 ,27.0 ,85.5 ,120.7 ,46.2 ,77.5 ,101.1 ,23.8 ,27.3 ,32.3 ,30.9 ,65.8 ,80.9 ,87.6 ,95.5 ,39.2 ,47.2 ,61.4 ,88.7 ,47.1 ,88.4 ,70.5 ,108.9 ,40.6 
2059,,66,26,106.45,71.0 ,74.0 ,28.9 ,39.5 ,85.4 ,93.5 ,57.5 ,20.8 ,41.7 ,74.5 ,75.4 ,106.8 ,106.1 ,55.9 ,108.1 ,56.0 ,102.5 ,70.7 ,62.2 ,47.8 ,98.5 ,23.1 ,44.0 ,39.4 
2060,,75,27.7,137.4,30.5 ,96.1 ,44.9 ,111.6 ,115.4 ,38.9 ,64.0 ,94.1 ,134.0 ,47.3 ,82.3 ,58.1 ,145.5 ,78.1 ,82.0 ,23.4 ,26.2 ,112.4 ,44.5 ,29.2 ,61.7 ,54.6 ,140.8 ,88.4 
2061,,67,37.15,111.95,102.6 ,70.4 ,74.1 ,24.6 ,124.2 ,117.3 ,39.0 ,90.6 ,44.9 ,106.6 ,50.5 ,62.5 ,40.5 ,54.2 ,82.7 ,100.0 ,48.1 ,52.7 ,35.3 ,66.0 ,65.7 ,64.7 ,49.5 ,40.6 
2062,,66,32.6,121.15,132.4 ,76.3 ,80.5 ,58.9 ,62.2 ,64.2 ,100.4 ,72.4 ,57.8 ,57.1 ,52.5 ,67.2 ,127.6 ,39.9 ,114.7 ,44.5 ,87.6 ,36.0 ,23.1 ,56.0 ,49.3 ,29.2 ,65.1 ,39.3 
2063,,60,24.65,107.85,55.9 ,63.5 ,79.2 ,89.5 ,56.6 ,40.6 ,72.5 ,44.8 ,146.2 ,83.1 ,49.1 ,45.5 ,18.4 ,55.9 ,54.5 ,10.0 ,58.3 ,30.9 ,40.8 ,42.0 ,39.4 ,61.5 ,123.8 ,91.9 
2064,,71,25.4,135.35,77.5 ,31.6 ,46.4 ,33.5 ,139.6 ,83.1 ,45.0 ,15.4 ,33.3 ,76.6 ,62.0 ,163.5 ,131.1 ,42.2 ,105.5 ,70.2 ,100.6 ,99.6 ,100.5 ,36.9 ,101.5 ,19.2 ,65.1 ,37.5 
2065,,62,16.75,116.25,10.6 ,101.6 ,21.6 ,83.1 ,63.1 ,34.4 ,60.0 ,44.9 ,47.7 ,34.4 ,37.5 ,118.0 ,127.0 ,63.8 ,67.9 ,28.2 ,86.7 ,114.5 ,67.2 ,75.1 ,41.4 ,11.9 ,87.7 ,73.9 
2066,,77,24.95,151.25,102.9 ,23.8 ,117.6 ,86.3 ,53.9 ,82.1 ,117.9 ,174.9 ,37.8 ,74.7 ,48.3 ,94.1 ,125.2 ,28.3 ,66.2 ,24.2 ,40.2 ,143.3 ,76.8 ,25.7 ,49.8 ,159.2 ,74.6 ,31.2 
2067,,72,32.6,116.65,73.4 ,118.8 ,68.5 ,75.3 ,126.3 ,63.2 ,49.5 ,88.4 ,60.1 ,85.4 ,99.7 ,87.8 ,114.5 ,49.5 ,32.5 ,31.7 ,40.3 ,67.7 ,57.8 ,32.7 ,53.4 ,66.1 ,109.2 ,79.5 
2068,,65,21.35,112,79.5 ,37.0 ,91.4 ,122.8 ,53.1 ,60.7 ,84.0 ,21.8 ,19.8 ,132.2 ,20.9 ,101.2 ,62.8 ,71.4 ,81.1 ,69.0 ,81.6 ,80.3 ,37.9 ,36.8 ,34.7 ,39.1 ,55.4 ,84.8 
2069,,68,21.3,123.25,49.7 ,65.6 ,73.4 ,123.5 ,44.7 ,80.2 ,90.2 ,81.1 ,112.0 ,87.7 ,32.0 ,53.3 ,32.2 ,30.5 ,46.9 ,47.8 ,68.6 ,123.0 ,53.1 ,127.0 ,10.1 ,12.1 ,111.6 ,84.7 
2070,,80,34.35,157.35,88.3 ,60.4 ,72.8 ,44.8 ,44.1 ,179.9 ,94.0 ,22.1 ,191.0 ,62.1 ,134.8 ,94.4 ,31.9 ,80.2 ,103.1 ,79.8 ,36.8 ,48.9 ,48.0 ,101.3 ,126.7 ,64.9 ,69.2 ,43.1 
2071,,75,29.55,142.2,74.8 ,84.1 ,68.8 ,53.1 ,39.1 ,35.3 ,184.0 ,62.8 ,147.2 ,112.6 ,43.2 ,137.2 ,136.9 ,81.3 ,46.3 ,61.3 ,62.6 ,28.2 ,30.9 ,43.6 ,99.0 ,104.1 ,19.8 ,54.4 
2072,,63,22.45,120.95,54.6 ,77.2 ,48.4 ,49.7 ,112.3 ,132.9 ,61.7 ,55.1 ,22.1 ,99.8 ,49.3 ,59.2 ,77.2 ,57.5 ,31.3 ,115.6 ,69.3 ,34.3 ,71.1 ,22.8 ,51.7 ,12.7 ,126.3 ,23.6 
2073,,70,26.05,135.75,38.7 ,140.9 ,18.6 ,89.4 ,62.2 ,137.5 ,41.8 ,103.5 ,35.7 ,54.3 ,79.9 ,43.3 ,70.9 ,45.9 ,32.8 ,118.0 ,69.9 ,133.3 ,31.2 ,20.9 ,81.3 ,41.6 ,74.7 ,134.0 
2074,,67,16.6,140.55,65.6 ,36.3 ,189.1 ,55.2 ,70.5 ,120.1 ,69.4 ,14.4 ,18.8 ,86.0 ,76.2 ,144.9 ,132.2 ,32.3 ,61.4 ,35.0 ,22.7 ,136.2 ,28.6 ,54.6 ,72.2 ,21.9 ,10.2 ,69.5 
2075,,63,27.45,104.05,72.2 ,99.7 ,25.0 ,48.6 ,24.8 ,63.8 ,120.0 ,47.7 ,76.1 ,90.8 ,33.0 ,53.0 ,88.1 ,85.1 ,62.7 ,29.9 ,44.8 ,59.2 ,71.9 ,30.4 ,65.4 ,108.4 ,64.3 ,66.4 
2076,,61,13.25,107.75,117.4 ,104.1 ,10.9 ,60.3 ,39.9 ,29.9 ,61.7 ,11.9 ,85.9 ,82.7 ,44.4 ,44.4 ,87.8 ,38.4 ,62.4 ,63.7 ,65.0 ,37.8 ,91.9 ,14.6 ,91.0 ,53.5 ,64.3 ,111.4 
2077,,81,42.6,113.85,70.6 ,59.8 ,48.9 ,111.5 ,113.5 ,64.9 ,70.0 ,83.3 ,18.1 ,100.2 ,86.6 ,82.6 ,99.6 ,101.3 ,89.0 ,91.3 ,136.5 ,87.0 ,100.6 ,38.9 ,64.0 ,114.2 ,46.3 ,74.4 
2078,,63,27.65,101.65,89.1 ,41.5 ,41.4 ,35.9 ,30.9 ,72.5 ,61.3 ,50.1 ,71.5 ,92.6 ,76.6 ,6.2 ,79.6 ,39.8 ,45.2 ,74.2 ,95.1 ,115.3 ,24.4 ,34.0 ,108.2 ,67.8 ,71.6 ,95.1 
2079,,63,24.05,117.45,39.0 ,43.7 ,66.5 ,58.0 ,150.9 ,30.5 ,49.0 ,40.1 ,140.1 ,87.7 ,94.8 ,13.7 ,84.2 ,27.7 ,67.3 ,40.3 ,20.4 ,69.8 ,40.8 ,91.0 ,52.9 ,37.5 ,75.3 ,90.3 
2080,,71,31.1,131.15,83.9 ,78.0 ,34.5 ,44.8 ,31.2 ,105.5 ,34.0 ,65.9 ,120.3 ,58.3 ,46.4 ,138.0 ,23.4 ,55.8 ,93.0 ,49.2 ,120.1 ,127.6 ,43.6 ,31.0 ,134.7 ,94.3 ,73.4 ,39.7 
2081,,76,23.7,156.15,93.9 ,83.1 ,29.5 ,42.0 ,119.8 ,187.6 ,69.4 ,33.7 ,121.0 ,127.7 ,43.5 ,73.7 ,68.8 ,40.4 ,43.4 ,17.9 ,58.5 ,100.5 ,14.4 ,59.7 ,35.5 ,181.0 ,131.3 ,70.4 
2082,,69,17.55,167.95,55.2 ,42.8 ,162.7 ,79.9 ,173.2 ,46.1 ,94.9 ,48.2 ,25.4 ,69.5 ,52.5 ,35.0 ,185.2 ,52.9 ,83.2 ,18.4 ,32.3 ,14.1 ,79.0 ,68.2 ,75.2 ,74.4 ,16.7 ,90.4 
2083,,78,19.5,129,58.3 ,24.6 ,128.6 ,69.3 ,87.2 ,95.0 ,78.7 ,72.6 ,102.6 ,107.7 ,86.9 ,96.0 ,106.7 ,56.0 ,59.0 ,14.4 ,154.8 ,89.6 ,52.3 ,12.1 ,64.2 ,93.4 ,129.4 ,43.0 
2084,,73,23.6,109.15,68.8 ,81.9 ,81.4 ,94.1 ,65.9 ,94.9 ,30.7 ,91.4 ,12.4 ,109.4 ,62.9 ,96.1 ,16.5 ,79.4 ,85.7 ,83.9 ,132.5 ,42.9 ,108.9 ,68.3 ,43.8 ,98.5 ,57.4 ,59.5 
2085,,66,33.25,123.8,49.5 ,45.9 ,65.2 ,70.5 ,65.3 ,29.0 ,73.5 ,61.6 ,155.6 ,51.6 ,77.6 ,70.0 ,126.2 ,41.8 ,37.5 ,83.4 ,65.0 ,110.3 ,37.5 ,43.1 ,10.1 ,45.5 ,66.3 ,121.4 
2086,,68,21.5,126.45,18.3 ,27.4 ,122.5 ,130.2 ,65.3 ,67.8 ,63.8 ,58.0 ,89.4 ,69.8 ,57.8 ,122.7 ,87.1 ,27.7 ,24.7 ,141.6 ,46.0 ,95.6 ,55.7 ,12.9 ,35.0 ,66.8 ,75.3 ,78.9 
2087,,74,13.45,139.55,92.4 ,79.8 ,43.9 ,62.2 ,59.7 ,145.0 ,20.5 ,25.5 ,268.4 ,75.3 ,37.9 ,110.2 ,75.7 ,93.3 ,28.8 ,6.4 ,134.1 ,64.9 ,112.0 ,20.6 ,49.4 ,5.7 ,83.3 ,103.2 
2088,,70,26.9,120.6,33.5 ,64.9 ,124.7 ,59.1 ,140.6 ,57.7 ,27.9 ,79.8 ,68.9 ,106.2 ,44.3 ,41.8 ,77.0 ,82.7 ,115.4 ,25.9 ,100.7 ,59.3 ,82.2 ,7.2 ,54.5 ,116.5 ,54.4 ,65.4 
2089,,67,14.7,122.4,51.0 ,34.8 ,69.2 ,47.2 ,124.1 ,61.3 ,73.1 ,11.4 ,54.2 ,114.2 ,8.2 ,104.2 ,172.0 ,41.7 ,45.4 ,19.4 ,89.0 ,47.1 ,18.0 ,50.2 ,120.7 ,108.4 ,51.0 ,96.0 
2090,,79,23.85,155.55,41.7 ,61.9 ,18.4 ,165.5 ,195.1 ,101.8 ,61.9 ,43.7 ,145.6 ,80.3 ,54.2 ,96.4 ,68.6 ,139.7 ,115.0 ,75.2 ,29.3 ,96.2 ,51.5 ,13.5 ,56.7 ,33.4 ,82.4 ,76.9 
2091,,74,21.7,124.7,25.7 ,64.1 ,103.0 ,99.7 ,61.0 ,70.3 ,31.9 ,41.3 ,73.2 ,89.6 ,70.8 ,89.4 ,92.3 ,99.6 ,132.2 ,123.6 ,125.8 ,68.3 ,90.9 ,14.4 ,17.7 ,75.5 ,44.3 ,83.5 
2092,,65,15.65,110.35,62.9 ,42.1 ,78.2 ,19.9 ,61.7 ,37.5 ,88.0 ,18.7 ,83.4 ,78.1 ,72.4 ,14.5 ,47.2 ,117.6 ,84.8 ,75.7 ,126.2 ,103.1 ,88.6 ,16.8 ,82.5 ,14.2 ,81.5 ,67.1 
2093,,63,24.7,111.15,26.0 ,26.6 ,58.7 ,58.0 ,44.6 ,58.7 ,23.8 ,56.5 ,134.7 ,68.0 ,51.4 ,47.5 ,98.4 ,81.0 ,40.6 ,65.9 ,96.0 ,120.6 ,25.6 ,22.8 ,96.3 ,55.6 ,71.1 ,101.7 
2094,,73,24.35,129.55,53.7 ,131.8 ,77.8 ,111.9 ,123.7 ,31.2 ,93.7 ,71.0 ,49.1 ,54.6 ,91.0 ,24.4 ,108.6 ,93.9 ,102.8 ,37.2 ,24.3 ,113.1 ,25.3 ,13.8 ,134.6 ,40.3 ,29.8 ,127.3 
2095,,62,16.1,129.85,40.8 ,27.4 ,60.6 ,19.6 ,67.1 ,75.9 ,26.0 ,2.5 ,176.0 ,147.5 ,57.2 ,49.8 ,112.2 ,40.4 ,37.6 ,101.7 ,12.6 ,105.0 ,84.0 ,34.8 ,21.9 ,66.6 ,42.9 ,87.0 
