Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
2034,,79,36.95,130.3,42.4 ,63.7 ,53.8 ,96.5 ,114.3 ,59.0 ,117.6 ,209.5 ,25.9 ,33.6 ,68.0 ,122.6 ,79.1 ,66.8 ,40.3 ,87.9 ,138.0 ,107.7 ,69.7 ,91.0 ,46.5 ,54.9 ,68.0 ,50.3 
2035,,67,19.2,140.55,99.7 ,54.6 ,27.2 ,60.5 ,52.5 ,93.5 ,64.1 ,28.0 ,166.1 ,45.8 ,102.7 ,79.3 ,78.6 ,13.3 ,24.9 ,151.5 ,49.9 ,42.9 ,73.9 ,129.6 ,29.4 ,86.2 ,49.5 ,13.5 
2036,,65,19.15,126.15,41.2 ,86.4 ,118.9 ,56.6 ,139.0 ,30.5 ,99.8 ,16.3 ,41.6 ,74.0 ,129.7 ,75.3 ,72.5 ,79.0 ,22.0 ,66.8 ,122.6 ,27.8 ,48.6 ,56.2 ,61.5 ,14.5 ,47.4 ,45.7 
2037,,61,20.5,120.55,45.7 ,54.0 ,95.4 ,112.8 ,143.0 ,60.6 ,111.5 ,8.0 ,83.5 ,31.8 ,43.7 ,32.3 ,32.7 ,77.1 ,30.5 ,47.6 ,36.0 ,128.3 ,87.1 ,22.6 ,18.4 ,40.3 ,51.7 ,79.1 
2038,,76,27.1,139.15,157.9 ,82.3 ,18.3 ,132.1 ,42.8 ,113.0 ,97.6 ,58.5 ,35.9 ,41.9 ,71.0 ,77.0 ,50.9 ,79.3 ,94.0 ,51.5 ,11.4 ,84.5 ,146.2 ,130.6 ,77.9 ,84.3 ,61.5 ,37.9 
2039,,78,24.4,122.75,94.0 ,142.5 ,125.2 ,98.5 ,21.5 ,28.1 ,29.9 ,31.7 ,98.9 ,111.3 ,82.3 ,110.9 ,82.8 ,120.3 ,59.9 ,98.8 ,79.7 ,93.6 ,97.1 ,102.7 ,92.7 ,5.6 ,27.3 ,47.3 
2040,,66,33.75,123.6,147.3 ,57.8 ,59.9 ,40.3 ,61.9 ,56.1 ,78.2 ,78.2 ,70.2 ,53.3 ,99.9 ,34.8 ,63.1 ,58.7 ,47.4 ,85.6 ,33.7 ,33.0 ,48.8 ,59.0 ,55.5 ,160.7 ,33.8 ,68.3 
2041,,77,23.3,152.6,39.8 ,80.1 ,34.2 ,45.8 ,168.3 ,51.0 ,194.1 ,42.6 ,136.9 ,107.1 ,104.4 ,72.7 ,48.6 ,52.0 ,42.2 ,114.0 ,21.3 ,117.6 ,20.0 ,134.9 ,32.5 ,25.3 ,64.5 ,102.6 
2042,,60,22.3,95.9,60.3 ,101.3 ,12.6 ,29.9 ,62.3 ,18.5 ,90.5 ,85.7 ,50.2 ,30.5 ,76.0 ,74.1 ,53.8 ,27.3 ,30.6 ,84.8 ,132.3 ,84.9 ,69.4 ,63.5 ,77.4 ,26.1 ,57.3 ,63.1 
2043,,83,29.3,186.85,185.3 ,38.0 ,67.4 ,99.3 ,131.6 ,78.9 ,53.5 ,188.4 ,21.8 ,56.8 ,102.7 ,21.0 ,52.7 ,121.4 ,52.9 ,40.7 ,62.5 ,198.3 ,83.7 ,36.8 ,69.8 ,84.8 ,39.7 ,120.6 
2044,,70,27.15,133.55,60.5 ,58.6 ,21.5 ,27.4 ,156.7 ,99.1 ,35.9 ,26.9 ,37.1 ,100.2 ,126.2 ,67.0 ,54.7 ,77.9 ,70.4 ,106.7 ,42.8 ,57.0 ,80.5 ,50.4 ,54.0 ,59.8 ,140.9 ,87.7 
2045,,66,26.8,109.2,79.0 ,55.2 ,27.0 ,102.1 ,40.6 ,60.4 ,47.7 ,63.6 ,91.9 ,45.7 ,116.3 ,38.5 ,43.0 ,82.0 ,92.9 ,40.1 ,43.6 ,26.6 ,173.8 ,18.1 ,90.9 ,76.3 ,58.4 ,84.1 
2046,,79,21.5,146.3,59.8 ,11.7 ,11.3 ,47.5 ,81.3 ,70.7 ,284.6 ,67.2 ,42.3 ,81.8 ,124.6 ,47.2 ,88.5 ,165.0 ,33.5 ,31.3 ,85.8 ,83.5 ,64.3 ,86.3 ,127.6 ,71.5 ,57.6 ,85.6 
2047,,64,34.4,102.15,43.7 ,46.6 ,41.2 ,77.7 ,71.2 ,38.7 ,21.4 ,41.5 ,71.3 ,65.0 ,136.8 ,83.3 ,91.4 ,111.7 ,70.4 ,58.3 ,80.8 ,39.0 ,92.6 ,45.1 ,42.9 ,30.1 ,75.0 ,72.0 
2048,,67,20.9,147.65,48.6 ,39.6 ,18.0 ,47.5 ,80.0 ,23.8 ,72.5 ,49.6 ,42.6 ,6.3 ,66.7 ,61.0 ,65.3 ,74.9 ,103.9 ,53.9 ,25.7 ,95.4 ,151.3 ,65.9 ,58.8 ,53.1 ,144.0 ,161.9 
2049,,76,30.1,149.25,116.9 ,31.3 ,45.2 ,21.2 ,73.8 ,49.0 ,79.6 ,32.3 ,28.9 ,143.8 ,34.1 ,42.4 ,48.0 ,161.4 ,43.0 ,109.0 ,65.7 ,39.3 ,139.2 ,142.9 ,154.7 ,59.6 ,33.5 ,143.0 
2050,,80,26.05,137.1,139.6 ,90.1 ,103.5 ,89.3 ,99.0 ,27.1 ,116.2 ,13.3 ,134.6 ,72.6 ,37.3 ,25.0 ,72.4 ,85.6 ,55.6 ,68.8 ,81.9 ,72.3 ,113.3 ,162.5 ,72.0 ,38.1 ,58.9 ,110.3 
2051,,73,37.3,119.25,62.5 ,34.1 ,121.8 ,49.2 ,94.8 ,40.5 ,50.0 ,44.1 ,133.6 ,52.0 ,49.8 ,66.8 ,32.5 ,53.9 ,56.1 ,106.9 ,116.7 ,63.9 ,74.6 ,74.6 ,100.2 ,95.5 ,87.7 ,110.3 
2052,,69,32.25,115.1,17.5 ,42.4 ,71.2 ,68.5 ,127.8 ,102.4 ,42.3 ,65.1 ,22.3 ,57.1 ,57.1 ,62.1 ,94.9 ,86.7 ,66.2 ,62.9 ,146.3 ,68.9 ,43.7 ,52.5 ,100.4 ,42.2 ,68.9 ,88.7 
2053,,60,24.65,122,36.6 ,30.1 ,41.6 ,130.5 ,99.8 ,41.1 ,45.7 ,23.1 ,50.4 ,63.8 ,69.3 ,44.3 ,113.5 ,91.8 ,58.7 ,28.2 ,45.3 ,198.8 ,19.1 ,38.2 ,71.5 ,26.2 ,44.9 ,44.4 
2054,,82,39.35,155.75,43.9 ,65.7 ,34.8 ,93.5 ,63.3 ,52.4 ,160.4 ,55.6 ,77.4 ,156.0 ,77.5 ,133.1 ,64.7 ,80.2 ,23.3 ,138.2 ,58.9 ,47.3 ,90.2 ,51.0 ,48.4 ,155.5 ,91.4 ,112.8 
2055,,83,35.65,138.75,126.1 ,126.9 ,56.2 ,98.9 ,77.7 ,61.6 ,69.2 ,52.5 ,106.4 ,82.8 ,95.6 ,20.1 ,29.8 ,84.0 ,43.6 ,94.4 ,79.2 ,66.9 ,88.8 ,209.5 ,82.7 ,63.9 ,150.6 ,41.5 
2056,,63,18.85,111.2,78.6 ,47.8 ,6.4 ,21.8 ,47.2 ,76.2 ,96.4 ,118.2 ,50.0 ,61.0 ,104.2 ,33.5 ,52.6 ,16.2 ,21.5 ,73.7 ,164.6 ,70.8 ,58.1 ,62.6 ,51.1 ,57.1 ,85.2 ,78.6 
2057,,75,28.1,117.2,26.9 ,34.6 ,43.9 ,76.1 ,41.3 ,70.9 ,196.0 ,82.6 ,53.3 ,29.3 ,102.9 ,112.9 ,82.9 ,89.7 ,64.7 ,112.7 ,43.1 ,121.5 ,24.5 ,106.3 ,55.2 ,32.5 ,112.7 ,100.7 
2058,,75,18.5,143.3,34.3 ,119.1 ,77.9 ,166.0 ,54.5 ,106.4 ,110.1 ,3.0 ,80.4 ,191.6 ,37.1 ,19.8 ,57.3 ,62.6 ,17.2 ,37.9 ,78.3 ,85.9 ,120.6 ,87.0 ,75.5 ,70.9 ,42.7 ,85.2 
2059,,85,26.15,156.55,176.7 ,100.1 ,73.0 ,62.6 ,51.3 ,125.4 ,88.8 ,11.7 ,18.5 ,60.5 ,74.0 ,85.2 ,41.4 ,152.6 ,81.6 ,45.1 ,114.3 ,65.2 ,87.0 ,147.2 ,160.5 ,33.8 ,79.6 ,109.5 
2060,,67,19,120.9,12.8 ,130.2 ,10.8 ,36.9 ,70.2 ,52.5 ,70.9 ,144.7 ,102.6 ,64.8 ,103.2 ,30.3 ,87.9 ,75.3 ,25.2 ,94.3 ,62.6 ,111.6 ,60.1 ,27.6 ,76.4 ,59.6 ,81.5 ,26.7 
2061,,64,32.45,110.3,29.1 ,99.1 ,15.6 ,97.7 ,61.9 ,85.4 ,74.5 ,101.0 ,62.3 ,51.3 ,113.9 ,43.8 ,55.3 ,46.3 ,43.9 ,44.8 ,35.8 ,79.1 ,114.0 ,106.7 ,58.8 ,43.4 ,37.8 ,39.7 
2062,,90,51.5,155.5,52.7 ,59.3 ,31.0 ,52.6 ,111.3 ,57.4 ,104.7 ,65.5 ,146.3 ,55.9 ,71.4 ,67.9 ,62.7 ,214.1 ,136.9 ,133.3 ,164.7 ,76.7 ,89.1 ,50.4 ,103.3 ,74.2 ,74.3 ,116.7 
2063,,76,23.9,152.25,76.7 ,245.4 ,35.5 ,63.5 ,21.3 ,83.6 ,46.3 ,14.9 ,56.9 ,32.4 ,67.1 ,99.1 ,130.4 ,54.3 ,75.4 ,174.1 ,53.3 ,26.5 ,78.8 ,55.3 ,97.8 ,47.8 ,67.1 ,130.3 
2064,,61,8.7,104.1,17.5 ,94.0 ,18.4 ,7.2 ,90.6 ,75.8 ,52.5 ,10.2 ,60.9 ,91.0 ,105.0 ,103.2 ,196.2 ,46.8 ,4.3 ,74.2 ,27.8 ,51.9 ,85.1 ,43.2 ,76.3 ,20.8 ,55.5 ,60.6 
2065,,77,17.2,145.25,93.7 ,72.1 ,10.3 ,35.5 ,123.6 ,103.3 ,101.3 ,3.9 ,84.0 ,84.0 ,95.2 ,48.7 ,120.5 ,97.4 ,35.0 ,24.1 ,46.6 ,168.7 ,102.8 ,37.6 ,166.9 ,83.2 ,28.1 ,94.4 
2066,,88,33.55,196.15,143.5 ,37.3 ,31.4 ,66.7 ,121.9 ,60.4 ,31.3 ,72.7 ,177.8 ,87.4 ,48.3 ,50.4 ,72.7 ,230.3 ,63.3 ,64.8 ,214.5 ,35.7 ,141.0 ,45.9 ,77.2 ,49.5 ,84.8 ,106.3 
2067,,65,25.3,124.2,38.8 ,44.4 ,98.7 ,143.4 ,100.7 ,62.9 ,70.9 ,64.8 ,30.7 ,20.8 ,30.1 ,65.2 ,78.4 ,59.2 ,77.8 ,50.4 ,7.5 ,135.2 ,35.5 ,113.2 ,76.0 ,48.8 ,91.1 ,29.8 
2068,,70,28.55,136.65,138.7 ,93.5 ,18.1 ,124.1 ,148.7 ,44.0 ,61.2 ,71.8 ,46.6 ,134.6 ,82.1 ,45.9 ,66.8 ,66.6 ,31.9 ,32.4 ,86.5 ,25.2 ,37.5 ,100.4 ,58.5 ,35.3 ,43.4 ,85.2 
2069,,57,24.55,117.2,22.9 ,50.9 ,26.6 ,51.2 ,60.3 ,29.6 ,33.8 ,7.5 ,172.3 ,94.0 ,41.5 ,31.2 ,93.1 ,51.3 ,33.8 ,121.4 ,39.2 ,113.0 ,57.9 ,47.2 ,26.2 ,46.8 ,63.4 ,67.1 
2070,,60,20.15,115.35,75.4 ,64.5 ,34.3 ,133.3 ,97.4 ,24.0 ,95.7 ,6.2 ,23.2 ,74.3 ,63.5 ,57.1 ,29.9 ,163.6 ,37.7 ,75.2 ,43.4 ,74.9 ,57.8 ,39.1 ,77.1 ,17.1 ,48.2 ,42.7 
2071,,69,15.95,115.3,40.9 ,85.5 ,10.7 ,25.5 ,14.6 ,39.8 ,100.9 ,123.2 ,149.8 ,87.7 ,48.8 ,83.0 ,81.6 ,60.8 ,17.3 ,98.9 ,30.6 ,68.5 ,91.8 ,96.7 ,107.4 ,31.0 ,78.1 ,96.1 
2072,,80,15.85,147.3,21.1 ,98.9 ,109.4 ,59.8 ,83.0 ,61.8 ,117.4 ,2.2 ,59.8 ,44.1 ,125.1 ,131.2 ,68.1 ,154.6 ,48.2 ,57.3 ,140.0 ,83.4 ,80.9 ,182.1 ,36.6 ,10.6 ,80.9 ,77.3 
2073,,57,7.1,115.75,135.1 ,41.1 ,3.6 ,91.8 ,114.9 ,9.3 ,49.3 ,15.8 ,27.4 ,29.3 ,114.1 ,83.3 ,79.9 ,97.2 ,29.2 ,27.8 ,4.9 ,116.6 ,54.7 ,19.0 ,81.2 ,31.5 ,19.5 ,91.5 
2074,,69,32.3,108.55,60.0 ,56.7 ,45.5 ,58.9 ,26.2 ,111.3 ,94.6 ,71.0 ,49.4 ,61.0 ,104.5 ,41.6 ,48.6 ,27.8 ,63.4 ,68.6 ,139.5 ,75.5 ,36.8 ,89.2 ,105.8 ,99.7 ,43.1 ,76.9 
2075,,70,9.6,155.9,69.5 ,42.1 ,47.5 ,154.6 ,157.2 ,33.8 ,177.5 ,6.0 ,48.7 ,51.4 ,93.6 ,117.0 ,87.7 ,42.4 ,45.4 ,61.3 ,9.3 ,9.9 ,54.9 ,57.4 ,32.8 ,76.1 ,120.0 ,102.2 
2076,,80,26.2,168.6,90.4 ,126.3 ,4.7 ,83.4 ,63.5 ,36.7 ,65.1 ,51.9 ,161.3 ,46.5 ,77.3 ,101.0 ,40.5 ,31.3 ,58.3 ,214.1 ,127.4 ,66.4 ,45.7 ,21.1 ,175.9 ,44.5 ,109.7 ,94.5 
2077,,79,28.25,149,140.7 ,64.7 ,29.9 ,93.1 ,49.8 ,90.9 ,158.9 ,8.7 ,51.6 ,67.6 ,93.9 ,75.0 ,90.7 ,104.7 ,32.7 ,102.6 ,26.6 ,90.1 ,100.5 ,46.0 ,157.3 ,51.2 ,117.9 ,70.2 
2078,,78,25.1,149.55,54.2 ,85.4 ,56.1 ,25.7 ,38.3 ,116.1 ,60.2 ,162.3 ,41.3 ,89.8 ,100.7 ,19.9 ,117.5 ,233.3 ,84.8 ,28.3 ,47.4 ,24.5 ,80.9 ,136.8 ,82.4 ,69.5 ,88.5 ,37.8 
2079,,66,17.7,114.15,66.1 ,72.0 ,7.8 ,80.2 ,25.1 ,96.8 ,54.3 ,25.9 ,105.7 ,89.5 ,92.5 ,23.4 ,122.6 ,105.2 ,136.4 ,55.6 ,23.2 ,103.7 ,38.1 ,12.2 ,59.8 ,54.0 ,98.4 ,42.4 
2080,,70,14.7,146.05,58.5 ,92.3 ,21.4 ,31.1 ,97.5 ,38.8 ,64.2 ,48.6 ,30.9 ,69.5 ,78.9 ,50.9 ,133.7 ,158.4 ,75.6 ,8.0 ,5.5 ,58.2 ,113.7 ,221.0 ,70.5 ,36.1 ,84.8 ,42.6 
2081,,79,33.15,140.85,77.7 ,27.3 ,71.4 ,35.0 ,116.1 ,64.6 ,60.8 ,32.1 ,34.2 ,119.7 ,51.8 ,212.7 ,40.3 ,67.2 ,44.0 ,155.5 ,58.5 ,74.3 ,126.2 ,115.9 ,83.1 ,50.1 ,73.8 ,114.6 
2082,,73,27.1,138.2,90.0 ,78.6 ,33.1 ,52.8 ,38.1 ,38.6 ,151.9 ,15.3 ,138.5 ,107.4 ,91.8 ,83.3 ,101.8 ,68.5 ,73.2 ,74.1 ,21.1 ,62.4 ,52.9 ,57.9 ,59.4 ,102.4 ,137.9 ,35.3 
2083,,78,20.7,178.4,23.8 ,146.1 ,32.1 ,33.2 ,77.0 ,55.0 ,204.4 ,21.3 ,45.9 ,90.7 ,46.1 ,16.7 ,68.8 ,174.4 ,84.6 ,78.4 ,35.4 ,95.8 ,67.4 ,159.1 ,182.4 ,20.1 ,57.5 ,64.9 
2084,,81,24.7,175.05,224.8 ,56.9 ,38.3 ,85.1 ,130.7 ,52.8 ,165.4 ,48.1 ,24.8 ,124.7 ,54.0 ,93.7 ,85.4 ,45.3 ,44.1 ,55.4 ,76.6 ,120.0 ,24.6 ,92.5 ,57.6 ,13.0 ,58.4 ,184.7 
2085,,77,26.35,153.35,70.8 ,77.6 ,36.7 ,33.4 ,45.0 ,45.5 ,48.7 ,22.0 ,15.2 ,35.9 ,114.6 ,113.9 ,41.0 ,74.2 ,63.9 ,193.5 ,79.6 ,30.7 ,95.8 ,97.9 ,89.7 ,144.9 ,126.6 ,161.8 
2086,,72,19.7,142.9,32.3 ,77.2 ,18.4 ,56.7 ,106.6 ,36.3 ,122.7 ,14.0 ,37.9 ,26.0 ,58.5 ,70.7 ,110.8 ,105.6 ,30.7 ,41.1 ,130.8 ,21.0 ,68.3 ,225.0 ,155.0 ,26.4 ,60.8 ,103.2 
2087,,76,25.05,146.9,41.2 ,133.0 ,11.4 ,139.2 ,228.4 ,77.2 ,22.3 ,50.5 ,44.2 ,80.9 ,60.9 ,79.9 ,45.4 ,49.4 ,27.8 ,105.6 ,50.3 ,110.8 ,35.0 ,121.2 ,54.3 ,52.0 ,154.6 ,60.9 
2088,,62,16.7,140.1,27.9 ,108.3 ,20.6 ,121.3 ,70.5 ,18.3 ,96.5 ,14.9 ,26.2 ,32.7 ,142.5 ,16.1 ,48.6 ,129.8 ,17.3 ,137.7 ,85.2 ,44.0 ,159.2 ,24.3 ,61.9 ,39.0 ,24.8 ,28.3 
2089,,67,17.05,136,31.3 ,83.2 ,127.8 ,141.3 ,142.7 ,47.1 ,89.6 ,62.9 ,20.1 ,64.8 ,74.3 ,45.4 ,75.3 ,30.3 ,32.5 ,130.7 ,14.0 ,4.6 ,94.2 ,97.8 ,68.8 ,31.4 ,61.0 ,46.0 
2090,,75,25.05,167.75,13.5 ,60.1 ,36.9 ,74.6 ,162.6 ,73.5 ,42.2 ,53.3 ,66.7 ,69.8 ,184.5 ,62.1 ,44.1 ,109.1 ,60.0 ,36.7 ,29.5 ,172.9 ,100.7 ,67.6 ,87.1 ,20.6 ,82.6 ,108.6 
2091,,79,21.25,157.65,59.0 ,82.2 ,217.5 ,20.2 ,117.5 ,171.6 ,71.7 ,44.8 ,96.3 ,84.8 ,39.8 ,30.9 ,103.9 ,133.5 ,40.3 ,80.9 ,36.6 ,81.6 ,143.7 ,22.3 ,102.6 ,52.9 ,65.4 ,10.2 
2092,,71,18.4,111.3,15.4 ,92.9 ,51.3 ,56.9 ,92.6 ,66.5 ,116.8 ,105.8 ,81.0 ,23.5 ,163.2 ,62.7 ,69.4 ,90.8 ,35.8 ,105.5 ,79.5 ,87.9 ,16.5 ,57.6 ,20.3 ,38.5 ,92.1 ,102.2 
2093,,68,32.55,130.3,114.3 ,64.5 ,32.9 ,44.9 ,82.3 ,33.9 ,34.3 ,105.6 ,124.0 ,42.0 ,46.3 ,56.7 ,32.9 ,139.2 ,34.9 ,32.2 ,132.9 ,127.7 ,41.0 ,75.8 ,105.2 ,15.3 ,57.6 ,63.9 
2094,,76,24.8,152.7,73.9 ,104.3 ,0.5 ,141.3 ,50.7 ,55.9 ,49.4 ,41.7 ,55.9 ,110.3 ,102.2 ,31.2 ,20.9 ,60.7 ,66.7 ,38.3 ,181.4 ,71.9 ,28.7 ,80.8 ,108.2 ,126.0 ,64.0 ,164.1 
2095,,62,8.15,130.85,37.4 ,71.5 ,1.6 ,182.8 ,4.9 ,31.1 ,118.1 ,23.0 ,99.2 ,18.4 ,134.3 ,127.4 ,59.2 ,83.9 ,76.5 ,74.2 ,18.8 ,21.4 ,22.0 ,67.0 ,106.3 ,11.4 ,49.1 ,57.4 
