Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
2034,,68,32.05,127.75,85.8 ,128.5 ,30.2 ,13.8 ,91.1 ,55.6 ,47.0 ,38.3 ,61.4 ,127.0 ,86.7 ,33.9 ,86.7 ,51.8 ,147.9 ,69.2 ,72.6 ,42.8 ,59.8 ,43.4 ,120.0 ,51.3 ,39.0 ,48.2 
2035,,54,29.45,94.1,65.2 ,42.5 ,31.4 ,38.0 ,37.7 ,54.2 ,59.1 ,68.9 ,94.1 ,30.6 ,33.3 ,24.4 ,61.4 ,28.3 ,54.6 ,105.5 ,77.9 ,54.5 ,43.5 ,72.6 ,34.0 ,94.1 ,39.2 ,53.8 
2036,,56,27.05,88.9,79.0 ,49.1 ,26.2 ,35.5 ,52.1 ,55.9 ,40.5 ,32.2 ,27.9 ,41.7 ,92.1 ,32.6 ,25.1 ,71.0 ,90.6 ,87.2 ,74.5 ,70.1 ,63.4 ,54.8 ,63.8 ,35.9 ,72.5 ,71.1 
2037,,54,25.6,111.1,27.2 ,105.1 ,84.9 ,37.9 ,41.8 ,72.3 ,9.0 ,54.9 ,42.2 ,54.6 ,119.8 ,55.3 ,37.0 ,97.7 ,44.6 ,117.1 ,59.3 ,53.7 ,29.4 ,24.5 ,47.7 ,36.5 ,37.1 ,26.7 
2038,,60,29.35,101.5,55.0 ,86.4 ,32.9 ,72.2 ,43.9 ,58.4 ,32.3 ,43.6 ,74.9 ,51.6 ,44.4 ,103.4 ,26.4 ,52.8 ,42.5 ,99.6 ,66.9 ,81.8 ,108.4 ,70.6 ,78.6 ,66.4 ,8.4 ,42.7 
2039,,72,30.4,109.75,57.8 ,32.0 ,78.7 ,103.9 ,53.6 ,75.1 ,28.3 ,101.2 ,54.6 ,36.0 ,75.2 ,67.3 ,167.3 ,97.8 ,45.0 ,77.0 ,97.2 ,28.8 ,34.3 ,74.0 ,106.6 ,112.9 ,43.2 ,101.2 
2040,,66,33.65,106.75,36.9 ,51.0 ,45.2 ,79.1 ,76.6 ,82.8 ,53.5 ,45.2 ,88.1 ,82.2 ,88.8 ,84.4 ,68.6 ,61.7 ,30.4 ,120.5 ,43.3 ,18.4 ,104.7 ,51.0 ,94.0 ,39.2 ,108.8 ,47.4 
2041,,71,37.75,93.05,50.6 ,93.3 ,55.0 ,62.5 ,56.4 ,56.2 ,84.3 ,89.5 ,60.1 ,79.6 ,182.0 ,92.4 ,61.8 ,90.3 ,92.8 ,74.6 ,86.0 ,25.7 ,63.9 ,64.4 ,70.2 ,58.2 ,25.6 ,49.8 
2042,,72,38.75,117.9,98.8 ,51.4 ,90.7 ,75.1 ,146.2 ,31.7 ,40.6 ,57.3 ,36.9 ,84.0 ,57.6 ,44.7 ,82.6 ,96.2 ,45.9 ,98.1 ,59.6 ,137.0 ,81.6 ,41.6 ,95.2 ,97.8 ,44.7 ,52.6 
2043,,68,29.4,107.45,82.4 ,45.9 ,66.6 ,57.3 ,72.9 ,41.6 ,104.4 ,154.6 ,38.5 ,62.1 ,104.2 ,26.6 ,70.0 ,85.3 ,35.4 ,61.1 ,105.5 ,55.6 ,92.4 ,109.4 ,28.9 ,87.2 ,32.2 ,29.9 
2044,,63,18.85,104.3,78.7 ,74.0 ,52.2 ,13.4 ,82.4 ,75.5 ,11.7 ,48.5 ,77.2 ,49.8 ,51.1 ,109.9 ,42.5 ,98.7 ,68.4 ,69.6 ,112.4 ,69.4 ,42.6 ,24.3 ,33.5 ,89.0 ,40.4 ,96.6 
2045,,68,27.45,108.35,76.8 ,41.8 ,80.6 ,101.7 ,75.6 ,61.9 ,77.8 ,19.4 ,34.2 ,71.5 ,28.7 ,102.6 ,136.9 ,86.9 ,83.9 ,45.8 ,101.4 ,32.0 ,55.2 ,82.9 ,114.1 ,65.1 ,45.5 ,26.2 
2046,,78,28.7,155.55,147.6 ,118.7 ,70.0 ,71.5 ,85.8 ,40.7 ,92.4 ,49.4 ,87.0 ,74.4 ,102.4 ,163.5 ,63.6 ,100.2 ,74.5 ,42.6 ,170.5 ,51.2 ,84.1 ,28.3 ,29.1 ,42.1 ,24.2 ,66.1 
2047,,68,16,116.6,83.1 ,90.7 ,118.0 ,10.9 ,60.7 ,32.3 ,12.0 ,20.0 ,54.7 ,35.9 ,115.2 ,36.5 ,104.0 ,133.1 ,70.4 ,97.8 ,85.1 ,55.9 ,54.2 ,95.9 ,64.6 ,21.1 ,90.0 ,106.6 
2048,,81,38.5,149.65,64.8 ,83.6 ,67.8 ,77.8 ,99.3 ,20.0 ,141.0 ,77.3 ,36.0 ,117.6 ,176.1 ,86.8 ,49.4 ,101.0 ,45.0 ,158.3 ,55.5 ,94.8 ,77.3 ,81.7 ,54.1 ,61.8 ,41.0 ,82.3 
2049,,71,26.1,121.9,51.6 ,63.6 ,61.6 ,63.9 ,74.3 ,71.9 ,24.9 ,33.6 ,62.9 ,116.7 ,99.7 ,33.9 ,127.1 ,154.5 ,75.6 ,60.6 ,27.3 ,69.9 ,82.1 ,82.4 ,85.9 ,83.3 ,80.5 ,24.8 
2050,,73,46.15,140.1,59.1 ,142.9 ,51.5 ,155.8 ,55.1 ,48.2 ,62.4 ,64.0 ,63.0 ,53.0 ,44.5 ,72.1 ,63.2 ,56.2 ,60.9 ,107.1 ,129.9 ,75.9 ,137.3 ,65.1 ,47.8 ,52.4 ,58.6 ,41.4 
2051,,66,33.6,106.2,65.1 ,40.6 ,34.8 ,119.0 ,60.8 ,55.2 ,30.6 ,38.3 ,97.6 ,78.9 ,55.9 ,61.5 ,92.2 ,58.9 ,75.8 ,75.7 ,71.8 ,64.6 ,60.5 ,32.4 ,55.8 ,114.8 ,91.8 ,65.8 
2052,,78,48.45,125.8,111.2 ,96.3 ,99.4 ,87.4 ,68.4 ,55.4 ,43.5 ,72.1 ,65.0 ,61.6 ,65.9 ,77.2 ,74.5 ,77.3 ,149.9 ,124.9 ,49.4 ,47.5 ,69.9 ,52.9 ,56.2 ,97.0 ,51.1 ,126.7 
2053,,56,27,89.45,45.3 ,32.1 ,90.9 ,31.1 ,76.0 ,88.0 ,30.6 ,60.4 ,64.2 ,47.8 ,66.1 ,26.0 ,72.0 ,32.3 ,122.4 ,15.5 ,79.6 ,50.4 ,40.6 ,28.0 ,55.1 ,73.5 ,45.4 ,75.9 
2054,,64,33.55,116.55,67.9 ,60.1 ,49.6 ,43.1 ,41.2 ,49.2 ,42.6 ,34.8 ,57.8 ,49.8 ,124.4 ,117.2 ,32.3 ,58.4 ,87.8 ,73.0 ,74.9 ,59.8 ,115.9 ,61.6 ,35.9 ,89.3 ,28.0 ,94.1 
2055,,68,39.85,92.45,51.8 ,54.4 ,68.6 ,57.0 ,68.6 ,74.9 ,86.8 ,95.3 ,78.5 ,27.9 ,62.1 ,63.3 ,71.6 ,89.6 ,83.2 ,63.1 ,86.8 ,83.5 ,52.3 ,74.8 ,25.3 ,109.2 ,53.7 ,62.0 
2056,,63,35.2,104.75,56.8 ,47.0 ,84.1 ,105.2 ,59.3 ,60.3 ,150.3 ,64.0 ,60.1 ,52.5 ,104.3 ,43.3 ,52.7 ,84.0 ,43.4 ,60.4 ,34.1 ,36.3 ,33.1 ,46.3 ,42.8 ,89.4 ,51.9 ,62.3 
2057,,74,31.7,119.15,100.1 ,106.8 ,138.8 ,44.8 ,91.1 ,46.9 ,22.0 ,77.9 ,112.8 ,63.6 ,120.0 ,66.0 ,66.5 ,81.2 ,110.8 ,48.7 ,52.8 ,30.2 ,54.1 ,65.0 ,33.2 ,72.8 ,59.1 ,118.3 
2058,,73,38.05,126.85,144.2 ,56.9 ,74.7 ,82.4 ,109.5 ,72.4 ,37.1 ,95.8 ,98.0 ,45.7 ,83.0 ,53.9 ,55.0 ,75.8 ,171.6 ,40.8 ,39.0 ,59.3 ,63.6 ,79.7 ,59.9 ,36.6 ,48.9 ,73.0 
2059,,71,38.6,111.85,61.8 ,68.1 ,102.8 ,83.5 ,90.7 ,124.8 ,48.5 ,44.7 ,34.4 ,63.0 ,94.4 ,49.6 ,78.6 ,42.8 ,96.9 ,66.4 ,74.3 ,85.9 ,58.1 ,120.9 ,68.3 ,100.5 ,49.2 ,7.4 
2060,,70,33.4,114.6,74.8 ,80.3 ,56.1 ,71.7 ,92.2 ,58.6 ,28.8 ,72.0 ,115.3 ,48.4 ,113.9 ,34.3 ,82.7 ,59.2 ,118.0 ,66.2 ,38.7 ,100.2 ,33.9 ,89.5 ,45.4 ,32.9 ,76.8 ,101.7 
2061,,65,22.85,102.15,106.0 ,78.4 ,78.1 ,115.5 ,29.5 ,43.8 ,16.2 ,98.3 ,53.9 ,95.5 ,88.0 ,7.8 ,87.2 ,70.0 ,42.3 ,67.1 ,45.6 ,82.0 ,84.2 ,77.9 ,48.3 ,36.9 ,30.8 ,94.1 
2062,,77,37.9,145.85,139.3 ,76.4 ,67.4 ,65.3 ,52.4 ,40.3 ,41.3 ,34.7 ,69.8 ,54.6 ,76.8 ,91.7 ,43.3 ,69.1 ,179.1 ,88.1 ,151.8 ,54.7 ,62.6 ,139.9 ,70.9 ,98.3 ,58.9 ,35.5 
2063,,71,17.7,117.65,89.6 ,79.9 ,51.3 ,148.9 ,98.5 ,89.1 ,59.1 ,87.1 ,16.1 ,104.4 ,47.5 ,54.2 ,51.6 ,125.7 ,64.2 ,68.8 ,108.9 ,31.6 ,109.6 ,107.4 ,59.4 ,15.3 ,19.3 ,32.8 
2064,,75,29.7,133.95,79.7 ,121.1 ,155.2 ,146.8 ,29.9 ,68.9 ,70.8 ,15.0 ,78.1 ,59.1 ,68.2 ,108.5 ,78.0 ,29.5 ,53.7 ,72.9 ,87.4 ,108.3 ,64.0 ,87.8 ,47.3 ,43.5 ,32.7 ,99.3 
2065,,75,43.1,111.05,99.8 ,92.4 ,69.5 ,53.8 ,77.1 ,107.1 ,48.6 ,101.5 ,58.4 ,37.9 ,103.6 ,115.0 ,82.8 ,47.2 ,188.2 ,55.0 ,68.4 ,64.0 ,47.3 ,54.2 ,61.4 ,71.2 ,39.0 ,58.0 
2066,,77,32.05,141.3,124.9 ,138.3 ,39.4 ,110.3 ,85.3 ,51.1 ,18.1 ,77.4 ,86.0 ,144.3 ,50.5 ,48.3 ,41.2 ,66.8 ,80.9 ,75.0 ,83.5 ,54.6 ,157.4 ,104.9 ,24.7 ,95.0 ,58.4 ,53.2 
2067,,79,19.65,178.9,65.4 ,112.4 ,177.5 ,35.3 ,89.7 ,81.5 ,113.1 ,45.3 ,87.8 ,102.0 ,77.8 ,21.8 ,63.5 ,49.1 ,180.3 ,190.3 ,114.2 ,17.5 ,76.2 ,55.3 ,40.3 ,49.8 ,52.9 ,4.0 
2068,,69,25.15,97.9,80.5 ,84.4 ,89.5 ,84.5 ,19.1 ,62.1 ,120.3 ,75.5 ,69.9 ,32.0 ,52.1 ,53.9 ,75.3 ,101.6 ,88.7 ,58.3 ,94.2 ,67.2 ,17.3 ,57.2 ,79.8 ,31.2 ,86.9 ,78.8 
2069,,72,43.75,111.5,109.8 ,52.6 ,41.3 ,70.2 ,38.0 ,96.5 ,46.2 ,56.0 ,71.5 ,66.5 ,66.7 ,113.2 ,48.2 ,91.3 ,85.0 ,68.3 ,70.9 ,61.7 ,144.6 ,51.2 ,73.3 ,83.5 ,55.6 ,76.1 
2070,,77,36.45,136.25,153.3 ,71.6 ,140.4 ,42.4 ,68.1 ,108.6 ,53.1 ,53.6 ,92.1 ,42.2 ,100.5 ,30.3 ,50.8 ,95.6 ,116.7 ,30.7 ,43.2 ,56.6 ,63.1 ,60.1 ,94.9 ,85.7 ,64.4 ,132.1 
2071,,88,35.1,124.45,114.8 ,106.2 ,177.6 ,62.2 ,72.1 ,38.6 ,102.2 ,111.7 ,127.9 ,121.0 ,91.0 ,108.8 ,86.0 ,32.2 ,109.8 ,70.3 ,101.1 ,104.9 ,92.7 ,88.4 ,68.4 ,71.0 ,38.0 ,23.8 
2072,,74,39.75,117.65,116.0 ,87.1 ,56.3 ,38.5 ,88.9 ,51.8 ,79.5 ,90.9 ,103.1 ,88.7 ,41.0 ,49.6 ,69.4 ,126.0 ,63.6 ,119.3 ,101.2 ,67.5 ,49.6 ,67.4 ,81.6 ,70.6 ,54.0 ,24.4 
2073,,73,23.05,121.4,86.0 ,85.4 ,93.0 ,60.0 ,80.7 ,59.5 ,30.8 ,79.9 ,79.1 ,39.5 ,94.5 ,105.9 ,73.6 ,141.8 ,117.5 ,28.9 ,89.8 ,75.0 ,17.2 ,105.4 ,51.2 ,12.1 ,125.3 ,38.8 
2074,,63,28.45,111.45,91.2 ,62.3 ,77.5 ,30.8 ,26.2 ,27.8 ,41.1 ,56.9 ,124.2 ,118.7 ,81.7 ,75.4 ,65.0 ,104.2 ,82.0 ,39.3 ,71.0 ,29.1 ,40.1 ,60.5 ,29.2 ,52.5 ,82.8 ,46.4 
2075,,69,24.45,112.6,111.7 ,19.4 ,54.2 ,37.5 ,102.5 ,98.8 ,57.1 ,133.8 ,28.2 ,68.6 ,20.7 ,56.7 ,70.2 ,61.8 ,82.3 ,93.6 ,72.6 ,49.7 ,92.9 ,71.0 ,97.2 ,31.1 ,113.5 ,36.4 
2076,,75,32,119.95,93.5 ,148.0 ,72.7 ,18.0 ,39.5 ,61.7 ,77.8 ,69.3 ,54.4 ,74.8 ,88.2 ,66.5 ,108.5 ,79.9 ,82.4 ,66.5 ,102.0 ,131.4 ,77.0 ,78.2 ,44.0 ,87.2 ,24.5 ,53.6 
2077,,61,19.35,116.85,72.4 ,121.7 ,21.4 ,54.9 ,96.8 ,59.2 ,54.9 ,61.1 ,34.0 ,73.8 ,79.9 ,108.7 ,42.0 ,75.1 ,17.3 ,45.1 ,7.3 ,53.1 ,41.2 ,112.0 ,125.9 ,42.3 ,26.8 ,47.2 
2078,,73,31.35,120.15,92.6 ,113.3 ,18.6 ,80.8 ,29.5 ,88.3 ,54.4 ,127.0 ,128.8 ,67.8 ,100.8 ,68.5 ,75.9 ,95.0 ,69.1 ,77.3 ,33.2 ,45.3 ,105.4 ,42.4 ,87.7 ,60.2 ,64.3 ,48.3 
2079,,77,33.05,141.5,64.5 ,55.0 ,130.2 ,33.3 ,131.7 ,47.9 ,103.6 ,32.8 ,33.8 ,56.8 ,130.3 ,71.0 ,68.1 ,35.1 ,161.7 ,93.7 ,87.8 ,92.7 ,66.7 ,71.7 ,151.3 ,26.7 ,48.0 ,69.7 
2080,,79,29.8,127.3,125.5 ,11.6 ,126.8 ,71.9 ,90.4 ,57.6 ,92.9 ,42.6 ,73.2 ,97.6 ,74.8 ,60.4 ,88.0 ,61.5 ,66.9 ,154.6 ,106.0 ,80.4 ,49.2 ,75.6 ,17.0 ,127.8 ,61.3 ,104.0 
2081,,88,29.05,148.4,87.9 ,142.4 ,69.3 ,154.4 ,85.3 ,115.7 ,87.9 ,71.4 ,35.9 ,20.7 ,139.4 ,126.7 ,62.6 ,98.1 ,74.8 ,81.1 ,112.2 ,51.1 ,192.2 ,28.4 ,92.9 ,101.9 ,65.2 ,29.7 
2082,,68,33.5,123.05,52.3 ,62.5 ,64.3 ,82.7 ,72.4 ,26.2 ,63.5 ,59.0 ,137.5 ,65.1 ,46.9 ,73.3 ,55.3 ,20.8 ,160.5 ,44.8 ,50.5 ,108.6 ,91.6 ,45.9 ,77.3 ,58.5 ,79.2 ,40.8 
2083,,64,30.75,116.55,85.9 ,163.0 ,83.0 ,12.0 ,34.5 ,31.5 ,53.7 ,113.8 ,72.5 ,30.0 ,41.2 ,55.1 ,53.0 ,38.8 ,119.3 ,69.7 ,47.9 ,36.1 ,55.8 ,92.7 ,49.2 ,60.5 ,47.0 ,103.3 
2084,,71,37.05,106.55,115.2 ,84.9 ,55.0 ,57.4 ,91.3 ,80.2 ,79.5 ,36.4 ,103.3 ,47.1 ,86.4 ,54.7 ,36.4 ,82.3 ,40.4 ,99.9 ,109.8 ,66.9 ,63.3 ,90.0 ,62.8 ,68.0 ,75.5 ,37.7 
2085,,83,32.3,136.05,142.6 ,80.4 ,53.0 ,97.4 ,75.3 ,44.4 ,101.3 ,40.0 ,129.5 ,143.2 ,65.0 ,81.6 ,112.6 ,88.2 ,33.6 ,104.5 ,92.7 ,110.9 ,83.5 ,86.8 ,101.0 ,31.0 ,18.8 ,85.2 
2086,,63,19.25,113.8,71.0 ,67.1 ,53.9 ,13.0 ,26.0 ,17.9 ,68.3 ,120.6 ,60.8 ,31.2 ,107.0 ,65.3 ,90.9 ,38.9 ,128.4 ,92.5 ,74.7 ,67.4 ,30.8 ,47.4 ,72.0 ,79.9 ,20.6 ,78.2 
2087,,86,30.45,139.3,108.5 ,69.7 ,60.7 ,124.4 ,42.2 ,84.9 ,67.7 ,106.7 ,38.5 ,71.7 ,80.3 ,103.5 ,83.9 ,116.0 ,205.3 ,111.6 ,91.2 ,106.8 ,154.2 ,59.8 ,22.4 ,77.7 ,88.8 ,6.5 
2088,,84,39.25,159.4,106.6 ,147.1 ,99.0 ,47.7 ,97.1 ,26.6 ,190.9 ,81.4 ,142.6 ,43.3 ,54.6 ,63.4 ,55.7 ,56.5 ,96.8 ,87.0 ,35.2 ,171.7 ,65.6 ,92.2 ,72.2 ,66.6 ,45.2 ,89.4 
2089,,74,27.15,131.35,67.2 ,117.6 ,99.8 ,80.8 ,135.4 ,54.0 ,72.4 ,60.6 ,137.7 ,23.2 ,95.1 ,47.5 ,127.3 ,73.4 ,73.0 ,31.1 ,53.2 ,46.1 ,8.3 ,56.6 ,76.7 ,72.4 ,94.2 ,75.3 
2090,,75,38.9,118.15,112.6 ,64.8 ,192.3 ,91.7 ,90.1 ,74.7 ,93.6 ,41.5 ,123.7 ,64.7 ,44.0 ,50.7 ,53.0 ,90.9 ,36.3 ,105.9 ,35.7 ,50.8 ,72.5 ,59.0 ,67.2 ,43.0 ,69.4 ,81.6 
2091,,75,33,122,52.8 ,52.6 ,102.1 ,67.8 ,42.1 ,122.5 ,119.2 ,75.3 ,109.2 ,38.3 ,75.7 ,27.7 ,56.7 ,39.4 ,117.0 ,80.1 ,76.2 ,42.3 ,156.2 ,66.8 ,121.5 ,92.0 ,52.8 ,27.6 
2092,,87,41.4,126.85,90.9 ,78.8 ,78.0 ,94.7 ,79.8 ,57.3 ,123.9 ,56.4 ,35.8 ,81.5 ,211.6 ,91.8 ,65.6 ,75.4 ,108.6 ,91.0 ,47.0 ,98.4 ,63.1 ,125.6 ,85.6 ,94.2 ,128.1 ,26.0 
2093,,69,24.05,114.15,119.7 ,111.9 ,71.4 ,23.0 ,25.1 ,55.9 ,115.0 ,71.0 ,40.3 ,84.3 ,90.8 ,39.3 ,66.1 ,31.8 ,110.4 ,113.3 ,89.0 ,56.1 ,102.4 ,11.8 ,57.4 ,37.7 ,41.4 ,94.1 
2094,,83,35.15,147.6,199.7 ,77.9 ,68.3 ,39.6 ,146.0 ,43.3 ,21.6 ,149.2 ,57.3 ,52.0 ,64.4 ,111.0 ,103.4 ,72.1 ,94.8 ,92.4 ,119.0 ,39.3 ,118.3 ,63.1 ,56.8 ,87.6 ,31.0 ,104.6 
2095,,80,40.55,136,222.7 ,46.6 ,109.4 ,45.0 ,36.1 ,52.9 ,46.9 ,162.6 ,50.3 ,67.5 ,82.4 ,93.8 ,61.2 ,47.1 ,96.5 ,54.7 ,91.5 ,102.5 ,101.4 ,81.5 ,75.6 ,30.0 ,82.2 ,85.9 
