Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
2034,,59,18,102.95,26.7 ,45.7 ,61.7 ,80.5 ,50.4 ,10.4 ,102.6 ,103.3 ,77.3 ,75.7 ,53.4 ,86.9 ,69.0 ,47.5 ,74.0 ,57.7 ,113.0 ,46.8 ,29.2 ,59.7 ,53.8 ,21.7 ,14.3 ,62.0 
2035,,56,25.55,102.65,115.4 ,29.2 ,51.6 ,102.2 ,103.1 ,24.6 ,74.8 ,29.8 ,76.7 ,71.6 ,44.4 ,36.3 ,92.1 ,51.6 ,69.5 ,90.7 ,74.7 ,29.9 ,50.1 ,34.2 ,19.8 ,30.5 ,26.5 ,33.7 
2036,,66,18.2,114,86.6 ,48.9 ,63.7 ,56.6 ,83.5 ,31.7 ,116.5 ,50.4 ,82.3 ,91.1 ,73.7 ,82.3 ,85.4 ,34.3 ,28.9 ,9.3 ,98.5 ,99.2 ,54.1 ,27.1 ,111.5 ,7.7 ,118.9 ,46.8 
2037,,63,22.45,145.45,39.7 ,43.2 ,42.9 ,16.1 ,51.2 ,32.9 ,39.3 ,64.2 ,62.2 ,41.4 ,105.5 ,17.8 ,77.4 ,43.6 ,42.7 ,85.9 ,185.4 ,27.1 ,42.1 ,92.7 ,67.0 ,41.6 ,215.0 ,47.1 
2038,,61,23.1,115.15,133.1 ,110.6 ,48.6 ,25.2 ,17.1 ,51.1 ,84.2 ,29.3 ,67.6 ,80.0 ,32.3 ,57.8 ,36.4 ,53.2 ,34.9 ,69.9 ,31.4 ,57.9 ,76.6 ,51.3 ,99.3 ,21.0 ,83.5 ,119.7 
2039,,68,21.35,123.35,21.5 ,96.4 ,56.7 ,102.8 ,173.9 ,86.9 ,47.9 ,57.4 ,63.2 ,8.9 ,44.6 ,68.6 ,95.7 ,104.9 ,123.0 ,123.7 ,25.6 ,75.9 ,63.8 ,51.3 ,46.0 ,21.2 ,56.6 ,27.8 
2040,,64,28.3,91.65,83.3 ,72.1 ,45.3 ,29.5 ,41.7 ,58.2 ,89.1 ,90.3 ,32.5 ,58.2 ,144.7 ,86.2 ,88.7 ,81.4 ,31.0 ,45.7 ,57.2 ,25.1 ,53.2 ,93.0 ,27.1 ,61.6 ,76.2 ,75.6 
2041,,51,26.55,88.55,40.1 ,37.7 ,31.0 ,47.9 ,80.0 ,55.6 ,53.4 ,36.3 ,48.5 ,30.8 ,87.9 ,116.3 ,67.0 ,51.0 ,46.2 ,29.2 ,29.8 ,39.6 ,23.9 ,34.8 ,89.2 ,74.5 ,13.1 ,64.6 
2042,,62,25.25,110.55,33.1 ,48.8 ,44.8 ,48.3 ,24.8 ,88.7 ,83.4 ,47.2 ,49.0 ,109.0 ,33.0 ,48.3 ,45.6 ,27.0 ,112.1 ,95.0 ,66.0 ,56.1 ,25.7 ,19.6 ,162.9 ,98.6 ,46.6 ,76.5 
2043,,65,33.7,107.55,54.8 ,60.0 ,29.5 ,52.1 ,20.8 ,41.7 ,48.4 ,108.8 ,55.3 ,59.9 ,97.3 ,40.5 ,93.5 ,37.9 ,53.4 ,43.5 ,57.1 ,70.4 ,58.1 ,106.3 ,62.3 ,86.2 ,145.1 ,96.4 
2044,,69,37.5,122.7,100.5 ,80.6 ,37.8 ,20.8 ,45.0 ,81.5 ,71.6 ,59.3 ,72.8 ,59.5 ,42.3 ,67.1 ,73.8 ,87.2 ,40.2 ,126.6 ,125.1 ,37.8 ,75.3 ,37.2 ,59.7 ,50.3 ,120.3 ,83.4 
2045,,54,26.8,90.85,48.6 ,35.0 ,18.3 ,32.6 ,64.2 ,38.6 ,28.6 ,78.2 ,26.4 ,62.2 ,66.7 ,91.5 ,55.4 ,42.1 ,91.1 ,27.2 ,90.6 ,52.8 ,55.0 ,80.3 ,64.5 ,39.9 ,44.5 ,66.3 
2046,,60,20.45,139.8,34.4 ,57.6 ,11.3 ,23.3 ,87.0 ,23.1 ,70.2 ,33.2 ,34.9 ,48.8 ,80.3 ,37.2 ,93.7 ,42.3 ,118.4 ,161.2 ,59.2 ,36.0 ,57.8 ,17.8 ,168.4 ,51.3 ,51.2 ,62.6 
2047,,60,29.25,84.2,28.0 ,84.5 ,113.1 ,79.5 ,65.1 ,79.7 ,36.3 ,55.5 ,53.5 ,72.0 ,73.2 ,67.5 ,57.3 ,60.2 ,82.6 ,45.8 ,37.4 ,74.7 ,45.5 ,83.9 ,30.5 ,24.5 ,76.5 ,32.0 
2048,,62,29.95,121.9,82.8 ,84.8 ,20.7 ,49.0 ,33.3 ,42.3 ,65.1 ,50.4 ,47.0 ,67.7 ,107.6 ,61.9 ,48.9 ,32.6 ,59.0 ,32.3 ,27.6 ,63.7 ,34.5 ,76.6 ,60.6 ,136.2 ,163.2 ,51.1 
2049,,64,33.75,114.05,169.8 ,34.3 ,74.8 ,40.1 ,56.2 ,33.2 ,67.5 ,80.3 ,62.8 ,54.2 ,126.4 ,29.0 ,50.9 ,52.3 ,75.5 ,56.6 ,77.1 ,39.2 ,77.5 ,44.3 ,39.7 ,63.6 ,40.2 ,101.7 
2050,,54,22.5,87.45,19.8 ,50.0 ,30.6 ,58.0 ,46.0 ,56.4 ,61.4 ,14.8 ,52.0 ,46.6 ,88.4 ,36.4 ,56.9 ,81.8 ,38.3 ,25.2 ,57.7 ,43.8 ,70.3 ,86.5 ,32.5 ,85.9 ,101.0 ,67.4 
2051,,47,11,93.1,61.4 ,97.6 ,8.0 ,30.2 ,69.3 ,16.9 ,88.9 ,5.2 ,47.0 ,51.9 ,30.7 ,63.0 ,66.2 ,40.6 ,41.8 ,70.1 ,14.0 ,41.5 ,97.3 ,22.1 ,77.7 ,34.2 ,32.9 ,41.3 
2052,,54,20.3,99.1,37.0 ,19.8 ,86.8 ,36.8 ,30.2 ,30.0 ,80.4 ,65.7 ,83.1 ,20.3 ,72.6 ,123.6 ,33.6 ,111.4 ,57.5 ,31.3 ,73.8 ,27.0 ,20.3 ,48.7 ,44.8 ,21.3 ,81.5 ,64.7 
2053,,69,15.75,123.7,146.7 ,93.3 ,19.8 ,95.6 ,41.1 ,26.9 ,60.4 ,103.6 ,143.8 ,70.7 ,95.4 ,78.0 ,79.6 ,25.7 ,47.2 ,88.1 ,13.4 ,97.3 ,15.8 ,95.5 ,56.2 ,15.7 ,58.5 ,100.0 
2054,,51,22.95,72.2,54.5 ,60.4 ,44.0 ,54.0 ,24.3 ,18.8 ,40.9 ,71.1 ,37.0 ,60.2 ,56.0 ,31.5 ,71.1 ,21.6 ,65.8 ,24.6 ,50.2 ,54.2 ,73.3 ,36.3 ,68.4 ,60.4 ,71.1 ,73.3 
2055,,56,21.25,86.55,34.7 ,61.9 ,42.3 ,21.4 ,67.3 ,18.3 ,48.5 ,81.4 ,53.4 ,87.2 ,33.7 ,51.2 ,68.0 ,98.4 ,63.4 ,26.4 ,81.7 ,65.8 ,70.8 ,52.5 ,21.1 ,85.9 ,84.1 ,47.3 
2056,,70,16.4,139.25,11.3 ,70.8 ,21.5 ,37.0 ,90.7 ,41.4 ,131.6 ,29.8 ,210.9 ,76.7 ,73.6 ,84.3 ,35.2 ,6.7 ,41.4 ,107.2 ,146.9 ,79.1 ,40.7 ,108.7 ,90.4 ,40.1 ,44.2 ,70.9 
2057,,62,21.05,112.5,28.5 ,82.7 ,14.2 ,91.1 ,71.6 ,58.2 ,115.4 ,44.4 ,92.8 ,59.9 ,109.6 ,48.7 ,23.5 ,49.5 ,35.8 ,21.9 ,88.2 ,42.5 ,20.2 ,62.2 ,100.9 ,40.1 ,32.4 ,171.4 
2058,,64,13.4,124.4,58.3 ,133.5 ,55.8 ,55.7 ,111.5 ,22.7 ,145.7 ,0.8 ,68.4 ,44.2 ,56.1 ,35.5 ,39.6 ,43.0 ,61.8 ,37.2 ,108.8 ,49.0 ,49.7 ,4.1 ,91.5 ,115.3 ,69.3 ,95.1 
2059,,68,16.75,144.85,68.7 ,176.5 ,82.1 ,29.2 ,33.2 ,14.1 ,64.3 ,19.4 ,44.2 ,44.8 ,97.8 ,110.5 ,69.4 ,113.6 ,114.1 ,20.6 ,33.9 ,21.9 ,175.6 ,77.3 ,86.4 ,80.0 ,10.9 ,64.3 
2060,,57,29.5,108.1,43.9 ,71.2 ,28.7 ,30.3 ,38.5 ,55.8 ,64.4 ,118.7 ,98.2 ,43.3 ,50.4 ,118.0 ,46.0 ,69.7 ,17.6 ,76.6 ,56.7 ,66.6 ,50.5 ,83.0 ,30.6 ,37.4 ,30.8 ,52.1 
2061,,52,21.3,81.6,81.6 ,46.9 ,17.5 ,56.7 ,67.3 ,47.7 ,59.1 ,28.5 ,65.0 ,34.8 ,23.3 ,81.6 ,43.1 ,67.0 ,48.0 ,24.6 ,59.1 ,41.3 ,19.3 ,192.6 ,43.9 ,32.8 ,41.1 ,28.3 
2062,,61,21.6,109.5,111.3 ,60.0 ,12.3 ,60.7 ,40.9 ,22.2 ,61.3 ,88.1 ,127.0 ,65.8 ,59.0 ,24.3 ,37.1 ,55.0 ,75.0 ,43.8 ,50.3 ,44.6 ,80.3 ,62.5 ,107.7 ,107.6 ,21.0 ,65.6 
2063,,66,16.7,128.2,56.9 ,41.5 ,14.2 ,33.1 ,62.8 ,27.0 ,59.7 ,18.6 ,14.8 ,114.3 ,63.1 ,45.7 ,60.6 ,96.6 ,102.5 ,134.6 ,65.7 ,121.8 ,54.9 ,106.4 ,70.1 ,32.9 ,21.4 ,166.2 
2064,,60,26.65,105.4,41.7 ,70.9 ,26.9 ,47.8 ,123.2 ,112.6 ,98.0 ,38.1 ,60.6 ,40.9 ,75.3 ,57.8 ,98.2 ,62.9 ,29.4 ,79.3 ,50.4 ,52.1 ,34.2 ,44.3 ,75.1 ,81.5 ,14.2 ,26.4 
2065,,62,25.7,106.05,24.1 ,124.8 ,74.7 ,66.6 ,52.9 ,59.6 ,81.9 ,76.5 ,29.6 ,43.1 ,82.1 ,67.5 ,56.4 ,27.3 ,70.7 ,46.3 ,35.2 ,61.7 ,106.8 ,62.5 ,105.3 ,19.3 ,81.2 ,44.2 
2066,,62,29.3,103.2,30.8 ,63.6 ,33.7 ,40.1 ,27.8 ,2.2 ,84.9 ,51.4 ,82.9 ,59.9 ,39.1 ,70.8 ,31.5 ,67.4 ,71.5 ,68.4 ,97.2 ,84.8 ,68.4 ,110.5 ,96.0 ,33.2 ,109.2 ,62.9 
2067,,62,21.45,112.7,128.0 ,40.2 ,18.0 ,58.5 ,45.4 ,39.6 ,97.4 ,84.9 ,63.4 ,66.0 ,54.2 ,30.0 ,29.8 ,86.4 ,89.8 ,137.7 ,28.3 ,56.9 ,10.6 ,76.0 ,54.3 ,24.9 ,87.8 ,86.2 
2068,,47,17.95,82.85,85.6 ,48.7 ,16.4 ,52.1 ,63.7 ,26.0 ,102.5 ,80.1 ,16.2 ,69.0 ,23.5 ,19.5 ,41.1 ,75.0 ,44.4 ,43.5 ,30.7 ,53.6 ,59.1 ,37.5 ,57.0 ,34.2 ,26.4 ,35.2 
2069,,63,26.1,103.3,63.2 ,109.7 ,104.7 ,61.1 ,56.0 ,49.8 ,51.1 ,77.1 ,101.9 ,25.7 ,64.1 ,53.1 ,55.4 ,81.9 ,74.8 ,26.5 ,71.6 ,68.5 ,23.1 ,64.3 ,93.9 ,32.6 ,47.4 ,74.1 
2070,,48,20.25,86.65,30.3 ,27.7 ,38.2 ,101.0 ,73.0 ,39.6 ,64.0 ,44.3 ,88.1 ,44.0 ,33.4 ,48.0 ,17.1 ,35.9 ,37.1 ,72.9 ,85.2 ,64.9 ,38.2 ,37.5 ,73.3 ,2.7 ,23.4 ,36.1 
2071,,55,18.25,98.45,65.2 ,99.2 ,20.6 ,78.3 ,44.2 ,53.7 ,55.5 ,97.7 ,85.8 ,52.8 ,29.1 ,45.5 ,27.6 ,69.7 ,38.6 ,120.2 ,59.3 ,25.4 ,15.9 ,15.0 ,58.9 ,67.1 ,27.0 ,74.4 
2072,,66,24.45,114.35,73.8 ,130.4 ,68.7 ,41.2 ,30.4 ,50.5 ,69.5 ,22.4 ,59.7 ,55.7 ,62.9 ,24.3 ,50.9 ,32.7 ,60.9 ,92.0 ,129.3 ,84.7 ,79.1 ,95.3 ,24.6 ,98.7 ,47.0 ,99.4 
2073,,53,17.9,86.1,72.1 ,55.5 ,13.6 ,60.2 ,52.6 ,52.4 ,45.7 ,44.7 ,117.9 ,61.9 ,12.1 ,83.5 ,71.4 ,23.4 ,37.9 ,61.2 ,73.9 ,22.2 ,33.7 ,39.0 ,88.7 ,47.2 ,57.0 ,59.9 
2074,,58,18.6,108.85,49.6 ,89.7 ,30.1 ,103.6 ,62.2 ,14.8 ,18.2 ,19.5 ,57.8 ,143.9 ,81.7 ,43.9 ,32.4 ,20.8 ,72.9 ,54.2 ,40.7 ,71.0 ,19.0 ,62.0 ,47.0 ,85.2 ,60.0 ,114.1 
2075,,64,24.2,116.4,32.2 ,88.2 ,32.9 ,120.6 ,40.2 ,52.4 ,65.1 ,50.6 ,63.9 ,59.7 ,80.2 ,53.5 ,112.2 ,126.6 ,103.0 ,84.0 ,71.4 ,42.7 ,17.6 ,70.4 ,30.8 ,85.0 ,8.1 ,66.9 
2076,,71,30.75,117.3,50.7 ,105.5 ,16.4 ,28.6 ,49.6 ,65.4 ,64.6 ,49.8 ,170.2 ,59.8 ,59.8 ,70.1 ,109.8 ,51.5 ,53.6 ,80.0 ,64.6 ,32.9 ,84.8 ,85.3 ,99.3 ,63.4 ,124.8 ,84.9 
2077,,73,30.8,112.7,101.9 ,62.7 ,100.4 ,100.8 ,85.4 ,19.2 ,41.3 ,88.7 ,83.2 ,37.8 ,66.3 ,60.7 ,54.8 ,52.7 ,62.3 ,23.8 ,110.2 ,96.4 ,62.9 ,159.1 ,77.2 ,46.6 ,115.2 ,61.2 
2078,,72,32.35,112.8,139.5 ,58.6 ,30.2 ,84.4 ,97.6 ,47.7 ,104.9 ,89.9 ,63.1 ,34.5 ,58.8 ,71.3 ,41.1 ,57.8 ,74.1 ,104.8 ,48.9 ,29.5 ,50.3 ,68.4 ,79.7 ,101.6 ,120.7 ,76.5 
2079,,68,21.85,117.3,14.1 ,70.0 ,100.5 ,29.6 ,56.8 ,108.8 ,84.9 ,68.2 ,86.6 ,86.7 ,81.8 ,125.8 ,58.1 ,6.4 ,33.3 ,41.2 ,59.0 ,95.2 ,52.5 ,138.3 ,58.6 ,51.2 ,87.4 ,51.4 
2080,,65,15.2,130.7,4.5 ,78.7 ,10.8 ,58.5 ,107.3 ,34.8 ,132.6 ,41.4 ,130.5 ,61.6 ,47.6 ,71.7 ,92.7 ,130.9 ,69.3 ,58.4 ,33.3 ,73.1 ,85.1 ,79.3 ,81.7 ,20.0 ,19.6 ,46.8 
2081,,60,26.65,96.95,75.3 ,52.5 ,59.6 ,62.9 ,54.0 ,70.7 ,139.0 ,42.4 ,38.8 ,71.5 ,56.6 ,25.0 ,103.1 ,74.4 ,81.0 ,90.8 ,47.7 ,38.9 ,75.2 ,28.3 ,43.6 ,21.6 ,28.3 ,80.2 
2082,,57,22.15,107.05,84.1 ,57.2 ,41.3 ,55.3 ,32.4 ,63.0 ,23.2 ,11.9 ,51.0 ,36.4 ,69.2 ,43.5 ,134.2 ,66.1 ,35.0 ,46.0 ,21.1 ,74.8 ,40.0 ,101.7 ,106.7 ,107.4 ,36.2 ,36.4 
2083,,52,18.5,101.9,69.7 ,101.1 ,1.9 ,41.8 ,70.7 ,17.7 ,71.7 ,23.2 ,111.4 ,19.3 ,102.7 ,60.3 ,43.6 ,31.1 ,24.0 ,55.8 ,71.8 ,87.2 ,47.6 ,36.7 ,42.5 ,53.2 ,32.4 ,34.2 
2084,,54,25.9,96.55,46.0 ,140.1 ,36.1 ,31.6 ,73.5 ,50.7 ,11.9 ,57.8 ,49.1 ,88.8 ,33.7 ,46.6 ,34.6 ,61.5 ,45.3 ,33.7 ,26.3 ,104.3 ,83.7 ,58.0 ,77.6 ,25.5 ,43.5 ,39.8 
2085,,63,27.5,130.95,53.5 ,94.6 ,26.3 ,28.7 ,45.2 ,33.2 ,101.4 ,6.9 ,114.2 ,80.6 ,42.8 ,122.7 ,34.9 ,56.9 ,40.7 ,35.2 ,34.1 ,35.2 ,102.5 ,36.2 ,33.4 ,139.2 ,57.5 ,162.0 
2086,,73,25.85,134.8,37.2 ,68.4 ,123.3 ,53.7 ,59.8 ,71.2 ,103.7 ,15.1 ,56.6 ,50.1 ,237.3 ,65.5 ,71.3 ,56.1 ,54.5 ,64.6 ,50.9 ,70.0 ,36.6 ,137.0 ,81.3 ,4.5 ,132.6 ,63.6 
2087,,62,15.5,128.35,71.4 ,163.0 ,43.6 ,85.5 ,34.6 ,53.3 ,53.1 ,8.5 ,22.5 ,40.8 ,79.2 ,4.3 ,34.0 ,56.3 ,77.4 ,50.2 ,143.2 ,67.3 ,61.1 ,46.4 ,23.2 ,94.5 ,80.8 ,113.5 
2088,,61,21.85,124.45,77.4 ,89.1 ,26.2 ,60.7 ,151.1 ,46.9 ,69.7 ,56.5 ,113.6 ,34.2 ,32.1 ,82.4 ,12.3 ,25.5 ,39.6 ,95.0 ,26.4 ,71.0 ,36.2 ,63.4 ,34.3 ,135.3 ,18.2 ,73.0 
2089,,73,14.6,172.4,18.0 ,34.0 ,25.0 ,53.0 ,9.3 ,63.9 ,75.4 ,129.8 ,75.2 ,177.6 ,180.9 ,90.3 ,38.8 ,32.4 ,60.7 ,52.6 ,11.2 ,105.2 ,49.3 ,167.2 ,159.0 ,74.8 ,33.4 ,55.6 
2090,,61,23.3,112.95,64.2 ,84.8 ,28.1 ,109.5 ,70.9 ,15.9 ,46.7 ,25.3 ,61.6 ,92.9 ,23.7 ,22.9 ,36.5 ,112.8 ,90.8 ,27.5 ,44.6 ,42.4 ,113.1 ,118.1 ,50.4 ,36.7 ,88.6 ,67.5 
2091,,80,31.2,127.8,140.1 ,105.5 ,34.7 ,75.7 ,116.7 ,58.3 ,123.1 ,127.5 ,69.3 ,128.1 ,73.3 ,113.3 ,27.7 ,75.0 ,76.1 ,15.6 ,66.4 ,67.8 ,54.9 ,65.9 ,76.3 ,76.6 ,97.4 ,77.3 
2092,,55,19.1,94.4,25.3 ,81.0 ,8.5 ,43.5 ,56.2 ,16.6 ,71.2 ,31.1 ,90.1 ,77.6 ,80.3 ,21.6 ,38.1 ,48.0 ,68.9 ,70.3 ,29.0 ,23.1 ,154.9 ,98.7 ,34.1 ,62.6 ,37.7 ,66.6 
2093,,54,12.15,94,117.2 ,47.8 ,6.7 ,15.4 ,35.2 ,34.1 ,30.3 ,8.9 ,70.4 ,89.6 ,58.1 ,53.0 ,18.6 ,92.3 ,49.6 ,56.6 ,77.5 ,95.3 ,16.6 ,79.8 ,37.9 ,68.1 ,59.7 ,92.7 
2094,,72,19.8,116.55,105.6 ,81.9 ,4.0 ,86.0 ,24.3 ,24.1 ,55.2 ,118.7 ,135.5 ,88.1 ,86.3 ,102.1 ,114.4 ,43.8 ,59.1 ,104.6 ,78.9 ,61.3 ,69.7 ,112.4 ,89.0 ,15.5 ,28.1 ,52.2 
2095,,54,7.05,97.9,36.0 ,43.4 ,1.9 ,72.9 ,73.9 ,53.1 ,25.9 ,17.1 ,72.0 ,64.0 ,58.2 ,106.9 ,59.6 ,68.3 ,79.9 ,88.9 ,5.8 ,8.3 ,33.1 ,13.7 ,129.2 ,32.8 ,69.7 ,81.0 
