Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
2034,,59,25.5,107.8,54.1 ,37.6 ,90.6 ,30.8 ,41.8 ,76.7 ,75.8 ,71.9 ,100.6 ,79.3 ,70.2 ,28.1 ,31.4 ,24.1 ,73.2 ,40.7 ,21.8 ,26.9 ,39.9 ,115.0 ,37.1 ,59.4 ,118.9 ,68.9 
2035,,63,32.3,95.75,63.7 ,112.5 ,63.2 ,48.1 ,55.3 ,19.8 ,74.4 ,43.5 ,96.3 ,64.0 ,61.6 ,66.5 ,45.1 ,67.8 ,28.5 ,69.5 ,83.8 ,41.3 ,55.6 ,87.6 ,71.4 ,36.1 ,77.4 ,95.2 
2036,,59,22.15,106.45,57.7 ,50.3 ,21.5 ,25.1 ,77.4 ,22.8 ,100.2 ,72.0 ,119.6 ,49.6 ,83.1 ,65.5 ,38.5 ,34.5 ,48.3 ,40.6 ,88.4 ,34.6 ,66.2 ,55.6 ,36.1 ,20.0 ,108.2 ,104.7 
2037,,64,36,91.2,79.1 ,80.9 ,62.1 ,65.2 ,60.6 ,41.1 ,64.7 ,77.2 ,16.9 ,53.4 ,41.6 ,91.5 ,46.3 ,90.9 ,86.0 ,82.5 ,81.7 ,41.6 ,50.8 ,61.3 ,127.1 ,42.0 ,63.1 ,30.9 
2038,,60,24.1,95.3,63.9 ,48.9 ,58.8 ,97.2 ,40.0 ,30.5 ,26.9 ,60.9 ,93.4 ,55.1 ,77.2 ,50.8 ,91.8 ,93.0 ,64.8 ,21.3 ,120.9 ,60.2 ,71.4 ,43.1 ,10.7 ,41.7 ,62.1 ,57.3 
2039,,57,26.2,121.7,61.9 ,37.2 ,25.9 ,67.8 ,47.0 ,38.1 ,42.2 ,33.0 ,28.4 ,43.3 ,68.5 ,70.6 ,104.9 ,26.5 ,54.7 ,32.1 ,19.6 ,26.8 ,121.7 ,70.5 ,124.3 ,38.7 ,121.7 ,77.2 
2040,,62,21.25,109.6,23.9 ,92.6 ,32.0 ,83.5 ,89.6 ,55.5 ,100.4 ,63.8 ,108.6 ,33.9 ,58.6 ,110.6 ,138.2 ,26.3 ,45.9 ,41.9 ,18.6 ,42.3 ,16.1 ,80.7 ,35.5 ,81.5 ,54.5 ,55.0 
2041,,64,26.25,109.55,46.6 ,20.2 ,57.9 ,106.2 ,97.2 ,36.3 ,120.5 ,92.6 ,58.4 ,63.2 ,57.1 ,96.7 ,70.2 ,79.8 ,112.9 ,79.2 ,43.1 ,19.3 ,63.8 ,37.0 ,32.3 ,37.2 ,63.3 ,53.7 
2042,,62,22.9,100.45,60.6 ,63.5 ,97.5 ,14.1 ,24.1 ,108.5 ,68.9 ,80.4 ,34.7 ,57.7 ,72.8 ,24.7 ,44.6 ,87.1 ,85.2 ,69.2 ,59.0 ,103.4 ,36.4 ,21.7 ,75.2 ,47.7 ,91.3 ,60.8 
2043,,67,37.85,93.4,59.9 ,60.3 ,64.7 ,47.9 ,30.4 ,63.7 ,57.2 ,38.5 ,64.1 ,84.1 ,49.0 ,87.8 ,53.7 ,85.4 ,37.2 ,68.2 ,60.5 ,85.2 ,97.5 ,89.3 ,68.6 ,83.8 ,74.2 ,113.2 
2044,,70,27.9,109.35,98.5 ,30.8 ,115.0 ,123.7 ,94.4 ,56.8 ,67.1 ,31.4 ,44.3 ,83.5 ,103.7 ,102.9 ,25.0 ,99.1 ,92.5 ,65.0 ,55.9 ,66.4 ,78.3 ,66.5 ,87.5 ,47.5 ,37.6 ,23.2 
2045,,61,18.9,106.7,84.6 ,23.4 ,51.8 ,56.7 ,60.2 ,51.2 ,96.3 ,89.9 ,84.1 ,55.0 ,28.0 ,62.9 ,13.8 ,34.5 ,64.0 ,54.0 ,57.5 ,41.3 ,14.4 ,87.3 ,71.2 ,50.1 ,117.1 ,119.4 
2046,,57,27,113.1,49.5 ,40.1 ,39.4 ,66.4 ,16.7 ,46.1 ,30.1 ,101.1 ,54.7 ,36.0 ,26.8 ,31.1 ,83.4 ,133.0 ,109.8 ,42.4 ,27.2 ,44.1 ,45.3 ,50.0 ,116.4 ,78.3 ,50.3 ,64.5 
2047,,65,29.55,113.3,53.2 ,25.4 ,85.0 ,70.9 ,76.1 ,29.0 ,98.4 ,63.2 ,91.4 ,43.2 ,32.5 ,173.5 ,31.4 ,118.3 ,62.1 ,51.0 ,31.0 ,30.1 ,108.3 ,70.2 ,65.8 ,36.5 ,71.2 ,46.4 
2048,,61,26.45,98.05,82.2 ,107.8 ,38.6 ,58.9 ,47.7 ,41.2 ,66.0 ,18.2 ,84.4 ,29.7 ,61.1 ,23.2 ,54.8 ,82.4 ,140.0 ,43.7 ,41.2 ,84.5 ,55.7 ,78.5 ,50.8 ,56.3 ,88.3 ,34.2 
2049,,56,25.55,85.6,36.6 ,62.7 ,53.2 ,47.1 ,72.0 ,28.6 ,73.1 ,57.2 ,42.3 ,35.4 ,85.4 ,67.0 ,85.8 ,62.4 ,47.4 ,43.2 ,47.4 ,22.5 ,53.2 ,21.5 ,77.1 ,79.1 ,108.4 ,50.5 
2050,,71,33.25,106.5,93.2 ,92.4 ,51.7 ,24.2 ,61.4 ,39.5 ,103.0 ,47.7 ,101.8 ,84.1 ,94.7 ,39.2 ,74.4 ,85.8 ,47.6 ,152.6 ,53.8 ,55.6 ,27.3 ,69.3 ,69.1 ,110.0 ,63.4 ,80.7 
2051,,65,37.65,98.4,125.6 ,56.4 ,56.4 ,73.9 ,68.4 ,60.3 ,46.1 ,66.8 ,72.6 ,102.5 ,46.0 ,94.3 ,69.8 ,34.6 ,68.0 ,51.7 ,94.2 ,53.3 ,33.4 ,61.8 ,46.1 ,68.6 ,40.7 ,75.2 
2052,,74,27.3,120.4,71.1 ,74.2 ,123.6 ,91.1 ,73.2 ,20.7 ,74.3 ,92.2 ,83.3 ,80.7 ,68.4 ,117.2 ,26.2 ,107.2 ,61.1 ,82.3 ,31.9 ,55.5 ,116.4 ,71.0 ,28.4 ,56.2 ,145.8 ,34.6 
2053,,74,30.45,106.75,100.4 ,53.5 ,69.7 ,99.0 ,34.3 ,47.3 ,98.6 ,102.7 ,110.8 ,95.4 ,69.7 ,59.6 ,23.9 ,35.0 ,79.9 ,91.7 ,61.0 ,74.3 ,55.4 ,102.1 ,126.0 ,64.0 ,101.4 ,26.6 
2054,,62,27.15,86.8,39.8 ,52.2 ,81.8 ,113.1 ,58.8 ,68.7 ,86.4 ,69.6 ,84.1 ,64.0 ,85.2 ,85.4 ,36.0 ,25.5 ,34.9 ,60.8 ,42.1 ,28.8 ,54.9 ,87.2 ,60.0 ,75.7 ,84.7 ,23.4 
2055,,57,27.1,83.85,65.7 ,61.3 ,52.5 ,57.0 ,49.9 ,79.8 ,46.0 ,79.1 ,29.5 ,60.1 ,68.4 ,39.9 ,22.8 ,84.5 ,24.7 ,46.1 ,57.1 ,51.2 ,42.1 ,97.5 ,34.0 ,81.5 ,83.2 ,74.0 
2056,,56,18.25,95.65,71.0 ,80.9 ,34.0 ,38.8 ,47.8 ,51.7 ,77.2 ,70.8 ,85.4 ,74.9 ,43.1 ,49.5 ,31.0 ,18.5 ,17.4 ,105.4 ,38.1 ,49.1 ,80.3 ,111.7 ,85.9 ,27.2 ,42.4 ,18.0 
2057,,58,20.9,118.85,43.4 ,29.9 ,67.6 ,42.9 ,40.2 ,15.3 ,24.9 ,130.5 ,33.1 ,74.8 ,107.2 ,86.2 ,16.9 ,57.5 ,40.6 ,33.0 ,74.0 ,47.2 ,39.2 ,77.2 ,134.6 ,58.3 ,65.1 ,56.9 
2058,,70,38.7,126.65,139.5 ,48.1 ,119.2 ,68.1 ,82.7 ,50.8 ,74.5 ,47.8 ,81.0 ,51.6 ,48.7 ,95.4 ,62.6 ,63.4 ,134.1 ,39.8 ,110.2 ,40.8 ,103.7 ,37.6 ,78.7 ,28.0 ,44.8 ,47.8 
2059,,60,33.2,93.15,68.2 ,37.1 ,42.0 ,29.5 ,84.3 ,47.5 ,65.2 ,66.3 ,121.9 ,86.5 ,36.9 ,56.0 ,74.2 ,99.8 ,51.2 ,77.1 ,52.4 ,43.8 ,64.8 ,48.2 ,42.0 ,49.0 ,28.4 ,71.9 
2060,,70,31.1,112.5,54.5 ,57.0 ,90.8 ,52.4 ,31.7 ,30.5 ,117.2 ,104.6 ,69.2 ,61.2 ,127.2 ,74.4 ,62.0 ,105.4 ,77.9 ,33.2 ,33.9 ,107.3 ,59.9 ,102.4 ,81.8 ,107.8 ,35.3 ,21.9 
2061,,69,36.6,110.8,54.6 ,68.6 ,116.9 ,92.3 ,159.3 ,70.9 ,102.1 ,104.7 ,58.0 ,56.1 ,39.1 ,66.4 ,34.1 ,79.4 ,85.3 ,58.7 ,62.4 ,40.5 ,39.5 ,53.1 ,23.9 ,94.7 ,49.6 ,65.7 
2062,,65,25.9,124.6,33.4 ,12.9 ,71.4 ,87.2 ,76.5 ,78.9 ,29.1 ,39.8 ,111.2 ,32.1 ,25.2 ,51.9 ,26.6 ,65.8 ,57.7 ,134.1 ,41.6 ,70.6 ,63.8 ,130.1 ,117.8 ,51.1 ,119.1 ,38.9 
2063,,68,42,102.1,66.3 ,10.8 ,71.8 ,109.0 ,124.5 ,94.7 ,73.6 ,84.1 ,42.1 ,41.9 ,77.1 ,78.2 ,65.8 ,44.9 ,91.3 ,82.3 ,46.9 ,45.4 ,61.9 ,95.2 ,79.5 ,49.4 ,47.3 ,62.6 
2064,,61,20.85,101.6,95.3 ,103.8 ,19.4 ,87.6 ,9.3 ,44.1 ,63.9 ,66.0 ,99.4 ,22.3 ,71.2 ,96.3 ,105.6 ,29.3 ,59.2 ,24.9 ,43.6 ,67.5 ,94.0 ,49.6 ,77.5 ,63.3 ,49.7 ,27.4 
2065,,59,27.65,92.75,69.7 ,46.0 ,61.9 ,58.6 ,89.8 ,29.9 ,40.1 ,84.0 ,73.9 ,43.4 ,20.8 ,33.6 ,82.9 ,25.4 ,61.8 ,37.5 ,88.1 ,69.0 ,44.7 ,150.2 ,36.4 ,41.7 ,51.0 ,95.7 
2066,,56,29.4,99.3,73.1 ,34.6 ,44.1 ,105.9 ,74.1 ,29.3 ,33.6 ,92.7 ,31.6 ,55.7 ,49.5 ,74.5 ,35.2 ,31.5 ,67.5 ,38.4 ,68.4 ,87.8 ,29.5 ,67.9 ,18.0 ,50.9 ,44.7 ,120.2 
2067,,58,19.25,94.85,54.4 ,36.4 ,69.6 ,60.4 ,85.9 ,69.7 ,68.0 ,58.3 ,9.9 ,32.9 ,46.3 ,72.5 ,86.8 ,118.9 ,102.9 ,37.5 ,15.4 ,38.3 ,62.0 ,69.6 ,23.1 ,85.6 ,47.6 ,46.1 
2068,,72,35.3,120.2,94.7 ,98.8 ,152.7 ,73.9 ,24.2 ,68.7 ,76.1 ,62.4 ,73.5 ,46.2 ,70.5 ,76.6 ,40.4 ,85.2 ,62.0 ,49.9 ,73.8 ,78.1 ,141.6 ,89.6 ,30.2 ,48.8 ,71.8 ,57.1 
2069,,63,24.55,122.5,135.6 ,73.1 ,69.5 ,125.4 ,61.2 ,119.6 ,53.0 ,36.6 ,36.4 ,42.0 ,74.1 ,49.2 ,52.2 ,51.1 ,31.7 ,22.3 ,57.8 ,78.2 ,52.7 ,100.1 ,98.3 ,23.0 ,26.1 ,60.3 
2070,,65,20.05,130.45,57.4 ,92.0 ,86.3 ,82.6 ,60.1 ,38.6 ,115.7 ,145.2 ,49.9 ,78.4 ,12.8 ,49.1 ,45.5 ,36.6 ,74.0 ,52.4 ,8.7 ,53.4 ,60.9 ,27.3 ,52.1 ,36.2 ,145.2 ,104.3 
2071,,60,30.75,120.2,67.7 ,52.5 ,127.1 ,163.4 ,30.6 ,39.8 ,76.1 ,37.2 ,46.6 ,58.4 ,64.5 ,39.9 ,56.0 ,113.3 ,72.0 ,40.4 ,30.9 ,64.3 ,40.7 ,44.3 ,58.8 ,55.6 ,30.5 ,37.6 
2072,,68,35.25,118.6,49.6 ,56.7 ,117.9 ,14.6 ,95.3 ,80.4 ,62.9 ,71.3 ,45.6 ,61.4 ,78.6 ,119.3 ,43.6 ,120.2 ,70.1 ,54.0 ,33.9 ,47.4 ,51.9 ,91.9 ,36.6 ,95.1 ,69.9 ,74.3 
2073,,59,20.1,103.55,123.7 ,94.5 ,37.4 ,33.3 ,98.7 ,66.6 ,8.9 ,48.8 ,101.2 ,80.3 ,44.0 ,32.3 ,44.3 ,47.8 ,72.7 ,9.0 ,85.9 ,35.7 ,51.5 ,63.4 ,50.6 ,31.2 ,105.9 ,55.9 
2074,,64,35.85,106.35,49.8 ,18.3 ,48.4 ,61.1 ,112.2 ,53.9 ,75.1 ,76.3 ,67.7 ,27.5 ,52.9 ,95.0 ,50.9 ,96.0 ,57.4 ,47.2 ,55.1 ,68.8 ,67.6 ,44.2 ,58.1 ,48.3 ,118.2 ,100.5 
2075,,70,39.25,111.9,120.3 ,88.5 ,111.0 ,58.5 ,58.0 ,57.1 ,48.5 ,75.3 ,58.8 ,51.5 ,39.0 ,42.0 ,34.8 ,71.7 ,73.8 ,90.0 ,62.3 ,90.8 ,75.5 ,70.4 ,112.8 ,80.0 ,39.5 ,80.9 
2076,,65,27.45,102.65,91.4 ,65.0 ,54.8 ,11.4 ,93.6 ,88.0 ,47.4 ,111.7 ,90.5 ,50.9 ,24.5 ,80.2 ,59.0 ,155.2 ,78.8 ,69.1 ,30.4 ,55.4 ,50.9 ,65.5 ,52.5 ,51.9 ,59.4 ,31.5 
2077,,69,23.75,121.05,77.8 ,80.4 ,72.0 ,93.3 ,127.3 ,72.3 ,49.8 ,15.3 ,38.4 ,48.9 ,86.6 ,54.8 ,74.5 ,26.8 ,83.7 ,47.8 ,62.8 ,88.3 ,114.8 ,20.7 ,159.6 ,51.4 ,38.2 ,74.9 
2078,,65,31.15,117.7,73.3 ,56.5 ,151.2 ,22.8 ,65.3 ,58.6 ,71.4 ,39.4 ,80.1 ,82.8 ,31.7 ,43.1 ,30.6 ,41.9 ,56.2 ,69.1 ,111.6 ,123.8 ,36.1 ,57.3 ,99.2 ,61.2 ,58.2 ,51.6 
2079,,74,30.8,124.35,68.6 ,114.0 ,107.5 ,74.2 ,34.4 ,63.7 ,46.6 ,110.7 ,97.9 ,80.1 ,153.8 ,112.3 ,31.1 ,46.1 ,134.7 ,61.0 ,30.5 ,47.3 ,73.4 ,53.5 ,69.6 ,9.0 ,73.5 ,89.7 
2080,,60,26.5,101,42.6 ,55.6 ,121.0 ,43.8 ,111.8 ,90.2 ,6.7 ,69.8 ,75.6 ,36.7 ,85.2 ,55.4 ,26.2 ,68.8 ,75.9 ,50.6 ,71.8 ,68.5 ,59.3 ,34.1 ,67.8 ,26.8 ,47.4 ,63.4 
2081,,71,28.55,122.4,75.7 ,53.7 ,128.4 ,66.2 ,94.5 ,15.1 ,46.0 ,111.9 ,73.0 ,99.1 ,102.8 ,39.1 ,43.2 ,70.4 ,34.8 ,106.4 ,143.7 ,116.4 ,53.2 ,25.1 ,50.8 ,32.0 ,53.1 ,77.3 
2082,,77,24.35,141.65,90.6 ,77.4 ,88.1 ,48.8 ,24.3 ,24.4 ,143.8 ,71.5 ,64.3 ,49.6 ,50.0 ,146.6 ,85.7 ,20.7 ,102.3 ,47.1 ,62.3 ,53.9 ,105.7 ,139.5 ,91.4 ,65.9 ,94.2 ,119.1 
2083,,71,24.25,136.7,18.9 ,81.9 ,139.7 ,59.2 ,84.4 ,30.3 ,29.6 ,87.5 ,78.1 ,48.0 ,133.7 ,62.1 ,108.4 ,83.3 ,86.0 ,141.3 ,55.6 ,91.0 ,16.7 ,55.6 ,55.9 ,83.7 ,56.4 ,35.9 
2084,,68,25.55,122.55,50.3 ,27.4 ,141.2 ,70.3 ,83.1 ,137.5 ,107.6 ,67.7 ,65.3 ,62.6 ,69.9 ,97.5 ,14.7 ,86.4 ,97.7 ,36.2 ,32.6 ,23.7 ,71.7 ,71.8 ,47.1 ,61.7 ,78.8 ,43.4 
2085,,73,31.6,123.2,57.6 ,37.1 ,52.0 ,62.4 ,64.5 ,82.7 ,16.7 ,85.6 ,123.6 ,54.1 ,87.7 ,82.7 ,77.0 ,45.1 ,122.8 ,141.2 ,26.7 ,109.5 ,76.1 ,70.0 ,42.2 ,98.9 ,36.5 ,102.4 
2086,,65,28.3,122.05,122.4 ,32.4 ,65.8 ,26.9 ,29.7 ,36.2 ,72.3 ,68.7 ,55.8 ,61.2 ,99.5 ,40.9 ,78.1 ,75.2 ,48.7 ,121.7 ,79.1 ,84.6 ,36.1 ,135.0 ,26.9 ,55.9 ,69.6 ,52.6 
2087,,66,29,108.45,83.1 ,56.8 ,85.7 ,87.2 ,125.5 ,70.6 ,72.0 ,67.2 ,78.2 ,110.1 ,106.8 ,44.1 ,88.9 ,24.1 ,64.6 ,36.1 ,33.9 ,58.4 ,34.9 ,90.9 ,50.0 ,23.9 ,67.7 ,36.8 
2088,,72,30.05,145.45,67.4 ,105.8 ,153.8 ,70.3 ,55.0 ,43.9 ,41.8 ,72.1 ,21.4 ,101.8 ,83.5 ,42.1 ,137.1 ,38.7 ,112.3 ,44.4 ,54.8 ,160.3 ,47.0 ,106.0 ,25.7 ,34.4 ,73.2 ,57.8 
2089,,64,19.75,93,39.6 ,72.3 ,58.4 ,73.8 ,44.4 ,28.3 ,64.1 ,62.3 ,69.9 ,72.6 ,37.9 ,97.8 ,23.9 ,72.9 ,13.7 ,82.3 ,15.6 ,43.7 ,63.5 ,79.3 ,88.2 ,63.0 ,183.0 ,86.1 
2090,,72,36.95,142.8,73.1 ,50.1 ,36.7 ,120.3 ,108.9 ,12.3 ,84.2 ,46.1 ,72.4 ,51.2 ,41.8 ,45.8 ,96.2 ,37.2 ,205.9 ,63.2 ,53.2 ,58.4 ,66.2 ,42.6 ,75.1 ,59.6 ,165.3 ,72.4 
2091,,78,39.4,144.55,172.0 ,79.5 ,41.6 ,54.8 ,70.2 ,43.9 ,106.6 ,61.6 ,57.2 ,25.0 ,73.5 ,58.2 ,129.8 ,58.7 ,80.7 ,75.8 ,81.9 ,87.9 ,110.6 ,69.7 ,70.9 ,75.8 ,37.2 ,159.3 
2092,,67,30.95,94.7,89.0 ,61.5 ,84.5 ,57.5 ,41.1 ,36.5 ,96.5 ,85.3 ,61.7 ,67.9 ,78.6 ,127.6 ,63.8 ,47.6 ,92.9 ,56.7 ,15.3 ,51.1 ,83.7 ,86.4 ,77.7 ,69.4 ,68.8 ,25.4 
2093,,57,37.95,91.2,48.0 ,76.6 ,79.6 ,42.0 ,62.8 ,25.8 ,89.0 ,50.6 ,40.6 ,61.1 ,47.2 ,40.4 ,60.2 ,78.5 ,95.0 ,43.6 ,41.1 ,42.8 ,93.4 ,68.2 ,68.9 ,35.5 ,49.1 ,41.8 
2094,,75,44.8,116.05,77.4 ,73.6 ,114.8 ,77.6 ,72.5 ,87.3 ,76.1 ,97.6 ,63.4 ,46.1 ,117.3 ,55.4 ,76.3 ,46.3 ,80.0 ,58.5 ,36.5 ,84.8 ,79.8 ,73.2 ,61.9 ,43.5 ,146.7 ,74.8 
2095,,70,30.05,113.5,56.5 ,41.0 ,51.8 ,55.1 ,75.6 ,30.1 ,63.6 ,97.5 ,75.5 ,117.5 ,75.8 ,103.7 ,97.8 ,74.3 ,109.5 ,53.8 ,71.8 ,133.3 ,30.0 ,94.3 ,79.9 ,32.0 ,62.1 ,16.5 
