Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
2034,,68,23.6,143.5,124.3 ,95.6 ,46.8 ,38.6 ,60.5 ,60.3 ,44.3 ,61.1 ,55.3 ,80.7 ,20.2 ,44.3 ,60.6 ,140.5 ,28.3 ,168.2 ,55.7 ,55.6 ,22.7 ,24.5 ,79.8 ,49.7 ,79.4 ,146.5 
2035,,70,37.05,106,41.0 ,102.7 ,11.9 ,46.4 ,71.1 ,55.4 ,37.8 ,36.3 ,109.3 ,61.1 ,77.1 ,94.6 ,92.5 ,94.8 ,56.3 ,63.1 ,148.2 ,41.6 ,75.4 ,57.2 ,79.2 ,87.4 ,102.0 ,43.7 
2036,,71,27.85,132.9,60.9 ,68.4 ,22.5 ,76.0 ,81.8 ,157.4 ,131.7 ,15.2 ,46.9 ,88.7 ,110.0 ,43.0 ,126.3 ,41.7 ,34.4 ,61.9 ,66.2 ,88.9 ,33.2 ,84.1 ,48.8 ,50.1 ,134.1 ,44.9 
2037,,81,45.3,127.9,66.1 ,66.7 ,101.1 ,103.9 ,55.2 ,51.2 ,67.8 ,57.3 ,124.3 ,95.5 ,82.8 ,74.4 ,82.4 ,65.8 ,64.3 ,169.7 ,131.5 ,111.9 ,73.3 ,18.5 ,73.4 ,82.5 ,97.9 ,39.4 
2038,,65,28.35,114.65,41.8 ,116.7 ,32.7 ,32.4 ,128.3 ,43.0 ,64.5 ,12.2 ,26.6 ,73.0 ,85.2 ,81.4 ,30.1 ,101.3 ,94.0 ,112.6 ,36.7 ,73.6 ,46.2 ,64.5 ,45.8 ,55.9 ,72.7 ,102.8 
2039,,76,38.05,129.05,73.6 ,43.0 ,49.9 ,61.4 ,96.1 ,56.1 ,99.7 ,18.5 ,67.0 ,46.3 ,138.4 ,147.9 ,119.7 ,33.1 ,94.6 ,61.2 ,95.4 ,67.3 ,92.1 ,100.8 ,63.6 ,47.6 ,68.9 ,85.9 
2040,,76,29.2,131.85,84.1 ,54.6 ,18.9 ,30.7 ,127.2 ,32.8 ,73.4 ,103.0 ,94.8 ,73.2 ,136.5 ,64.5 ,64.8 ,202.4 ,80.2 ,62.4 ,83.1 ,89.2 ,63.8 ,53.6 ,93.3 ,27.7 ,61.8 ,57.4 
2041,,86,35.75,150.35,86.3 ,34.5 ,38.8 ,102.0 ,37.0 ,62.9 ,89.0 ,34.4 ,54.2 ,128.5 ,70.0 ,120.8 ,52.2 ,64.3 ,37.1 ,85.3 ,49.8 ,203.9 ,82.3 ,145.7 ,155.0 ,128.4 ,112.2 ,111.1 
2042,,74,19.05,134.55,52.1 ,130.6 ,36.8 ,30.5 ,55.6 ,72.4 ,44.8 ,128.2 ,16.1 ,100.0 ,28.2 ,103.7 ,54.5 ,77.7 ,22.0 ,66.8 ,88.6 ,13.9 ,135.3 ,81.0 ,30.8 ,177.4 ,133.8 ,110.2 
2043,,70,25.85,119.15,81.9 ,58.0 ,24.5 ,75.7 ,26.5 ,35.1 ,67.9 ,43.7 ,45.8 ,89.6 ,70.6 ,98.9 ,100.4 ,33.6 ,79.4 ,183.4 ,25.2 ,56.8 ,30.0 ,92.6 ,32.0 ,134.9 ,89.7 ,103.4 
2044,,79,35.2,139.6,36.0 ,45.7 ,34.4 ,38.4 ,182.8 ,113.1 ,39.7 ,101.3 ,90.4 ,52.6 ,93.4 ,86.8 ,66.2 ,39.6 ,138.3 ,74.3 ,140.5 ,22.9 ,47.4 ,92.7 ,138.7 ,67.9 ,94.7 ,72.6 
2045,,83,36.2,148.55,73.9 ,104.9 ,41.6 ,65.5 ,51.5 ,120.6 ,79.0 ,89.0 ,108.4 ,4.7 ,66.4 ,48.2 ,38.4 ,126.9 ,150.3 ,34.0 ,93.0 ,156.8 ,52.5 ,98.6 ,104.2 ,77.5 ,58.6 ,146.8 
2046,,79,34.65,117.4,100.7 ,92.3 ,63.8 ,44.3 ,79.4 ,116.4 ,118.4 ,97.0 ,91.1 ,91.6 ,52.0 ,71.4 ,59.6 ,77.2 ,21.3 ,25.0 ,96.5 ,48.7 ,90.2 ,81.1 ,69.2 ,83.4 ,96.7 ,144.2 
2047,,80,30.8,125.5,62.2 ,100.5 ,29.8 ,187.5 ,99.1 ,87.1 ,35.4 ,58.4 ,105.4 ,100.3 ,115.2 ,62.8 ,135.8 ,96.7 ,11.0 ,105.9 ,31.8 ,74.7 ,93.8 ,60.3 ,85.8 ,83.5 ,55.7 ,63.3 
2048,,74,42,121.65,80.9 ,46.2 ,79.7 ,48.9 ,82.8 ,65.6 ,69.0 ,60.8 ,60.9 ,102.9 ,48.9 ,99.3 ,76.7 ,115.9 ,152.5 ,48.9 ,48.7 ,127.4 ,90.8 ,37.8 ,74.8 ,16.9 ,51.6 ,94.5 
2049,,70,26.45,132.65,52.6 ,68.2 ,36.2 ,68.4 ,93.3 ,64.5 ,75.6 ,26.1 ,73.9 ,65.9 ,65.1 ,19.3 ,145.5 ,26.8 ,55.4 ,119.8 ,87.2 ,44.8 ,37.0 ,41.2 ,117.0 ,159.0 ,96.4 ,59.1 
2050,,72,29,132.1,150.0 ,101.6 ,51.1 ,84.2 ,70.8 ,79.6 ,30.6 ,93.9 ,100.6 ,37.8 ,67.9 ,71.9 ,57.5 ,23.6 ,47.7 ,114.2 ,76.6 ,27.4 ,60.7 ,47.9 ,35.5 ,87.9 ,182.8 ,34.6 
2051,,81,34.4,135.45,88.3 ,34.8 ,83.4 ,95.6 ,74.2 ,63.2 ,75.3 ,83.2 ,131.4 ,106.3 ,63.4 ,86.2 ,54.5 ,56.6 ,34.0 ,139.5 ,124.1 ,27.2 ,58.3 ,85.0 ,93.2 ,68.2 ,156.0 ,76.6 
2052,,69,26.55,123.15,65.6 ,59.1 ,45.6 ,30.0 ,72.1 ,134.7 ,79.4 ,94.4 ,32.7 ,21.8 ,35.9 ,38.3 ,57.1 ,61.5 ,59.8 ,121.7 ,74.0 ,23.1 ,45.1 ,123.0 ,123.3 ,57.2 ,118.0 ,101.2 
2053,,69,28.5,118.3,18.6 ,71.5 ,55.9 ,103.8 ,57.3 ,144.9 ,86.3 ,80.2 ,102.1 ,122.2 ,53.2 ,67.9 ,51.4 ,43.5 ,47.6 ,60.2 ,79.0 ,30.9 ,26.1 ,45.1 ,114.4 ,111.9 ,35.9 ,51.4 
2054,,80,33.55,119.4,43.3 ,86.0 ,95.2 ,106.5 ,101.6 ,33.7 ,59.8 ,102.8 ,44.8 ,102.6 ,98.5 ,60.8 ,67.6 ,33.4 ,68.4 ,121.7 ,99.9 ,63.1 ,94.7 ,82.1 ,85.4 ,15.2 ,117.1 ,147.2 
2055,,87,44.95,177.15,52.1 ,85.5 ,81.3 ,151.5 ,48.5 ,127.6 ,79.9 ,170.8 ,83.2 ,71.6 ,81.3 ,45.4 ,55.6 ,44.5 ,56.7 ,59.5 ,52.4 ,82.5 ,53.9 ,86.3 ,98.9 ,183.5 ,211.3 ,43.0 
2056,,76,33.15,148.5,75.2 ,55.5 ,51.7 ,69.7 ,1.3 ,97.6 ,145.1 ,42.6 ,82.8 ,68.7 ,91.4 ,28.1 ,38.2 ,93.3 ,38.3 ,54.9 ,151.9 ,40.8 ,108.5 ,110.1 ,68.5 ,57.6 ,184.5 ,78.4 
2057,,83,50.35,119.25,60.0 ,96.6 ,124.8 ,78.4 ,64.2 ,112.9 ,81.2 ,29.3 ,48.0 ,52.7 ,74.5 ,102.8 ,113.7 ,104.3 ,170.5 ,62.5 ,78.2 ,57.1 ,73.8 ,66.1 ,84.6 ,87.9 ,74.8 ,108.3 
2058,,66,19.7,126.1,88.0 ,69.6 ,15.6 ,44.7 ,78.6 ,113.1 ,40.0 ,16.8 ,139.1 ,48.7 ,64.3 ,83.9 ,77.6 ,48.0 ,55.1 ,67.1 ,80.2 ,100.4 ,52.2 ,38.9 ,157.6 ,22.6 ,69.9 ,27.6 
2059,,76,32.05,132.2,42.3 ,79.3 ,25.7 ,108.8 ,32.7 ,31.4 ,62.1 ,50.4 ,44.5 ,103.5 ,76.9 ,49.0 ,49.5 ,95.6 ,43.3 ,71.0 ,126.4 ,110.6 ,71.5 ,138.0 ,62.0 ,41.9 ,95.3 ,227.4 
2060,,76,35.1,151.3,47.9 ,102.8 ,156.6 ,74.9 ,64.7 ,53.2 ,98.9 ,67.9 ,107.4 ,79.4 ,45.7 ,33.8 ,97.5 ,113.0 ,169.0 ,59.9 ,61.1 ,66.1 ,36.4 ,47.6 ,146.0 ,31.6 ,36.7 ,46.7 
2061,,84,28.6,147.2,38.8 ,81.1 ,41.6 ,161.3 ,125.9 ,49.8 ,121.7 ,47.1 ,45.6 ,84.1 ,34.1 ,84.5 ,121.3 ,100.6 ,152.8 ,14.4 ,115.8 ,106.8 ,76.4 ,53.4 ,100.8 ,113.5 ,141.6 ,23.1 
2062,,80,42.65,151.2,43.7 ,45.7 ,41.6 ,90.3 ,87.2 ,50.5 ,45.5 ,59.6 ,161.1 ,46.4 ,96.8 ,29.6 ,51.4 ,92.8 ,57.6 ,103.6 ,90.4 ,108.4 ,103.4 ,66.6 ,103.6 ,57.6 ,143.9 ,158.5 
2063,,64,21.4,117.35,62.3 ,73.6 ,30.8 ,47.0 ,102.4 ,132.3 ,93.9 ,41.9 ,21.2 ,135.0 ,75.5 ,67.7 ,84.2 ,29.1 ,31.7 ,60.5 ,20.3 ,90.5 ,21.6 ,93.8 ,78.5 ,74.4 ,43.5 ,45.3 
2064,,67,38.85,121.2,56.4 ,83.0 ,64.0 ,152.4 ,39.9 ,58.8 ,37.8 ,57.5 ,114.7 ,44.4 ,71.2 ,75.4 ,127.7 ,46.6 ,46.9 ,50.0 ,61.1 ,25.5 ,74.6 ,52.0 ,74.5 ,101.7 ,53.8 ,42.7 
2065,,65,9.75,140.45,60.3 ,84.0 ,31.7 ,66.6 ,75.2 ,85.3 ,19.0 ,29.1 ,5.7 ,147.8 ,137.3 ,84.0 ,28.7 ,77.6 ,60.4 ,6.8 ,42.9 ,91.1 ,32.6 ,48.9 ,143.6 ,12.7 ,111.1 ,89.9 
2066,,72,35.8,123.8,97.3 ,124.4 ,38.5 ,101.8 ,35.5 ,37.8 ,42.5 ,68.0 ,88.0 ,60.0 ,41.2 ,54.1 ,80.6 ,249.1 ,7.5 ,76.9 ,48.9 ,87.4 ,36.1 ,59.9 ,78.5 ,53.5 ,50.1 ,123.2 
2067,,77,33.3,140.2,142.3 ,86.5 ,73.6 ,68.2 ,109.2 ,93.1 ,31.5 ,81.3 ,36.4 ,58.7 ,85.2 ,74.2 ,147.7 ,115.0 ,6.0 ,43.6 ,128.3 ,80.6 ,36.0 ,39.2 ,35.1 ,138.1 ,84.0 ,72.7 
2068,,72,25.1,117.55,89.0 ,24.5 ,77.2 ,78.5 ,123.5 ,55.7 ,64.7 ,55.9 ,32.9 ,121.6 ,108.3 ,95.5 ,87.6 ,42.3 ,97.5 ,58.9 ,3.2 ,25.7 ,113.5 ,84.9 ,39.2 ,53.7 ,84.1 ,111.3 
2069,,77,31.2,124.65,52.8 ,104.9 ,32.0 ,98.9 ,95.1 ,115.7 ,80.5 ,72.8 ,55.2 ,83.5 ,73.6 ,45.8 ,103.8 ,87.0 ,39.3 ,203.8 ,73.8 ,79.9 ,30.4 ,33.5 ,53.2 ,10.6 ,95.3 ,133.6 
2070,,71,23.45,144.95,84.7 ,64.0 ,104.1 ,52.6 ,59.2 ,26.4 ,154.1 ,62.2 ,63.2 ,25.4 ,81.9 ,84.9 ,137.5 ,102.6 ,37.7 ,90.3 ,21.5 ,26.2 ,98.1 ,16.9 ,152.4 ,44.6 ,75.3 ,54.4 
2071,,72,24.65,129.6,56.6 ,26.0 ,45.5 ,94.0 ,45.5 ,233.5 ,63.7 ,36.4 ,75.3 ,117.3 ,76.7 ,67.3 ,46.2 ,87.1 ,23.3 ,63.9 ,63.6 ,15.5 ,28.0 ,86.1 ,141.9 ,78.9 ,72.6 ,97.0 
2072,,67,34.55,106.55,46.7 ,64.7 ,71.4 ,82.0 ,103.4 ,100.7 ,107.1 ,77.0 ,51.8 ,70.4 ,106.0 ,110.2 ,31.3 ,46.9 ,39.3 ,76.4 ,37.8 ,69.8 ,83.5 ,19.5 ,89.8 ,44.6 ,48.2 ,37.9 
2073,,66,16.15,109.9,53.0 ,63.9 ,37.0 ,109.4 ,44.9 ,84.6 ,109.4 ,47.3 ,105.5 ,4.5 ,42.2 ,157.0 ,73.0 ,67.2 ,17.1 ,32.3 ,40.5 ,15.2 ,84.2 ,96.0 ,63.8 ,88.4 ,41.6 ,110.4 
2074,,68,29.9,120.85,18.4 ,113.0 ,56.9 ,161.2 ,62.9 ,54.2 ,47.0 ,34.9 ,43.7 ,128.7 ,111.3 ,48.5 ,76.8 ,67.2 ,87.9 ,84.3 ,91.1 ,56.4 ,56.0 ,46.8 ,65.9 ,24.9 ,50.3 ,63.0 
2075,,59,16.5,126.85,27.3 ,144.5 ,49.7 ,61.5 ,18.7 ,76.3 ,31.1 ,48.6 ,49.8 ,33.9 ,60.7 ,78.1 ,62.3 ,141.9 ,-0.0 ,64.1 ,34.4 ,55.0 ,40.2 ,74.9 ,46.7 ,14.3 ,111.8 ,110.5 
2076,,59,19.5,121.05,88.8 ,45.0 ,20.0 ,19.2 ,158.5 ,99.3 ,15.0 ,40.5 ,22.4 ,43.9 ,103.6 ,76.2 ,83.9 ,38.9 ,25.1 ,57.3 ,33.4 ,48.1 ,68.6 ,46.6 ,70.3 ,19.8 ,56.8 ,138.5 
2077,,62,26.75,130.15,40.1 ,63.4 ,29.8 ,61.4 ,72.4 ,42.9 ,46.1 ,33.2 ,65.0 ,48.6 ,46.0 ,77.0 ,152.1 ,37.6 ,54.9 ,108.2 ,46.1 ,94.7 ,19.0 ,45.4 ,201.3 ,23.7 ,56.3 ,39.8 
2078,,75,25.35,130.9,61.9 ,55.3 ,17.5 ,120.3 ,79.7 ,51.0 ,29.9 ,57.3 ,77.8 ,32.7 ,139.1 ,75.0 ,87.9 ,249.9 ,63.4 ,40.9 ,67.9 ,122.7 ,56.8 ,54.2 ,20.8 ,34.1 ,100.6 ,103.6 
2079,,70,25.4,114.8,66.4 ,105.8 ,59.1 ,29.6 ,77.3 ,94.9 ,92.0 ,57.7 ,89.3 ,93.2 ,46.8 ,98.4 ,73.5 ,38.8 ,44.7 ,85.8 ,67.5 ,4.8 ,35.3 ,21.2 ,60.3 ,97.0 ,123.8 ,136.3 
2080,,67,18.95,119,28.5 ,75.5 ,160.5 ,24.4 ,35.5 ,108.5 ,56.9 ,62.7 ,54.0 ,13.6 ,94.4 ,73.5 ,79.3 ,109.6 ,85.5 ,70.1 ,2.9 ,24.3 ,59.0 ,108.0 ,72.0 ,32.5 ,56.1 ,128.4 
2081,,68,25,118.5,26.1 ,98.1 ,45.7 ,92.1 ,75.6 ,108.5 ,98.8 ,8.7 ,128.5 ,67.9 ,52.2 ,23.9 ,152.2 ,52.6 ,52.7 ,75.1 ,47.7 ,108.4 ,34.8 ,38.1 ,34.7 ,44.5 ,91.6 ,73.6 
2082,,91,34.45,144.45,63.8 ,81.0 ,52.3 ,53.5 ,104.6 ,125.1 ,108.7 ,78.5 ,39.7 ,82.7 ,173.7 ,82.8 ,76.0 ,147.6 ,23.0 ,141.3 ,132.2 ,44.6 ,29.2 ,134.1 ,82.8 ,128.5 ,92.6 ,116.8 
2083,,63,22.9,113.75,32.6 ,87.6 ,119.2 ,25.1 ,140.5 ,19.4 ,70.7 ,41.4 ,52.8 ,67.9 ,40.0 ,54.1 ,25.3 ,108.3 ,53.9 ,93.3 ,21.8 ,49.8 ,70.3 ,24.0 ,91.3 ,87.4 ,84.9 ,67.5 
2084,,88,45.35,167.65,116.9 ,52.5 ,58.1 ,51.8 ,123.0 ,39.1 ,87.1 ,62.7 ,187.0 ,153.8 ,76.0 ,46.3 ,110.1 ,75.9 ,53.5 ,85.6 ,44.4 ,50.5 ,50.0 ,148.4 ,48.6 ,180.0 ,155.3 ,67.7 
2085,,76,14.8,132.15,49.6 ,81.4 ,77.4 ,35.1 ,128.8 ,83.0 ,82.4 ,5.6 ,135.5 ,108.1 ,118.1 ,20.5 ,114.0 ,138.2 ,76.6 ,53.0 ,43.0 ,25.6 ,89.2 ,9.1 ,117.7 ,82.0 ,99.5 ,63.0 
2086,,84,24.95,147.55,73.0 ,67.4 ,21.9 ,108.2 ,102.7 ,48.6 ,61.9 ,28.0 ,271.6 ,105.9 ,44.2 ,67.1 ,96.5 ,151.2 ,12.0 ,122.3 ,143.9 ,103.3 ,60.2 ,40.6 ,99.0 ,39.3 ,46.0 ,121.7 
2087,,86,30.5,144.9,153.0 ,58.4 ,9.3 ,125.7 ,63.5 ,70.3 ,75.9 ,26.1 ,289.8 ,58.1 ,80.0 ,82.2 ,101.1 ,64.1 ,87.8 ,91.1 ,85.8 ,45.5 ,65.5 ,80.9 ,92.6 ,97.0 ,136.8 ,34.9 
2088,,68,18.55,132.95,68.7 ,131.1 ,48.7 ,52.7 ,89.3 ,67.4 ,65.2 ,10.3 ,7.6 ,26.8 ,88.1 ,39.5 ,47.2 ,72.4 ,149.1 ,67.3 ,56.9 ,40.0 ,47.6 ,134.8 ,52.4 ,64.0 ,109.2 ,94.6 
2089,,65,19.85,103,12.5 ,101.5 ,24.5 ,75.2 ,104.5 ,290.6 ,87.4 ,18.1 ,40.7 ,50.3 ,67.7 ,55.6 ,41.6 ,31.1 ,62.9 ,96.2 ,21.6 ,40.5 ,72.0 ,23.7 ,35.5 ,97.5 ,73.0 ,38.9 
2090,,72,26.25,146.4,64.9 ,73.0 ,21.3 ,31.9 ,31.2 ,96.7 ,85.0 ,50.0 ,100.6 ,103.9 ,53.2 ,144.3 ,58.9 ,168.1 ,41.5 ,84.2 ,40.3 ,92.2 ,78.7 ,5.6 ,76.5 ,42.3 ,148.5 ,34.8 
2091,,75,18.25,147.05,123.7 ,97.7 ,34.3 ,60.1 ,55.2 ,152.0 ,63.3 ,41.1 ,44.1 ,59.7 ,142.1 ,53.7 ,248.7 ,101.6 ,23.9 ,12.6 ,18.6 ,140.7 ,86.7 ,49.3 ,52.1 ,17.9 ,72.9 ,59.9 
2092,,81,27.35,148.75,25.7 ,141.5 ,19.3 ,29.0 ,53.8 ,156.0 ,104.1 ,116.1 ,206.9 ,119.1 ,56.4 ,58.3 ,81.7 ,94.3 ,30.4 ,38.4 ,97.0 ,81.6 ,59.3 ,77.3 ,81.4 ,109.4 ,66.3 ,40.1 
2093,,78,16.85,137.6,110.4 ,152.0 ,10.2 ,39.5 ,63.8 ,133.0 ,56.6 ,14.2 ,90.7 ,112.8 ,64.2 ,104.5 ,70.1 ,70.7 ,35.9 ,126.3 ,96.3 ,67.0 ,64.9 ,142.2 ,108.1 ,19.5 ,61.8 ,72.9 
2094,,71,22.25,131.85,76.7 ,114.0 ,11.1 ,47.8 ,68.6 ,109.2 ,101.2 ,22.4 ,29.0 ,149.7 ,46.3 ,29.3 ,72.9 ,216.1 ,57.3 ,92.3 ,56.4 ,64.1 ,22.1 ,93.4 ,85.3 ,42.5 ,84.0 ,30.3 
2095,,64,24.1,114.3,62.7 ,44.7 ,40.5 ,41.3 ,57.8 ,159.5 ,56.7 ,25.6 ,79.9 ,22.6 ,37.1 ,59.2 ,59.4 ,46.1 ,27.5 ,83.8 ,88.1 ,106.5 ,21.8 ,70.8 ,64.9 ,77.3 ,122.1 ,85.5 
