\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2023-01-31 08:01:27,,,,,,,,,,,,,,
\\For 2022,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2022-08-11,11,17669,374,1034,1093,726,7264,926,89,3733,611,1772,17622,-47
2022-08-11,12,17667,401,1057,1121,728,7291,949,87,3760,622,1777,17794,127
2022-08-11,13,17740,406,1053,1122,683,7352,958,86,3823,642,1814,17941,201
2022-08-11,14,17720,419,1053,1118,688,7381,949,85,3865,645,1834,18036,316
2022-08-11,15,17898,421,1052,1131,715,7427,955,84,3865,659,1842,18151,253
2022-08-11,16,18222,428,1108,1168,807,7470,1003,82,3978,674,1881,18598,376
2022-08-11,17,18685,440,1132,1202,946,7503,1098,85,4031,684,1884,19005,320
2022-08-11,18,18748,455,1160,1179,1109,7343,1174,87,3995,675,1882,19059,311
2022-08-11,19,18417,500,1194,1134,1145,7047,1193,87,3857,640,1858,18655,238
2022-08-11,20,17844,513,1188,1072,1112,6705,1152,86,3692,608,1828,17956,112
2022-08-11,21,17049,524,1172,1029,1021,6472,1110,85,3561,588,1775,17336,287
2022-08-11,22,16014,525,1142,947,957,6077,1009,82,3252,572,1694,16258,244
2022-08-11,23,14771,505,1116,859,830,5534,895,81,3016,545,1567,14948,176
2022-08-11,24,13784,489,1076,793,734,5091,810,80,2813,517,1463,13866,82
2022-08-12,1,13100,477,1045,737,703,4829,756,81,2685,495,1406,13214,114
2022-08-12,2,12798,466,1029,729,730,4640,719,79,2619,453,1386,12850,53
2022-08-12,3,12523,458,1028,709,723,4523,700,81,2580,435,1370,12608,84
2022-08-12,4,12531,457,1011,713,736,4528,696,80,2616,430,1371,12638,107
2022-08-12,5,12945,462,1012,717,736,4664,721,81,2702,441,1400,12937,-8
2022-08-12,6,13531,460,1024,756,767,4929,777,82,2795,442,1488,13519,-12
2022-08-12,7,14440,435,1018,818,779,5389,853,89,3000,459,1577,14417,-22
2022-08-12,8,15283,459,1050,856,687,5834,868,94,3217,512,1613,15190,-93
2022-08-12,9,15938,463,1037,873,582,6208,856,97,3333,539,1612,15600,-337
2022-08-12,10,16284,465,1046,929,539,6509,835,94,3437,554,1613,16021,-262
2022-08-12,11,16560,464,1042,949,495,6738,833,95,3524,570,1627,16337,-222
2022-08-12,12,16814,467,1057,974,553,6863,845,93,3524,582,1633,16590,-224
2022-08-12,13,16877,478,1066,992,571,6967,848,85,3566,584,1675,16830,-47
2022-08-12,14,17042,476,1055,1001,610,7016,858,81,3624,599,1699,17019,-23
2022-08-12,15,17349,481,1063,1004,646,7092,887,91,3665,613,1736,17278,-72
2022-08-12,16,18018,500,1089,1025,739,7197,949,95,3757,635,1813,17801,-217
2022-08-12,17,18409,488,1111,1045,882,7232,1059,98,3853,655,1881,18303,-106
2022-08-12,18,18581,488,1157,1035,1027,7087,1142,100,3883,646,2004,18570,-11
2022-08-12,19,18397,530,1181,1010,1089,6827,1170,98,3784,624,2013,18327,-70
2022-08-12,20,17755,523,1205,968,1072,6511,1127,96,3602,601,1956,17661,-93
2022-08-12,21,17161,541,1204,933,1022,6296,1087,95,3491,572,1906,17147,-13
2022-08-12,22,15951,535,1177,865,951,5862,997,93,3257,526,1812,16075,123
2022-08-12,23,14726,514,1154,799,872,5380,889,88,2972,484,1693,14847,120
2022-08-12,24,13796,504,1149,735,798,5000,795,85,2769,466,1590,13891,95
2022-08-13,1,13224,488,1125,694,764,4700,740,82,2638,417,1533,13181,-44
2022-08-13,2,12741,478,1125,674,751,4476,703,81,2543,406,1490,12727,-14
2022-08-13,3,12461,480,1111,666,743,4320,685,80,2518,407,1437,12448,-14
2022-08-13,4,12344,469,1111,660,744,4212,677,80,2450,394,1423,12220,-124
2022-08-13,5,12287,472,1065,666,734,4227,683,81,2455,410,1441,12235,-53
2022-08-13,6,12464,471,1112,669,735,4274,700,82,2473,421,1478,12414,-50
2022-08-13,7,12880,472,1104,683,735,4492,740,86,2608,445,1524,12888,8
2022-08-13,8,13491,496,1133,720,646,4883,766,90,2716,476,1579,13505,13
2022-08-13,9,14236,519,1111,776,570,5348,783,93,2865,485,1606,14155,-81
2022-08-13,10,14777,516,1082,812,543,5726,789,92,3011,509,1649,14730,-48
2022-08-13,11,15290,511,1060,846,553,5982,807,90,3079,531,1701,15160,-130
2022-08-13,12,15485,514,1062,868,585,6138,815,91,3177,551,1656,15459,-26
2022-08-13,13,15707,514,1055,898,631,6263,834,90,3185,569,1695,15734,27
2022-08-13,14,16018,511,1100,920,660,6332,863,90,3212,583,1741,16013,-5
2022-08-13,15,16287,508,1113,942,678,6378,893,91,3278,608,1769,16257,-30
2022-08-13,16,16658,505,1146,995,752,6497,959,93,3400,620,1787,16756,98
2022-08-13,17,17282,504,1164,1050,911,6556,1066,95,3458,637,1827,17269,-14
2022-08-13,18,17352,500,1148,1069,1044,6478,1133,96,3396,631,1801,17296,-56
2022-08-13,19,17045,509,1176,1039,1098,6284,1138,93,3290,599,1757,16983,-62
2022-08-13,20,16636,518,1144,999,1069,6059,1103,92,3217,574,1741,16514,-122
2022-08-13,21,16300,523,1122,952,1023,5932,1074,92,3215,553,1743,16228,-72
2022-08-13,22,15401,482,1093,885,933,5600,989,89,3025,512,1673,15283,-118
2022-08-13,23,14428,439,1086,817,872,5274,891,84,2892,471,1620,14445,17
2022-08-13,24,13619,416,1063,757,804,4968,812,83,2678,437,1547,13565,-54
2022-08-14,1,12989,404,1056,710,737,4680,751,81,2601,412,1497,12928,-61
2022-08-14,2,12535,399,1058,687,718,4444,711,78,2506,410,1470,12482,-53
2022-08-14,3,12277,403,1018,670,739,4303,689,76,2473,398,1450,12219,-58
2022-08-14,4,12051,403,982,664,736,4224,678,76,2421,406,1432,12020,-31
2022-08-14,5,12050,395,1001,665,741,4210,676,77,2407,427,1442,12041,-9
2022-08-14,6,12041,392,972,658,743,4231,684,78,2419,484,1474,12136,95
2022-08-14,7,12392,395,961,672,728,4400,715,81,2491,508,1517,12468,75
2022-08-14,8,13193,426,971,716,688,4808,759,84,2640,526,1566,13184,-9
2022-08-14,9,13891,450,965,776,624,5274,801,88,2732,491,1613,13815,-77
2022-08-14,10,14546,455,988,831,578,5702,831,90,2891,516,1646,14530,-16
2022-08-14,11,15283,455,999,875,592,6042,875,93,3069,540,1704,15245,-38
2022-08-14,12,15811,452,1002,929,666,6217,935,91,3232,571,1701,15795,-16
2022-08-14,13,16163,448,1016,946,665,6379,949,90,3349,592,1725,16158,-4
2022-08-14,14,16420,469,1028,970,676,6487,957,90,3355,612,1734,16377,-43
2022-08-14,15,16730,485,1056,1003,735,6588,1004,89,3376,627,1743,16707,-23
2022-08-14,16,17113,494,1076,1065,824,6677,1072,92,3395,639,1793,17127,14
2022-08-14,17,17709,512,1103,1122,978,6787,1183,96,3457,646,1810,17695,-15
2022-08-14,18,17828,531,1134,1141,1112,6742,1237,97,3463,622,1758,17838,10
2022-08-14,19,17600,525,1184,1116,1169,6532,1235,95,3367,592,1748,17564,-36
2022-08-14,20,17325,535,1205,1076,1139,6371,1198,94,3327,578,1735,17259,-67
2022-08-14,21,16996,535,1203,1025,1080,6292,1148,90,3328,557,1729,16988,-8
2022-08-14,22,16162,531,1166,942,980,5969,1038,86,3139,516,1666,16032,-130
2022-08-14,23,15032,523,1105,855,895,5596,913,79,2928,473,1601,14968,-64
2022-08-14,24,14125,506,1081,788,835,5222,826,77,2776,440,1538,14088,-36
2022-08-15,1,13443,495,1044,730,783,4906,770,75,2669,439,1475,13385,-58
2022-08-15,2,12967,484,1045,705,764,4710,735,74,2587,416,1436,12956,-12
2022-08-15,3,12744,471,1027,693,756,4628,716,76,2487,419,1406,12679,-65
2022-08-15,4,12700,465,1028,696,761,4593,720,78,2452,431,1414,12639,-60
2022-08-15,5,13050,448,1020,715,800,4754,751,79,2604,440,1451,13062,13
2022-08-15,6,13690,456,1040,773,852,5053,812,81,2789,480,1515,13852,162
2022-08-15,7,14492,462,1042,837,854,5553,885,86,2942,483,1603,14749,257
2022-08-15,8,15419,480,1074,899,775,6066,924,89,3185,526,1667,15685,265
2022-08-15,9,16084,451,1081,949,698,6471,939,89,3252,553,1705,16188,104
2022-08-15,10,16661,482,1063,1006,673,6872,950,103,3328,578,1710,16764,104
2022-08-15,11,17038,486,1044,1052,634,7168,973,80,3462,603,1710,17211,173
2022-08-15,12,17529,493,1080,1090,663,7388,1009,78,3554,630,1701,17686,156
2022-08-15,13,18030,498,1091,1131,705,7546,1049,88,3690,649,1747,18194,164
2022-08-15,14,18381,502,1127,1154,742,7621,1111,91,3757,661,1794,18559,178
2022-08-15,15,18853,515,1142,1168,807,7716,1154,92,3789,674,1869,18925,72
2022-08-15,16,19338,514,1192,1214,930,7817,1192,96,3873,682,1946,19456,118
2022-08-15,17,19995,504,1210,1251,1100,7823,1292,96,3991,692,2024,19984,-11
2022-08-15,18,19903,518,1215,1190,1201,7674,1348,98,3932,676,2032,19884,-18
2022-08-15,19,19523,543,1258,1163,1215,7414,1337,95,3803,642,2005,19476,-47
2022-08-15,20,18958,530,1310,1131,1204,7194,1290,93,3753,624,1943,19072,114
2022-08-15,21,18527,514,1313,1083,1136,7023,1227,92,3656,603,1912,18559,32
2022-08-15,22,17222,509,1264,999,1057,6551,1107,86,3411,561,1797,17342,121
2022-08-15,23,15998,496,1221,913,953,6003,972,83,3160,514,1692,16006,8
2022-08-15,24,14773,439,1170,840,868,5541,879,79,2949,492,1577,14835,62
2022-08-16,1,14075,430,1150,791,817,5229,823,77,2793,505,1505,14121,45
2022-08-16,2,13595,476,1124,753,794,4964,780,75,2690,498,1453,13607,12
2022-08-16,3,13363,476,1120,735,788,4823,755,75,2640,488,1421,13322,-41
2022-08-16,4,13246,474,1089,738,782,4773,753,75,2629,439,1434,13186,-60
2022-08-16,5,13490,473,1065,763,822,4925,779,75,2677,505,1472,13556,66
2022-08-16,6,14232,476,1014,829,864,5203,842,77,2838,509,1542,14193,-39
2022-08-16,7,15025,461,1037,903,881,5709,914,82,3093,494,1609,15183,158
2022-08-16,8,16369,490,1051,977,810,6244,961,90,3320,529,1681,16154,-215
2022-08-16,9,17141,498,1035,1040,740,6757,988,93,3488,551,1718,16907,-234
2022-08-16,10,17742,502,1052,1065,694,7227,1000,94,3655,592,1737,17618,-124
2022-08-16,11,18242,509,1024,1105,689,7525,1035,94,3796,609,1752,18138,-104
2022-08-16,12,18632,506,1035,1142,728,7715,1094,94,3895,612,1786,18608,-24
2022-08-16,13,18938,508,1091,1180,768,7772,1152,93,4028,613,1850,19056,118
2022-08-16,14,19203,510,1109,1207,822,7760,1167,80,4109,606,1857,19229,26
2022-08-16,15,19374,498,1105,1230,901,7952,1166,95,3981,607,1892,19427,54
2022-08-16,16,19911,493,1144,1263,997,7977,1207,100,3993,609,1990,19773,-138
2022-08-16,17,19956,498,1153,1314,1127,7894,1264,101,4038,623,2003,20016,59
2022-08-16,18,19686,501,1184,1289,1207,7624,1281,100,3869,612,1994,19662,-24
2022-08-16,19,19075,513,1209,1238,1218,7307,1279,98,3790,598,1955,19204,129
2022-08-16,20,18703,523,1232,1197,1170,7153,1265,97,3747,595,1915,18894,191
2022-08-16,21,18380,510,1244,1145,1112,6942,1209,95,3686,575,1883,18401,21
2022-08-16,22,17183,501,1214,1045,1042,6499,1090,91,3457,531,1791,17263,80
2022-08-16,23,16013,485,1166,944,964,5999,967,88,3242,489,1673,16016,3
2022-08-16,24,14997,463,1137,859,859,5561,875,84,3054,453,1585,14929,-68
2022-08-17,1,14241,451,1110,806,781,5193,805,81,2867,432,1528,14052,-189
2022-08-17,2,13629,445,1089,775,756,4975,766,80,2803,450,1491,13629,-1
2022-08-17,3,13356,429,1074,756,751,4855,745,81,2672,454,1471,13287,-68
2022-08-17,4,13090,390,1069,756,765,4793,747,81,2636,499,1468,13204,115
2022-08-17,5,13575,377,1064,782,808,4947,776,81,2738,503,1493,13569,-6
2022-08-17,6,14295,376,1050,839,857,5270,839,81,2935,465,1577,14289,-6
2022-08-17,7,15123,393,1051,909,871,5705,911,87,3139,469,1664,15199,76
2022-08-17,8,15862,412,1004,957,833,6209,949,95,3303,506,1720,15988,126
2022-08-17,9,16669,417,973,1018,783,6664,977,96,3435,545,1731,16639,-31
2022-08-17,10,17376,419,1017,1068,719,7142,980,95,3610,573,1774,17397,21
2022-08-17,11,18158,413,1076,1117,738,7501,1005,92,3753,594,1774,18064,-94
2022-08-17,12,18820,416,1079,1169,759,7806,1067,96,3913,617,1804,18727,-93
2022-08-17,13,19263,428,1102,1216,819,7847,1150,96,3991,647,1860,19155,-108
2022-08-17,14,19126,433,1138,1262,883,7635,1169,95,3990,668,1900,19172,47
2022-08-17,15,19131,438,1147,1291,960,7513,1214,98,3980,684,1954,19279,148
2022-08-17,16,19644,448,1170,1305,1043,7578,1220,99,4002,702,2024,19590,-54
2022-08-17,17,19856,444,1203,1243,1106,7637,1266,102,4021,708,2056,19784,-72
2022-08-17,18,19523,448,1232,1161,1191,7444,1296,101,3952,691,2039,19554,31
2022-08-17,19,19104,450,1253,1123,1194,7172,1296,97,3875,656,2022,19140,35
2022-08-17,20,18891,458,1287,1105,1179,7104,1279,97,3821,641,1998,18969,78
2022-08-17,21,18510,455,1240,1062,1087,6938,1234,96,3734,615,1949,18410,-99
2022-08-17,22,17312,455,1223,988,943,6532,1114,93,3466,566,1852,17232,-80
2022-08-17,23,15960,424,1183,902,911,6004,984,86,3221,510,1719,15944,-16
2022-08-17,24,14891,404,1118,834,880,5530,888,82,3040,467,1604,14847,-45
2022-08-18,1,14093,390,1101,787,829,5187,823,81,2844,444,1548,14035,-57
2022-08-18,2,13523,382,1076,756,790,4926,780,81,2733,424,1513,13462,-61
2022-08-18,3,13186,380,1094,734,783,4792,758,81,2687,413,1480,13201,15
2022-08-18,4,13153,376,1077,739,772,4758,760,82,2667,409,1476,13116,-37
2022-08-18,5,13557,376,1095,767,779,4900,788,82,2735,470,1499,13491,-66
2022-08-18,6,14382,386,1094,829,839,5217,858,82,2817,489,1579,14190,-192
2022-08-18,7,15179,405,1080,897,848,5653,929,86,3090,472,1672,15131,-47
2022-08-18,8,16141,423,1103,948,837,6166,970,92,3296,506,1736,16077,-64
2022-08-18,9,16879,437,1104,976,790,6668,988,94,3510,546,1746,16859,-19
2022-08-18,10,17524,460,1133,1022,750,7114,1014,95,3645,586,1759,17578,55
2022-08-18,11,18197,494,1095,1060,724,7464,1047,94,3783,610,1822,18193,-4
2022-08-18,12,18756,523,1123,1101,728,7761,1107,96,3889,639,1865,18832,76
2022-08-18,13,19344,526,1189,1119,755,7946,1147,96,4001,665,1914,19359,15
2022-08-18,14,19744,509,1228,1145,813,8023,1177,96,4104,693,1967,19755,11
2022-08-18,15,19952,467,1229,1185,883,8049,1229,97,4136,701,1987,19963,11
2022-08-18,16,20331,469,1238,1210,990,8051,1266,101,4203,702,2034,20263,-68
2022-08-18,17,20772,499,1296,1256,1108,7988,1346,102,4331,685,2123,20733,-38
2022-08-18,18,20567,491,1298,1230,1168,7792,1380,104,4314,674,2154,20604,37
2022-08-18,19,20266,499,1281,1166,1177,7584,1391,100,4247,653,2089,20186,-80
2022-08-18,20,19811,507,1291,1138,1181,7463,1367,98,4131,639,2055,19871,60
2022-08-18,21,19292,507,1311,1097,1131,7293,1319,95,3916,622,2005,19296,4
2022-08-18,22,17929,512,1238,1017,1025,6865,1186,93,3671,590,1912,18108,179
2022-08-18,23,16559,507,1197,926,923,6296,1033,85,3341,538,1775,16621,62
2022-08-18,24,15379,472,1144,851,842,5810,919,80,3094,497,1663,15372,-7
2022-08-19,1,14429,454,1096,803,769,5434,843,77,2877,469,1585,14405,-24
2022-08-19,2,13837,451,1098,764,702,5170,791,76,2753,449,1541,13796,-42
2022-08-19,3,13512,470,1074,739,714,5006,754,73,2765,460,1504,13558,46
2022-08-19,4,13509,469,1086,735,744,4941,742,72,2744,460,1507,13498,-11
2022-08-19,5,13823,470,1072,769,792,5062,764,74,2747,492,1554,13797,-25
2022-08-19,6,14646,469,1104,831,853,5340,826,76,2904,463,1632,14500,-146
2022-08-19,7,15417,457,1091,908,861,5817,907,85,3094,495,1724,15438,22
2022-08-19,8,16408,478,1136,979,807,6418,965,94,3299,543,1790,16509,101
2022-08-19,9,17369,484,1139,1038,733,6916,998,98,3591,593,1819,17408,39
2022-08-19,10,18143,485,1127,1090,700,7401,1036,94,3781,631,1845,18192,49
2022-08-19,11,18920,488,1157,1156,694,7796,1076,90,3900,665,1895,18918,-3
2022-08-19,12,19575,494,1160,1210,732,8039,1147,92,4055,697,1936,19561,-14
2022-08-19,13,20060,496,1130,1250,763,8224,1223,85,4098,722,1982,19973,-87
2022-08-19,14,20196,499,1131,1303,795,8186,1253,96,4102,711,2012,20087,-109
2022-08-19,15,19814,498,1140,1345,859,7886,1220,100,4060,723,2036,19868,54
2022-08-19,16,19940,499,1147,1376,966,7672,1229,101,4149,717,2110,19965,25
2022-08-19,17,20266,506,1138,1405,1112,7645,1297,103,4259,733,2158,20356,90
2022-08-19,18,20365,501,1155,1380,1182,7634,1344,105,4194,730,2210,20433,69
2022-08-19,19,20117,512,1178,1319,1176,7436,1355,100,4111,697,2185,20068,-48
2022-08-19,20,19526,512,1174,1258,1130,7253,1329,95,3951,674,2112,19488,-38
2022-08-19,21,18820,533,1184,1201,1062,7066,1283,93,3855,654,2040,18970,150
2022-08-19,22,17663,527,1182,1107,974,6630,1159,88,3559,602,1921,17748,85
2022-08-19,23,16499,509,1122,1011,891,6104,1022,80,3294,549,1775,16358,-141
2022-08-19,24,15298,480,1066,930,829,5693,915,76,3091,503,1664,15247,-51
2022-08-20,1,14539,461,1028,875,803,5335,837,76,2909,499,1585,14408,-131
2022-08-20,2,13853,472,1025,822,758,5072,797,76,2769,511,1524,13827,-25
2022-08-20,3,13459,469,991,790,769,4844,765,74,2676,518,1492,13389,-70
2022-08-20,4,13225,464,1020,773,727,4733,745,74,2646,509,1489,13181,-45
2022-08-20,5,13215,456,991,771,719,4735,746,76,2599,515,1505,13113,-102
2022-08-20,6,13368,432,997,779,769,4805,762,77,2608,519,1547,13295,-72
2022-08-20,7,13810,435,1009,827,812,5025,815,82,2740,547,1595,13889,79
2022-08-20,8,14904,447,1082,920,802,5556,888,90,3002,537,1674,14998,94
2022-08-20,9,16231,459,1104,1014,765,6206,961,94,3297,564,1737,16201,-30
2022-08-20,10,17331,450,1097,1100,749,6805,1027,96,3524,621,1830,17300,-31
2022-08-20,11,18266,456,1111,1162,758,7219,1080,96,3644,668,1893,18086,-180
2022-08-20,12,18756,436,1109,1224,790,7508,1153,98,3766,705,1930,18719,-37
2022-08-20,13,19164,442,1098,1262,823,7722,1205,98,3833,727,1990,19200,37
2022-08-20,14,19493,437,1146,1285,862,7795,1231,98,3910,744,1961,19471,-22
2022-08-20,15,19659,421,1207,1317,929,7753,1269,98,3905,757,2060,19715,57
2022-08-20,16,20296,428,1210,1354,1042,7780,1314,100,4080,778,2092,20178,-118
2022-08-20,17,20546,434,1229,1371,1174,7639,1388,102,4171,799,2110,20417,-129
2022-08-20,18,20056,443,1224,1354,1265,7438,1417,103,4057,786,2021,20109,54
2022-08-20,19,19134,461,1247,1291,1260,7200,1368,98,3886,738,1919,19469,335
2022-08-20,20,19093,489,1267,1247,1219,7100,1328,95,3803,716,1894,19159,67
2022-08-20,21,18758,509,1275,1194,1123,6957,1277,94,3668,685,1864,18647,-111
2022-08-20,22,17734,514,1269,1126,1017,6593,1173,92,3493,646,1803,17726,-8
2022-08-20,23,16730,498,1216,1040,959,6198,1054,89,3251,597,1714,16617,-113
2022-08-20,24,15684,479,1129,964,865,5793,955,84,3073,549,1642,15533,-151
2022-08-21,1,14929,475,1090,892,799,5453,876,83,2928,509,1570,14675,-254
2022-08-21,2,14291,465,1090,846,771,5193,821,81,2800,477,1508,14051,-241
2022-08-21,3,13794,455,1076,817,746,5004,795,78,2728,475,1483,13658,-135
2022-08-21,4,13557,446,1062,809,746,4887,775,78,2624,492,1480,13398,-159
2022-08-21,5,13383,443,979,822,742,4844,769,76,2621,488,1477,13262,-122
2022-08-21,6,13702,447,1000,832,746,4914,788,78,2717,519,1497,13538,-165
2022-08-21,7,13899,453,1007,847,795,5003,826,85,2746,451,1539,13753,-145
2022-08-21,8,14520,459,1029,916,864,5309,899,92,2884,505,1619,14576,56
2022-08-21,9,15625,464,1049,1029,887,5698,983,96,3124,574,1689,15594,-32
2022-08-21,10,16797,465,1065,1125,969,6152,1029,99,3322,597,1736,16558,-239
2022-08-21,11,17269,457,1068,1173,965,6516,1071,98,3401,627,1729,17106,-163
2022-08-21,12,17664,434,1121,1217,984,6722,1135,98,3500,645,1741,17598,-67
2022-08-21,13,17598,419,1124,1208,915,6740,1185,97,3538,661,1733,17620,22
2022-08-21,14,17678,419,1123,1167,887,6809,1189,97,3586,675,1745,17698,20
2022-08-21,15,18170,425,1114,1152,860,7032,1237,95,3683,691,1774,18063,-107
2022-08-21,16,18917,425,1179,1190,930,7168,1300,97,3775,706,1858,18629,-289
2022-08-21,17,19165,436,1231,1240,1057,7083,1365,101,3766,693,1958,18929,-236
2022-08-21,18,18813,449,1242,1235,1136,6960,1365,101,3756,670,1970,18884,71
2022-08-21,19,18631,457,1255,1208,1156,6874,1325,98,3681,643,1937,18634,3
2022-08-21,20,18472,464,1240,1170,1135,6804,1277,96,3673,640,1894,18393,-79
2022-08-21,21,17878,462,1224,1123,1094,6610,1206,93,3540,617,1854,17823,-55
2022-08-21,22,16890,441,1166,1054,1004,6279,1090,91,3416,573,1781,16894,3
2022-08-21,23,15835,423,1111,974,927,5841,975,86,3166,527,1679,15709,-125
2022-08-21,24,14856,433,1073,905,873,5493,886,82,2970,500,1587,14801,-55
2022-08-22,1,14140,442,1047,864,847,5204,829,79,2837,473,1536,14158,19
2022-08-22,2,13776,435,1025,824,825,5007,796,79,2773,459,1499,13722,-54
2022-08-22,3,13463,431,1024,817,818,4900,780,78,2752,470,1482,13552,89
2022-08-22,4,13607,425,1038,831,819,4897,785,79,2803,471,1489,13637,30
2022-08-22,5,14232,422,1055,861,865,5108,819,80,2919,518,1550,14195,-37
2022-08-22,6,15136,424,1048,912,920,5479,888,83,3112,487,1644,14997,-140
2022-08-22,7,16143,410,1042,996,969,5944,973,88,3302,524,1732,15980,-163
2022-08-22,8,17130,433,1059,1066,974,6372,1050,94,3458,565,1795,16865,-265
2022-08-22,9,17504,423,1061,1106,961,6652,1088,93,3583,595,1814,17375,-129
2022-08-22,10,17785,412,1088,1159,976,6882,1112,95,3716,622,1817,17879,95
2022-08-22,11,18355,407,1096,1211,969,7052,1143,97,3829,641,1817,18261,-93
2022-08-22,12,18791,440,1127,1279,1042,7215,1177,95,3940,634,1846,18795,3
2022-08-22,13,19294,454,1182,1301,1072,7395,1192,94,4018,643,1925,19275,-19
2022-08-22,14,19541,474,1170,1299,1054,7479,1186,91,4122,649,1915,19438,-102
2022-08-22,15,19335,502,1149,1305,985,7532,1178,93,4146,663,1936,19489,154
2022-08-22,16,19548,496,1180,1282,1016,7601,1235,94,4079,687,1996,19665,118
2022-08-22,17,19893,489,1193,1303,1091,7642,1295,96,4013,706,2070,19898,5
2022-08-22,18,19690,477,1221,1211,1135,7441,1303,97,3996,696,2069,19646,-44
2022-08-22,19,19202,483,1269,1181,1152,7140,1273,95,3871,654,2038,19158,-45
2022-08-22,20,19062,481,1274,1176,1153,7097,1268,96,3865,635,2008,19052,-11
2022-08-22,21,18451,477,1269,1133,1097,6860,1211,95,3697,605,1958,18401,-50
2022-08-22,22,17335,466,1212,1071,990,6467,1099,92,3513,569,1850,17330,-5
2022-08-22,23,16195,444,1205,964,896,6000,974,86,3279,520,1733,16101,-94
2022-08-22,24,15205,428,1160,897,859,5587,891,83,3070,489,1628,15091,-114
2022-08-23,1,14547,420,1098,872,840,5276,828,80,2986,457,1541,14400,-148
2022-08-23,2,13894,417,1077,837,825,5067,791,80,2834,445,1491,13864,-30
2022-08-23,3,13597,412,1087,816,811,4934,772,80,2768,465,1460,13604,7
2022-08-23,4,13527,410,1068,813,804,4903,771,80,2749,465,1466,13529,2
2022-08-23,5,14072,416,1093,849,829,5066,803,80,2821,491,1510,13958,-114
2022-08-23,6,14968,416,1050,934,894,5423,879,82,3044,494,1604,14821,-148
2022-08-23,7,15660,439,1083,987,957,5786,964,90,3221,519,1688,15733,73
2022-08-23,8,16550,463,1116,1035,983,6216,1023,93,3385,548,1749,16610,60
2022-08-23,9,17347,473,1122,1079,981,6662,1043,93,3546,580,1783,17363,15
2022-08-23,10,18131,475,1108,1132,962,7133,1049,94,3692,610,1819,18074,-57
2022-08-23,11,18801,480,1127,1165,918,7557,1084,95,3845,647,1839,18756,-45
2022-08-23,12,19391,469,1145,1203,899,7783,1128,94,3976,672,1893,19263,-127
2022-08-23,13,19702,469,1167,1215,875,7960,1151,95,4031,705,1939,19607,-96
2022-08-23,14,19754,485,1151,1200,879,8016,1156,96,4112,718,1965,19778,23
2022-08-23,15,19883,507,1141,1175,902,8073,1180,95,4154,730,2022,19980,97
2022-08-23,16,20391,501,1179,1226,956,8140,1254,97,4251,741,2099,20443,52
2022-08-23,17,21075,499,1247,1261,1086,8192,1357,103,4349,737,2159,20989,-87
2022-08-23,18,20909,509,1269,1239,1141,8015,1418,105,4256,730,2176,20857,-52
2022-08-23,19,20459,514,1301,1204,1165,7656,1400,101,4162,705,2134,20341,-117
2022-08-23,20,19894,497,1307,1208,1172,7393,1343,98,4106,681,2081,19886,-8
2022-08-23,21,19202,492,1292,1136,1116,7158,1270,97,3967,652,2030,19210,9
2022-08-23,22,17964,478,1265,1073,1035,6658,1141,92,3656,601,1924,17924,-40
2022-08-23,23,16532,455,1232,956,945,6132,998,91,3355,552,1774,16490,-42
2022-08-23,24,15266,439,1187,906,851,5626,890,87,3161,510,1639,15297,30
2022-08-24,1,14353,432,1163,860,819,5269,820,84,2982,472,1552,14455,101
2022-08-24,2,13817,451,1144,817,809,5021,777,81,2879,501,1502,13984,167
2022-08-24,3,13548,437,1123,790,766,4876,752,81,2796,497,1495,13613,66
2022-08-24,4,13532,412,1129,799,772,4811,750,80,2801,502,1493,13550,18
2022-08-24,5,13881,403,1118,824,816,4954,778,81,2845,525,1532,13875,-6
2022-08-24,6,14462,403,1099,895,872,5234,841,85,2944,531,1604,14508,46
2022-08-24,7,15274,425,1096,963,888,5690,920,91,3146,495,1688,15402,128
2022-08-24,8,16321,448,1121,1019,824,6301,966,94,3361,535,1744,16413,92
2022-08-24,9,17128,462,1112,1080,716,6845,994,98,3534,581,1763,17185,57
2022-08-24,10,17911,462,1122,1142,663,7361,1016,98,3701,615,1811,17991,80
2022-08-24,11,18677,490,1120,1210,664,7713,1049,99,3844,652,1863,18705,28
2022-08-24,12,19366,501,1154,1272,733,7974,1101,99,3983,685,1909,19410,44
2022-08-24,13,20015,515,1163,1321,840,8115,1139,97,4111,709,1994,20003,-12
2022-08-24,14,20273,510,1191,1356,819,8215,1164,98,4219,725,2059,20356,82
2022-08-24,15,20551,501,1189,1380,838,8315,1205,100,4292,741,2114,20673,122
2022-08-24,16,21079,486,1209,1406,949,8401,1282,104,4366,742,2187,21132,53
2022-08-24,17,21368,448,1225,1421,1079,8337,1363,107,4423,753,2243,21399,31
2022-08-24,18,21203,436,1223,1359,1197,8180,1409,106,4419,743,2251,21323,119
2022-08-24,19,20955,451,1277,1325,1236,7936,1405,101,4322,707,2230,20990,35
2022-08-24,20,20576,501,1322,1281,1226,7788,1370,100,4217,684,2189,20677,101
2022-08-24,21,19981,547,1320,1227,1142,7528,1290,98,4115,670,2116,20054,74
