Regression,Equation,Station ID,Readings,First day,Last day,Total days,Gap days,DD % est,HDD base C,CDD base C,HDD total,CDD total,Baseload (b),HDD coef (h),CDD coef (c),R2,R2 adjusted,R2 cross-validated,S,CVRMSE,Baseload S,Baseload P,HDD coef S,HDD coef P,CDD coef S,CDD coef P
="1 (shortlist)",E = b*days + h*HDD,CYYZ,1096,2022-07-01,2025-06-30,1096,0,0.1,15.5,,8162.1,,0.00000000000000343404,0.9999999999999996,,1,1,1,0.00000000000000330363,0.00000000000000044361,0.00000000000000014036,0,0.00000000000000001325,0,,

="2",E = b*days + h*HDD + c*CDD,CYYZ,1096,2022-07-01,2025-06-30,1096,0,0.1,15.5,21,8162.1,645.5,0.00000000000000343404,0.9999999999999996,0.0000000000000000913,1,1,1,0.00000000000000336191,0.00000000000000045143,0.00000000000000017794,0,0.00000000000000001521,0,0.00000000000000009137,0.31788591850330117
="3",E = b*days + h*HDD + c*CDD,CYYZ,1096,2022-07-01,2025-06-30,1096,0,0.1,15.5,15.5,8162.1,2299.5,0.00000000000000343404,0.9999999999999996,0.0000000000000000355,1,1,1,0.00000000000000338059,0.00000000000000045394,0.0000000000000002324,0,0.0000000000000000181,0,0.00000000000000004454,0.42552817690095157
="4",E = b*days,CYYZ,1096,2022-07-01,2025-06-30,1096,0,0.1,,,,,7.447171532846711,,,0,0,-0.9819886567757026,7.532466788470312,1.011453375989447,0.227526480209536,0,,,,
="5",E = b*days + c*CDD,CYYZ,1096,2022-07-01,2025-06-30,1096,0,0.1,,0,,11992.1,16.27968398247684,,-0.8072342329362352,0.862648206628001,0.8625226565426518,0.8620328253269927,2.7928833131254724,0.3750260485886622,0.13590822072438083,0,,,0.009738480865729485,0
="6",E = b*days + c*CDD,CYYZ,1096,2022-07-01,2025-06-30,1096,0,0.1,,15.5,,2299.5,10.86575060457058,,-1.6293814579731944,0.4385557207886348,0.43804251760836854,0.4365051332563068,5.646625103569942,0.7582241228988447,0.2068029979674612,0,,,0.055738470731811283,0

Help:,"=HYPERLINK(""http://www.degreedays.net/regression"",""degreedays.net/regression"")"



,,,,,="1 (shortlist)",,,,,="2",,,,,,="3",,,,,,="4",,,,="5",,,,,="6",,,,
First day,Last day,Days,Usage,,HDD 15.5 C,Predicted,Diff.,% Diff.,,HDD 15.5 C,CDD 21 C,Predicted,Diff.,% Diff.,,HDD 15.5 C,CDD 15.5 C,Predicted,Diff.,% Diff.,,Predicted,Diff.,% Diff.,,CDD 0 C,Predicted,Diff.,% Diff.,,CDD 15.5 C,Predicted,Diff.,% Diff.
2023-05-13,2023-05-13,1,0.2,,0.2,0.20000000000000337,-0.00000000000000335842,-0.00000000000167921232%,,0.2,0.2,0.2000000000000034,-0.00000000000000338618,-0.00000000000169309011%,,0.2,2.8,0.20000000000000348,-0.00000000000000346945,-0.00000000000173472348%,,7.447171532846711,-7.247171532846711,-97.31441663297436%,,18.1,1.6687443663309818,-1.4687443663309818,-88.01494081207095%,,2.8,6.303482522245637,-6.103482522245637,-96.8271507171761%
2023-05-14,2023-05-14,1,2.3,,2.3,2.3000000000000025,-0.00000000000000266454,-0.00000000000011584936%,,2.3,0,2.3000000000000025,-0.00000000000000266454,-0.00000000000011584936%,,2.3,0.4,2.3000000000000025,-0.00000000000000266454,-0.00000000000011584936%,,7.447171532846711,-5.147171532846711,-69.11579127920508%,,13.5,5.382021837837664,-3.0820218378376643,-57.26513066464868%,,0.4,10.213998021381302,-7.913998021381302,-77.48188324312054%
2023-05-15,2023-05-15,1,2.5,,2.5,2.5000000000000027,-0.00000000000000266454,-0.00000000000010658141%,,2.5,0.3,2.5000000000000027,-0.00000000000000266454,-0.00000000000010658141%,,2.5,2.4,2.5000000000000027,-0.00000000000000266454,-0.00000000000010658141%,,7.447171532846711,-4.947171532846711,-66.43020791217944%,,15.4,3.8482767952588173,-1.3482767952588173,-35.035858047423496%,,2.4,6.955235105434914,-4.455235105434914,-64.05585200065393%
2023-05-16,2023-05-16,1,2.5,,2.5,2.5000000000000027,-0.00000000000000266454,-0.00000000000010658141%,,2.5,0.2,2.5000000000000027,-0.00000000000000266454,-0.00000000000010658141%,,2.5,1.8,2.5000000000000027,-0.00000000000000266454,-0.00000000000010658141%,,7.447171532846711,-4.947171532846711,-66.43020791217944%,,14.8,4.332617335020558,-1.832617335020558,-42.29815821045415%,,1.8,7.93286398021883,-5.43286398021883,-68.48553049398136%
2023-05-17,2023-05-17,1,9,,9,9,0,0%,,9,0,9,0,0%,,9,0,9,0,0%,,7.447171532846711,1.5528284671532893,20.851251516154004%,,6.5,11.03266146839131,-2.0326614683913107,-18.424035525923703%,,0,10.86575060457058,-1.8657506045705805,-17.170931603986652%
2023-05-18,2023-05-18,1,7.1,,7.1,7.1,0,0%,,7.1,0,7.1,0,0%,,7.1,0,7.1,0,0%,,7.447171532846711,-0.3471715328467111,-4.661790470589622%,,8.4,9.498916425812464,-2.3989164258124642,-25.254632405161725%,,0,10.86575060457058,-3.765750604570581,-34.65706826536725%
2023-05-19,2023-05-19,1,2.8,,2.8,2.800000000000002,-0.00000000000000222045,-0.00000000000007930164%,,2.8,0.1,2.800000000000002,-0.00000000000000222045,-0.00000000000007930164%,,2.8,2.1,2.800000000000002,-0.00000000000000222045,-0.00000000000007930164%,,7.447171532846711,-4.647171532846711,-62.40183286164098%,,14.9,4.251893911726935,-1.451893911726935,-34.14699288998108%,,2.1,7.444049542826872,-4.644049542826872,-62.386064414387256%
2023-05-20,2023-05-20,1,1.7,,1.7,1.7000000000000026,-0.00000000000000266454,-0.00000000000015673737%,,1.7,0,1.7000000000000026,-0.00000000000000266454,-0.00000000000015673737%,,1.7,0,1.7000000000000026,-0.00000000000000266454,-0.00000000000015673737%,,7.447171532846711,-5.747171532846711,-77.17254138028203%,,13.9,5.05912814466317,-3.3591281446631696,-66.39737220743626%,,0,10.86575060457058,-9.165750604570581,-84.35450930297527%
2023-05-21,2023-05-21,1,1.7,,1.7,1.7000000000000026,-0.00000000000000266454,-0.00000000000015673737%,,1.7,0.5,1.7000000000000026,-0.00000000000000266454,-0.00000000000015673737%,,1.7,2.7,1.7000000000000026,-0.00000000000000266454,-0.00000000000015673737%,,7.447171532846711,-5.747171532846711,-77.17254138028203%,,16.4,3.041042562322584,-1.3410425623225841,-44.098118814173%,,2.7,6.4664206680429555,-4.766420668042955,-73.71034012059565%
2023-05-22,2023-05-22,1,2.5,,2.5,2.5000000000000027,-0.00000000000000266454,-0.00000000000010658141%,,2.5,0,2.5000000000000027,-0.00000000000000266454,-0.00000000000010658141%,,2.5,0.1,2.5000000000000027,-0.00000000000000266454,-0.00000000000010658141%,,7.447171532846711,-4.947171532846711,-66.43020791217944%,,13.1,5.704915531012158,-3.2049155310121584,-56.17814170236358%,,0.1,10.702812458773261,-8.202812458773261,-76.64165368093775%
2023-05-23,2023-05-23,1,1.8,,1.8,1.8000000000000025,-0.00000000000000244249,-0.00000000000013569393%,,1.8,0,1.8000000000000025,-0.00000000000000244249,-0.00000000000013569393%,,1.8,1.4,1.8000000000000025,-0.00000000000000244249,-0.00000000000013569393%,,7.447171532846711,-5.647171532846711,-75.8297496967692%,,15.1,4.0904470651396885,-2.2904470651396887,-55.99503009486983%,,1.4,8.584616563408108,-6.784616563408108,-79.0322609436921%
2023-05-24,2023-05-24,1,2.1,,2.1,2.1000000000000028,-0.00000000000000266454,-0.00000000000012688263%,,2.1,0,2.1000000000000028,-0.00000000000000266454,-0.00000000000012688263%,,2.1,0,2.1000000000000028,-0.00000000000000266454,-0.00000000000012688263%,,7.447171532846711,-5.34717153284671,-71.80137464623073%,,13.4,5.462745261131287,-3.362745261131287,-61.557790092428576%,,0,10.86575060457058,-8.76575060457058,-80.67321737426354%
2023-05-25,2023-05-25,1,5.2,,5.2,5.200000000000001,-0.00000000000000088818,-0.00000000000001708035%,,5.2,0,5.200000000000001,-0.00000000000000088818,-0.00000000000001708035%,,5.2,0,5.200000000000001,-0.00000000000000088818,-0.00000000000001708035%,,7.447171532846711,-2.2471715328467106,-30.17483245733324%,,10.3,7.965171383233617,-2.765171383233617,-34.71578011559422%,,0,10.86575060457058,-5.66575060457058,-52.14320492674784%
2023-05-26,2023-05-26,1,2.6,,2.6,2.6000000000000023,-0.00000000000000222045,-0.00000000000008540177%,,2.6,0,2.6000000000000023,-0.00000000000000222045,-0.00000000000008540177%,,2.6,1.6,2.6000000000000023,-0.00000000000000222045,-0.00000000000008540177%,,7.447171532846711,-4.84717153284671,-65.08741622866661%,,14.5,4.574787604901429,-1.974787604901429,-43.166760414967484%,,1.6,8.258740271813469,-5.658740271813469,-68.51820114898605%
2023-05-27,2023-05-27,1,1.4,,1.4,1.4000000000000026,-0.00000000000000266454,-0.00000000000019032395%,,1.4,0.5,1.4000000000000026,-0.00000000000000266454,-0.00000000000019032395%,,1.4,3.4,1.4000000000000028,-0.00000000000000288658,-0.00000000000020618428%,,7.447171532846711,-6.047171532846711,-81.20091643082048%,,17.5,2.153084906092724,-0.7530849060927243,-34.97701850780111%,,3.4,5.325853647461719,-3.9258536474617194,-73.71313421901418%
2023-05-28,2023-05-28,1,0.4,,0.4,0.4000000000000033,-0.00000000000000327516,-0.00000000000081878948%,,0.4,2.2,0.4000000000000035,-0.0000000000000034972,-0.00000000000087430063%,,0.4,5.7,0.4000000000000035,-0.0000000000000034972,-0.00000000000087430063%,,7.447171532846711,-7.04717153284671,-94.62883326594871%,,20.7,-0.4300646393032288,0.8300646393032288,193.00927429143252%,,5.7,1.5782762941233717,-1.1782762941233718,-74.65589507430488%
2023-05-29,2023-05-29,1,0.1,,0.1,0.10000000000000339,-0.00000000000000338618,-0.00000000000338618023%,,0.1,1,0.10000000000000349,-0.00000000000000348332,-0.00000000000348332474%,,0.1,4.7,0.10000000000000356,-0.00000000000000355271,-0.00000000000355271368%,,7.447171532846711,-7.347171532846711,-98.65720831648717%,,20,0.13499932375213675,-0.03499932375213674,-25.92555486899821%,,4.7,3.2076577520965666,-3.1076577520965665,-96.88246042039121%
2023-05-30,2023-05-30,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.8,0.00000000000000359838,-0.00000000000000359838,-100%,,0,5.5,0.0000000000000036293,-0.0000000000000036293,-100%,,7.447171532846711,-7.447171532846711,-100%,,21,-0.6722349091840982,0.6722349091840982,100%,,5.5,1.9041525857180108,-1.9041525857180108,-100%
2023-05-31,2023-05-31,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,4.1,0.00000000000000380838,-0.00000000000000380838,-100%,,0,8.7,0.0000000000000037429,-0.0000000000000037429,-100%,,7.447171532846711,-7.447171532846711,-100%,,24.2,-3.255384454580053,3.255384454580053,100%,,8.7,-3.3098680797962103,3.3098680797962103,100%
2023-06-01,2023-06-01,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,4.9,0.00000000000000388143,-0.00000000000000388143,-100%,,0,10.2,0.00000000000000379616,-0.00000000000000379616,-100%,,7.447171532846711,-7.447171532846711,-100%,,25.7,-4.466235803984404,4.466235803984404,100%,,10.2,-5.753940266756002,5.753940266756002,100%
2023-06-02,2023-06-02,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,5,0.00000000000000389056,-0.00000000000000389056,-100%,,0,10.4,0.00000000000000380326,-0.00000000000000380326,-100%,,7.447171532846711,-7.447171532846711,-100%,,25.9,-4.62768265057165,4.62768265057165,100%,,10.4,-6.079816558350641,6.079816558350641,100%
2023-06-03,2023-06-03,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.1,0.00000000000000344317,-0.00000000000000344317,-100%,,0,4.6,0.00000000000000359735,-0.00000000000000359735,-100%,,7.447171532846711,-7.447171532846711,-100%,,20.1,0.05427590045851005,-0.05427590045851005,-100%,,4.6,3.370595897893887,-3.370595897893887,-100%
2023-06-04,2023-06-04,1,0.5,,0.5,0.5000000000000032,-0.00000000000000321965,-0.00000000000064392935%,,0.5,0,0.5000000000000032,-0.00000000000000321965,-0.00000000000064392935%,,0.5,1.9,0.5000000000000033,-0.00000000000000333067,-0.00000000000066613381%,,7.447171532846711,-6.947171532846711,-93.28604158243589%,,17,2.5567020225608417,-2.0567020225608417,-80.4435559721899%,,1.9,7.769925834421511,-7.269925834421511,-93.56493214150188%
2023-06-05,2023-06-05,1,0.2,,0.2,0.20000000000000337,-0.00000000000000335842,-0.00000000000167921232%,,0.2,0.8,0.20000000000000345,-0.00000000000000344169,-0.00000000000172084569%,,0.2,4,0.2000000000000035,-0.0000000000000034972,-0.00000000000174860126%,,7.447171532846711,-7.247171532846711,-97.31441663297436%,,19.3,0.7000632868075005,-0.5000632868075006,-71.43115433005204%,,4,4.348224772677803,-4.1482247726778025,-95.40042177081769%
2023-06-06,2023-06-06,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.2,0.0000000000000034523,-0.0000000000000034523,-100%,,0,3.2,0.00000000000000354764,-0.00000000000000354764,-100%,,7.447171532846711,-7.447171532846711,-100%,,18.7,1.184403826569243,-1.184403826569243,-100%,,3.2,5.651729939056358,-5.651729939056358,-100%
2023-06-07,2023-06-07,1,0.8,,0.8,0.8000000000000032,-0.00000000000000310862,-0.00000000000038857806%,,0.8,0,0.8000000000000032,-0.00000000000000310862,-0.00000000000038857806%,,0.8,2,0.8000000000000033,-0.00000000000000321965,-0.00000000000040245585%,,7.447171532846711,-6.647171532846711,-89.25766653189743%,,16.6,2.8795957157353342,-2.0795957157353344,-72.21832232808029%,,2,7.606987688624192,-6.806987688624192,-89.48335355930242%
2023-06-08,2023-06-08,1,0.6,,0.6,0.6000000000000032,-0.00000000000000321965,-0.0000000000005366078%,,0.6,0,0.6000000000000032,-0.00000000000000321965,-0.0000000000005366078%,,0.6,0.6,0.6000000000000032,-0.00000000000000321965,-0.0000000000005366078%,,7.447171532846711,-6.847171532846711,-91.94324989892307%,,15.5,3.767553371965194,-3.167553371965194,-84.07454544732744%,,0.6,9.888121729786665,-9.288121729786665,-93.93211353585404%
2023-06-09,2023-06-09,1,1.3,,1.3,1.3000000000000027,-0.00000000000000266454,-0.00000000000020496425%,,1.3,0,1.3000000000000027,-0.00000000000000266454,-0.00000000000020496425%,,1.3,1.9,1.3000000000000027,-0.00000000000000266454,-0.00000000000020496425%,,7.447171532846711,-6.147171532846711,-82.54370811433331%,,16.1,3.2832128322034517,-1.9832128322034517,-60.40463818705486%,,1.9,7.769925834421511,-6.469925834421511,-83.2688235679049%
2023-06-10,2023-06-10,1,0.5,,0.5,0.5000000000000032,-0.00000000000000321965,-0.00000000000064392935%,,0.5,1.5,0.5000000000000033,-0.00000000000000333067,-0.00000000000066613381%,,0.5,5.2,0.5000000000000034,-0.00000000000000344169,-0.00000000000068833828%,,7.447171532846711,-6.947171532846711,-93.28604158243589%,,20.2,-0.026447522835109538,0.5264475228351095,1990.5362257074657%,,5.2,2.3929670231099696,-1.8929670231099696,-79.1054370924767%
2023-06-11,2023-06-11,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.2,0.0000000000000034523,-0.0000000000000034523,-100%,,0,3.5,0.00000000000000355829,-0.00000000000000355829,-100%,,7.447171532846711,-7.447171532846711,-100%,,19,0.9422335566883717,-0.9422335566883717,-100%,,3.5,5.1629155016644,-5.1629155016644,-100%
2023-06-12,2023-06-12,1,0.5,,0.5,0.5000000000000032,-0.00000000000000321965,-0.00000000000064392935%,,0.5,0,0.5000000000000032,-0.00000000000000321965,-0.00000000000064392935%,,0.5,0.6,0.5000000000000032,-0.00000000000000321965,-0.00000000000064392935%,,7.447171532846711,-6.947171532846711,-93.28604158243589%,,15.5,3.767553371965194,-3.267553371965194,-86.72878787277286%,,0.6,9.888121729786665,-9.388121729786665,-94.94342794654503%
2023-06-13,2023-06-13,1,1.8,,1.8,1.8000000000000025,-0.00000000000000244249,-0.00000000000013569393%,,1.8,0,1.8000000000000025,-0.00000000000000244249,-0.00000000000013569393%,,1.8,0.6,1.8000000000000025,-0.00000000000000244249,-0.00000000000013569393%,,7.447171532846711,-5.647171532846711,-75.8297496967692%,,14.2,4.8169578747823,-3.0169578747823005,-62.63201699513825%,,0.6,9.888121729786665,-8.088121729786664,-81.79634060756213%
2023-06-14,2023-06-14,1,1,,1,1.0000000000000029,-0.00000000000000288658,-0.00000000000028865799%,,1,0,1.0000000000000029,-0.00000000000000288658,-0.00000000000028865799%,,1,1.6,1.0000000000000029,-0.00000000000000288658,-0.00000000000028865799%,,7.447171532846711,-6.447171532846711,-86.57208316487178%,,16.1,3.2832128322034517,-2.2832128322034517,-69.54202937465759%,,1.6,8.258740271813469,-7.258740271813469,-87.89161582653308%
2023-06-15,2023-06-15,1,0.7,,0.7,0.7000000000000031,-0.00000000000000310862,-0.00000000000044408921%,,0.7,0,0.7000000000000031,-0.00000000000000310862,-0.00000000000044408921%,,0.7,2,0.7000000000000032,-0.00000000000000321965,-0.00000000000045994954%,,7.447171532846711,-6.747171532846711,-90.60045821541024%,,16.7,2.798872292441713,-2.0988722924417127,-74.98992712563795%,,2,7.606987688624192,-6.906987688624191,-90.7979343643896%
2023-06-16,2023-06-16,1,0.5,,0.5,0.5000000000000032,-0.00000000000000321965,-0.00000000000064392935%,,0.5,0.2,0.5000000000000032,-0.00000000000000321965,-0.00000000000064392935%,,0.5,2.8,0.5000000000000033,-0.00000000000000333067,-0.00000000000066613381%,,7.447171532846711,-6.947171532846711,-93.28604158243589%,,17.8,1.910914636211853,-1.410914636211853,-73.83451931734707%,,2.8,6.303482522245637,-5.803482522245637,-92.06787679294027%
2023-06-17,2023-06-17,1,0.3,,0.3,0.3000000000000033,-0.00000000000000333067,-0.00000000000111022302%,,0.3,1.2,0.30000000000000343,-0.00000000000000344169,-0.00000000000114723046%,,0.3,4.6,0.3000000000000035,-0.0000000000000034972,-0.00000000000116573418%,,7.447171532846711,-7.147171532846711,-95.97162494946153%,,19.8,0.29644617033938303,0.0035538296606169584,1.1988111219478386%,,4.6,3.370595897893887,-3.070595897893887,-91.0994966739426%
2023-06-18,2023-06-18,1,0.2,,0.2,0.20000000000000337,-0.00000000000000335842,-0.00000000000167921232%,,0.2,1,0.20000000000000345,-0.00000000000000344169,-0.00000000000172084569%,,0.2,4.5,0.20000000000000354,-0.00000000000000352496,-0.00000000000176247905%,,7.447171532846711,-7.247171532846711,-97.31441663297436%,,19.8,0.29644617033938303,-0.09644617033938302,-32.534125918701434%,,4.5,3.5335340436912057,-3.3335340436912055,-94.3399441599528%
2023-06-19,2023-06-19,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1,0.00000000000000352534,-0.00000000000000352534,-100%,,0,4.7,0.0000000000000036009,-0.0000000000000036009,-100%,,7.447171532846711,-7.447171532846711,-100%,,20.2,-0.026447522835109538,0.026447522835109538,100%,,4.7,3.2076577520965666,-3.2076577520965666,-100%
2023-06-20,2023-06-20,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.8,0.00000000000000359838,-0.00000000000000359838,-100%,,0,6.7,0.0000000000000036719,-0.0000000000000036719,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.2,-1.6409159887075795,1.6409159887075795,100%,,6.7,-0.05110516384982233,0.05110516384982233,100%
2023-06-21,2023-06-21,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.4,0.00000000000000365317,-0.00000000000000365317,-100%,,0,7,0.00000000000000368255,-0.00000000000000368255,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.5,-1.8830862585884525,1.8830862585884525,100%,,7,-0.5399196012417811,0.5399196012417811,100%
2023-06-22,2023-06-22,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.3,0.00000000000000355273,-0.00000000000000355273,-100%,,0,6.1,0.0000000000000036506,-0.0000000000000036506,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.6,-1.1565754489458406,1.1565754489458406,100%,,6.1,0.9265237109340951,-0.9265237109340951,-100%
2023-06-23,2023-06-23,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.4,0.00000000000000347056,-0.00000000000000347056,-100%,,0,5.2,0.00000000000000361865,-0.00000000000000361865,-100%,,7.447171532846711,-7.447171532846711,-100%,,20.7,-0.4300646393032288,0.4300646393032288,100%,,5.2,2.3929670231099696,-2.3929670231099696,-100%
2023-06-24,2023-06-24,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.7,0.00000000000000358925,-0.00000000000000358925,-100%,,0,6.7,0.0000000000000036719,-0.0000000000000036719,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.2,-1.6409159887075795,1.6409159887075795,100%,,6.7,-0.05110516384982233,0.05110516384982233,100%
2023-06-25,2023-06-25,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.7,0.00000000000000368056,-0.00000000000000368056,-100%,,0,7.9,0.0000000000000037145,-0.0000000000000037145,-100%,,7.447171532846711,-7.447171532846711,-100%,,23.4,-2.6095970682310643,2.6095970682310643,100%,,7.9,-2.0063629134176555,2.0063629134176555,100%
2023-06-26,2023-06-26,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.5,0.00000000000000347969,-0.00000000000000347969,-100%,,0,5.7,0.0000000000000036364,-0.0000000000000036364,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.2,-0.8336817557713445,0.8336817557713445,100%,,5.7,1.5782762941233717,-1.5782762941233717,-100%
2023-06-27,2023-06-27,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.3,0.00000000000000346143,-0.00000000000000346143,-100%,,0,4.5,0.0000000000000035938,-0.0000000000000035938,-100%,,7.447171532846711,-7.447171532846711,-100%,,20,0.13499932375213675,-0.13499932375213675,-100%,,4.5,3.5335340436912057,-3.5335340436912057,-100%
2023-06-28,2023-06-28,1,0.1,,0.1,0.10000000000000339,-0.00000000000000338618,-0.00000000000338618023%,,0.1,0.5,0.10000000000000343,-0.00000000000000342781,-0.00000000000342781359%,,0.1,3.1,0.1000000000000035,-0.0000000000000034972,-0.00000000000349720253%,,7.447171532846711,-7.347171532846711,-98.65720831648717%,,18.5,1.3458506731564892,-1.2458506731564891,-92.5697551745867%,,3.1,5.814668084853677,-5.7146680848536775,-98.28021138024225%
2023-06-29,2023-06-29,1,0.3,,0.3,0.3000000000000033,-0.00000000000000333067,-0.00000000000111022302%,,0.3,1.2,0.30000000000000343,-0.00000000000000344169,-0.00000000000114723046%,,0.3,4.6,0.3000000000000035,-0.0000000000000034972,-0.00000000000116573418%,,7.447171532846711,-7.147171532846711,-95.97162494946153%,,19.8,0.29644617033938303,0.0035538296606169584,1.1988111219478386%,,4.6,3.370595897893887,-3.070595897893887,-91.0994966739426%
2023-06-30,2023-06-30,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.3,0.00000000000000355273,-0.00000000000000355273,-100%,,0,6.3,0.0000000000000036577,-0.0000000000000036577,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.8,-1.318022295533087,1.318022295533087,100%,,6.3,0.600647419339456,-0.600647419339456,-100%
2023-07-01,2023-07-01,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.7,0.00000000000000368056,-0.00000000000000368056,-100%,,0,7.9,0.0000000000000037145,-0.0000000000000037145,-100%,,7.447171532846711,-7.447171532846711,-100%,,23.4,-2.6095970682310643,2.6095970682310643,100%,,7.9,-2.0063629134176555,2.0063629134176555,100%
2023-07-02,2023-07-02,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.2,0.0000000000000035436,-0.0000000000000035436,-100%,,0,6.7,0.0000000000000036719,-0.0000000000000036719,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.2,-1.6409159887075795,1.6409159887075795,100%,,6.7,-0.05110516384982233,0.05110516384982233,100%
2023-07-03,2023-07-03,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.4,0.00000000000000356186,-0.00000000000000356186,-100%,,0,6.7,0.0000000000000036719,-0.0000000000000036719,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.2,-1.6409159887075795,1.6409159887075795,100%,,6.7,-0.05110516384982233,0.05110516384982233,100%
2023-07-04,2023-07-04,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,4.6,0.00000000000000385404,-0.00000000000000385404,-100%,,0,9.7,0.00000000000000377841,-0.00000000000000377841,-100%,,7.447171532846711,-7.447171532846711,-100%,,25.2,-4.062618687516288,4.062618687516288,100%,,9.7,-4.939249537769404,4.939249537769404,100%
2023-07-05,2023-07-05,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,6.4,0.00000000000000401838,-0.00000000000000401838,-100%,,0,11.9,0.00000000000000385651,-0.00000000000000385651,-100%,,7.447171532846711,-7.447171532846711,-100%,,27.4,-5.838533999976004,5.838533999976004,100%,,11.9,-8.523888745310435,8.523888745310435,100%
2023-07-06,2023-07-06,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3.1,0.00000000000000371708,-0.00000000000000371708,-100%,,0,8.6,0.00000000000000373935,-0.00000000000000373935,-100%,,7.447171532846711,-7.447171532846711,-100%,,24.1,-3.17466103128643,3.17466103128643,100%,,8.6,-3.1469299339988908,3.1469299339988908,100%
2023-07-07,2023-07-07,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.9,0.00000000000000360751,-0.00000000000000360751,-100%,,0,7.1,0.0000000000000036861,-0.0000000000000036861,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.6,-1.9638096818820756,1.9638096818820756,100%,,7.1,-0.7028577470390989,0.7028577470390989,100%
2023-07-08,2023-07-08,1,0.1,,0.1,0.10000000000000339,-0.00000000000000338618,-0.00000000000338618023%,,0.1,0.8,0.10000000000000346,-0.00000000000000345557,-0.00000000000345556916%,,0.1,4.1,0.10000000000000353,-0.00000000000000352496,-0.0000000000035249581%,,7.447171532846711,-7.347171532846711,-98.65720831648717%,,19.5,0.5386164402202542,-0.43861644022025426,-81.43391242214824%,,4.1,4.185286626880484,-4.085286626880484,-97.6106773821%
2023-07-09,2023-07-09,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.3,0.00000000000000355273,-0.00000000000000355273,-100%,,0,5.3,0.0000000000000036222,-0.0000000000000036222,-100%,,7.447171532846711,-7.447171532846711,-100%,,20.8,-0.5107880625968519,0.5107880625968519,100%,,5.3,2.23002887731265,-2.23002887731265,-100%
2023-07-10,2023-07-10,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3.2,0.00000000000000372621,-0.00000000000000372621,-100%,,0,7.6,0.00000000000000370385,-0.00000000000000370385,-100%,,7.447171532846711,-7.447171532846711,-100%,,23.1,-2.367426798350195,2.367426798350195,100%,,7.6,-1.5175484760256968,1.5175484760256968,100%
2023-07-11,2023-07-11,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3,0.00000000000000370795,-0.00000000000000370795,-100%,,0,8.4,0.00000000000000373225,-0.00000000000000373225,-100%,,7.447171532846711,-7.447171532846711,-100%,,23.9,-3.01321418469918,3.01321418469918,100%,,8.4,-2.8210536424042534,2.8210536424042534,100%
2023-07-12,2023-07-12,1,0.1,,0.1,0.10000000000000339,-0.00000000000000338618,-0.00000000000338618023%,,0.1,1,0.10000000000000349,-0.00000000000000348332,-0.00000000000348332474%,,0.1,4.5,0.10000000000000356,-0.00000000000000355271,-0.00000000000355271368%,,7.447171532846711,-7.347171532846711,-98.65720831648717%,,20,0.13499932375213675,-0.03499932375213674,-25.92555486899821%,,4.5,3.5335340436912057,-3.4335340436912056,-97.16997207997639%
